14
# Circuit board instance
Size: small
Nodes: 14
0.000000 40.000000 40.000000 56.568542 45.138904 46.451347 47.862697 49.364473 50.948678 35.120632 36.815807 38.603779 40.472250 42.410582 
40.000000 0.000000 56.568542 40.000000 42.966234 41.989335 41.146256 40.445368 39.894165 31.853842 30.551794 29.411906 28.453672 27.695955 
40.000000 56.568542 0.000000 40.000000 22.407333 24.945852 27.484645 30.023643 32.562796 26.304615 28.528541 30.801391 33.113094 35.456049 
56.568542 40.000000 40.000000 0.000000 17.625696 15.088809 12.553181 10.019767 7.490815 21.751810 19.796113 17.987056 16.373315 15.017986 
45.138904 42.966234 22.407333 17.625696 0.000000 2.540000 5.080000 7.620000 10.160000 12.428535 12.753743 13.555465 14.756236 16.267931 
46.451347 41.989335 24.945852 15.088809 2.540000 0.000000 2.540000 5.080000 7.620000 12.616743 12.428535 12.753743 13.555465 14.756236 
47.862697 41.146256 27.484645 12.553181 5.080000 2.540000 0.000000 2.540000 5.080000 13.296583 12.616743 12.428535 12.753743 13.555465 
49.364473 40.445368 30.023643 10.019767 7.620000 5.080000 2.540000 0.000000 2.540000 14.398585 13.296583 12.616743 12.428535 12.753743 
50.948678 39.894165 32.562796 7.490815 10.160000 7.620000 5.080000 2.540000 0.000000 15.834853 14.398585 13.296583 12.616743 12.428535 
35.120632 31.853842 26.304615 21.751810 12.428535 12.616743 13.296583 14.398585 15.834853 0.000000 2.540000 5.080000 7.620000 10.160000 
36.815807 30.551794 28.528541 19.796113 12.753743 12.428535 12.616743 13.296583 14.398585 2.540000 0.000000 2.540000 5.080000 7.620000 
38.603779 29.411906 30.801391 17.987056 13.555465 12.753743 12.428535 12.616743 13.296583 5.080000 2.540000 0.000000 2.540000 5.080000 
40.472250 28.453672 33.113094 16.373315 14.756236 13.555465 12.753743 12.428535 12.616743 7.620000 5.080000 2.540000 0.000000 2.540000 
42.410582 27.695955 35.456049 15.017986 16.267931 14.756236 13.555465 12.753743 12.428535 10.160000 7.620000 5.080000 2.540000 0.000000 
