14
# Circuit board instance
Size: small
Nodes: 14
0.000000 40.000000 40.000000 56.568542 8.356471 10.893453 13.431577 15.970297 18.509368 24.961027 27.438760 29.926935 32.423147 34.925675 
40.000000 0.000000 56.568542 40.000000 31.659885 29.120183 26.580537 24.040967 21.501498 16.734509 14.376247 12.091830 9.932343 7.999607 
40.000000 56.568542 0.000000 40.000000 40.405924 41.005798 41.751831 42.636352 43.650943 41.980262 43.499139 45.109987 46.803312 48.570488 
56.568542 40.000000 40.000000 0.000000 50.647373 49.099828 47.637517 46.268523 45.001361 37.674041 36.687409 35.853896 35.184385 34.688373 
8.356471 31.659885 40.405924 50.647373 0.000000 2.540000 5.080000 7.620000 10.160000 16.800002 19.227263 21.680369 24.151446 26.635493 
10.893453 29.120183 41.005798 49.099828 2.540000 0.000000 2.540000 5.080000 7.620000 14.411653 16.800002 19.227263 21.680369 24.151446 
13.431577 26.580537 41.751831 47.637517 5.080000 2.540000 0.000000 2.540000 5.080000 12.085304 14.411653 16.800002 19.227263 21.680369 
15.970297 24.040967 42.636352 46.268523 7.620000 5.080000 2.540000 0.000000 2.540000 9.864919 12.085304 14.411653 16.800002 19.227263 
18.509368 21.501498 43.650943 45.001361 10.160000 7.620000 5.080000 2.540000 0.000000 7.841038 9.864919 12.085304 14.411653 16.800002 
24.961027 16.734509 41.980262 37.674041 16.800002 14.411653 12.085304 9.864919 7.841038 0.000000 2.540000 5.080000 7.620000 10.160000 
27.438760 14.376247 43.499139 36.687409 19.227263 16.800002 14.411653 12.085304 9.864919 2.540000 0.000000 2.540000 5.080000 7.620000 
29.926935 12.091830 45.109987 35.853896 21.680369 19.227263 16.800002 14.411653 12.085304 5.080000 2.540000 0.000000 2.540000 5.080000 
32.423147 9.932343 46.803312 35.184385 24.151446 21.680369 19.227263 16.800002 14.411653 7.620000 5.080000 2.540000 0.000000 2.540000 
34.925675 7.999607 48.570488 34.688373 26.635493 24.151446 21.680369 19.227263 16.800002 10.160000 7.620000 5.080000 2.540000 0.000000 
