17
# Circuit board instance
Size: small
Nodes: 17
0.000000 40.000000 40.000000 56.568542 27.619437 28.889287 30.159148 31.429021 28.161359 29.407817 30.656207 31.906303 13.705579 15.121498 16.804157 18.681619 20.700948 
40.000000 0.000000 56.568542 40.000000 48.249469 48.987435 49.746881 50.526838 44.179634 44.984415 45.810272 46.656084 35.308055 32.928340 30.574426 28.252765 25.972007 
40.000000 56.568542 0.000000 40.000000 12.391640 11.122513 9.853612 8.585035 13.556605 12.407220 11.283725 10.194686 28.883614 29.581751 30.476220 31.550327 32.786423 
56.568542 40.000000 40.000000 0.000000 41.457577 41.096086 40.770965 40.483092 36.640954 36.231437 35.862242 35.534625 43.509528 41.601633 39.764505 38.008407 36.345088 
27.619437 48.249469 12.391640 41.457577 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 16.924405 18.028896 19.404893 20.999092 22.765699 
28.889287 48.987435 11.122513 41.096086 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 18.108476 19.144777 20.445813 21.964591 23.659215 
30.159148 49.746881 9.853612 40.770965 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 19.303474 20.278799 21.511357 22.959758 24.585884 
31.429021 50.526838 8.585035 40.483092 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 20.507489 21.428082 22.598042 23.980898 25.542096 
28.161359 44.179634 13.556605 36.640954 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 15.745917 16.147232 16.924405 18.028896 19.404893 
29.407817 44.984415 12.407220 36.231437 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 17.012211 17.384318 18.108476 19.144777 20.445813 
30.656207 45.810272 11.283725 35.862242 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 18.279019 18.625835 19.303474 20.278799 21.511357 
31.906303 46.656084 10.194686 35.534625 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 19.546241 19.870952 20.507489 21.428082 22.598042 
13.705579 35.308055 28.883614 43.509528 16.924405 18.108476 19.303474 20.507489 15.745917 17.012211 18.279019 19.546241 0.000000 2.540000 5.080000 7.620000 10.160000 
15.121498 32.928340 29.581751 41.601633 18.028896 19.144777 20.278799 21.428082 16.147232 17.384318 18.625835 19.870952 2.540000 0.000000 2.540000 5.080000 7.620000 
16.804157 30.574426 30.476220 39.764505 19.404893 20.445813 21.511357 22.598042 16.924405 18.108476 19.303474 20.507489 5.080000 2.540000 0.000000 2.540000 5.080000 
18.681619 28.252765 31.550327 38.008407 20.999092 21.964591 22.959758 23.980898 18.028896 19.144777 20.278799 21.428082 7.620000 5.080000 2.540000 0.000000 2.540000 
20.700948 25.972007 32.786423 36.345088 22.765699 23.659215 24.585884 25.542096 19.404893 20.445813 21.511357 22.598042 10.160000 7.620000 5.080000 2.540000 0.000000 
