17
# Circuit board instance
Size: small
Nodes: 17
0.000000 40.000000 40.000000 56.568542 24.813310 25.744373 26.703388 27.687450 28.567876 29.380196 30.224065 31.096914 24.901331 27.435983 29.971540 32.507791 35.044585 
40.000000 0.000000 56.568542 40.000000 28.995952 29.796604 30.629003 31.490630 25.195008 26.112464 27.058436 28.030036 15.250959 12.729831 10.218056 7.724762 5.276212 
40.000000 56.568542 0.000000 40.000000 27.998317 27.007002 26.039899 25.099807 31.374017 30.492644 29.639492 28.817069 45.655822 47.086208 48.607315 50.210898 51.889313 
56.568542 40.000000 40.000000 0.000000 31.764299 30.894062 30.052308 29.241498 28.337146 27.358110 26.403870 25.477212 41.194291 40.328978 39.607910 39.039080 38.629215 
24.813310 28.995952 27.998317 31.764299 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 17.920309 19.143823 20.609164 22.268644 24.082164 
25.744373 29.796604 27.007002 30.894062 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 19.076264 20.229986 21.621841 23.209026 24.954298 
26.703388 30.629003 26.039899 30.052308 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 20.245889 21.336459 22.660454 24.179559 25.859411 
27.687450 31.490630 25.099807 29.241498 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 21.426945 22.460242 23.721597 25.176756 26.794162 
28.567876 25.195008 31.374017 28.337146 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 16.405794 16.990944 17.920309 19.143823 20.609164 
29.380196 26.112464 30.492644 27.358110 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 17.661157 18.206003 19.076264 20.229986 21.621841 
30.224065 27.058436 29.639492 26.403870 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 18.918473 19.428091 20.245889 21.336459 22.660454 
31.096914 28.030036 28.817069 25.477212 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 20.177379 20.655960 21.426945 22.460242 23.721597 
24.901331 15.250959 45.655822 41.194291 17.920309 19.076264 20.245889 21.426945 16.405794 17.661157 18.918473 20.177379 0.000000 2.540000 5.080000 7.620000 10.160000 
27.435983 12.729831 47.086208 40.328978 19.143823 20.229986 21.336459 22.460242 16.990944 18.206003 19.428091 20.655960 2.540000 0.000000 2.540000 5.080000 7.620000 
29.971540 10.218056 48.607315 39.607910 20.609164 21.621841 22.660454 23.721597 17.920309 19.076264 20.245889 21.426945 5.080000 2.540000 0.000000 2.540000 5.080000 
32.507791 7.724762 50.210898 39.039080 22.268644 23.209026 24.179559 25.176756 19.143823 20.229986 21.336459 22.460242 7.620000 5.080000 2.540000 0.000000 2.540000 
35.044585 5.276212 51.889313 38.629215 24.082164 24.954298 25.859411 26.794162 20.609164 21.621841 22.660454 23.721597 10.160000 7.620000 5.080000 2.540000 0.000000 
