14
# Circuit board instance
Size: small
Nodes: 14
0.000000 40.000000 40.000000 56.568542 39.138890 41.039923 43.006988 45.031433 47.105861 30.842810 32.970941 35.153808 37.381823 39.647375 
40.000000 0.000000 56.568542 40.000000 28.863425 27.969981 27.284531 26.823023 26.597119 22.676689 21.138502 19.807664 18.728428 17.946244 
40.000000 56.568542 0.000000 40.000000 31.716275 34.034463 36.382282 38.754347 41.146465 34.043112 35.982462 37.992694 40.063141 42.184938 
56.568542 40.000000 40.000000 0.000000 17.526172 16.012160 14.782255 13.912010 13.471310 26.867951 25.583019 24.494859 23.630670 23.015696 
39.138890 28.863425 31.716275 17.526172 0.000000 2.540000 5.080000 7.620000 10.160000 9.735876 9.198934 9.346479 10.148703 11.469040 
41.039923 27.969981 34.034463 16.012160 2.540000 0.000000 2.540000 5.080000 7.620000 10.856214 9.735876 9.198934 9.346479 10.148703 
43.006988 27.284531 36.382282 14.782255 5.080000 2.540000 0.000000 2.540000 5.080000 12.402850 10.856214 9.735876 9.198934 9.346479 
45.031433 26.823023 38.754347 13.912010 7.620000 5.080000 2.540000 0.000000 2.540000 14.237528 12.402850 10.856214 9.735876 9.198934 
47.105861 26.597119 41.146465 13.471310 10.160000 7.620000 5.080000 2.540000 0.000000 16.263053 14.237528 12.402850 10.856214 9.735876 
30.842810 22.676689 34.043112 26.867951 9.735876 10.856214 12.402850 14.237528 16.263053 0.000000 2.540000 5.080000 7.620000 10.160000 
32.970941 21.138502 35.982462 25.583019 9.198934 9.735876 10.856214 12.402850 14.237528 2.540000 0.000000 2.540000 5.080000 7.620000 
35.153808 19.807664 37.992694 24.494859 9.346479 9.198934 9.735876 10.856214 12.402850 5.080000 2.540000 0.000000 2.540000 5.080000 
37.381823 18.728428 40.063141 23.630670 10.148703 9.346479 9.198934 9.735876 10.856214 7.620000 5.080000 2.540000 0.000000 2.540000 
39.647375 17.946244 42.184938 23.015696 11.469040 10.148703 9.346479 9.198934 9.735876 10.160000 7.620000 5.080000 2.540000 0.000000 
