20
# Circuit board instance
Size: small
Nodes: 20
0.000000 40.000000 40.000000 56.568542 30.873784 32.016310 33.168110 34.328249 33.443580 34.501111 35.572546 36.656667 22.852024 23.650409 24.488660 25.362825 27.049365 27.727152 28.445520 29.201473 
40.000000 0.000000 56.568542 40.000000 38.143849 39.074375 40.023570 40.990137 34.840145 35.856510 36.888598 37.935127 26.003418 26.707763 27.452819 28.235362 21.891343 22.723506 23.594711 24.500792 
40.000000 56.568542 0.000000 40.000000 18.463081 17.639131 16.870636 16.165504 22.498176 21.827082 21.210867 20.654444 31.680685 30.646250 29.630141 28.634310 34.829857 33.891677 32.975724 32.083903 
56.568542 40.000000 40.000000 0.000000 29.028401 28.511430 28.042486 27.624015 24.526120 23.912009 23.350879 22.846635 34.023941 33.062901 32.123325 31.207154 30.994866 29.936742 28.895695 27.873636 
30.873784 38.143849 18.463081 29.028401 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 14.346531 13.141883 11.950776 10.777699 16.607225 15.578385 14.587598 13.643158 
32.016310 39.074375 17.639131 28.511430 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 15.561574 14.346531 13.141883 11.950776 17.667472 16.607225 15.578385 14.587598 
33.168110 40.023570 16.870636 28.042486 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 16.784756 15.561574 14.346531 13.141883 18.753800 17.667472 16.607225 15.578385 
34.328249 40.990137 16.165504 27.624015 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 18.014419 16.784756 15.561574 14.346531 19.861930 18.753800 17.667472 16.607225 
33.443580 34.840145 22.498176 24.526120 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 13.691558 12.423562 11.156023 9.889115 14.346531 13.141883 11.950776 10.777699 
34.501111 35.856510 21.827082 23.912009 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 14.959893 13.691558 12.423562 11.156023 15.561574 14.346531 13.141883 11.950776 
35.572546 36.888598 21.210867 23.350879 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 16.228489 14.959893 13.691558 12.423562 16.784756 15.561574 14.346531 13.141883 
36.656667 37.935127 20.654444 22.846635 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 17.497289 16.228489 14.959893 13.691558 18.014419 16.784756 15.561574 14.346531 
22.852024 26.003418 31.680685 34.023941 14.346531 15.561574 16.784756 18.014419 13.691558 14.959893 16.228489 17.497289 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
23.650409 26.707763 30.646250 33.062901 13.141883 14.346531 15.561574 16.784756 12.423562 13.691558 14.959893 16.228489 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
24.488660 27.452819 29.630141 32.123325 11.950776 13.141883 14.346531 15.561574 11.156023 12.423562 13.691558 14.959893 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
25.362825 28.235362 28.634310 31.207154 10.777699 11.950776 13.141883 14.346531 9.889115 11.156023 12.423562 13.691558 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 
27.049365 21.891343 34.829857 30.994866 16.607225 17.667472 18.753800 19.861930 14.346531 15.561574 16.784756 18.014419 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 
27.727152 22.723506 33.891677 29.936742 15.578385 16.607225 17.667472 18.753800 13.141883 14.346531 15.561574 16.784756 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 
28.445520 23.594711 32.975724 28.895695 14.587598 15.578385 16.607225 17.667472 11.950776 13.141883 14.346531 15.561574 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 
29.201473 24.500792 32.083903 27.873636 13.643158 14.587598 15.578385 16.607225 10.777699 11.950776 13.141883 14.346531 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 
