17
# Circuit board instance
Size: small
Nodes: 17
0.000000 40.000000 40.000000 56.568542 24.007453 24.423773 24.897980 25.426834 28.888061 29.234961 29.632274 30.078001 7.366725 9.667406 12.064494 14.510290 16.983763 
40.000000 0.000000 56.568542 40.000000 18.622142 19.155862 19.756917 20.419360 14.090650 14.788824 15.559499 16.392453 33.744656 31.220057 28.698175 26.179796 23.666039 
40.000000 56.568542 0.000000 40.000000 39.901202 38.867323 37.847821 36.843887 43.014744 42.057474 41.117147 40.194953 36.996875 37.522778 38.210629 39.051871 40.036838 
56.568542 40.000000 40.000000 0.000000 36.912495 35.792390 34.682617 33.584199 34.846730 33.657948 32.475316 31.299531 49.529809 47.845502 46.239435 44.720039 43.296438 
24.007453 18.622142 39.901202 36.912495 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 16.844262 14.378503 11.943898 9.564270 7.293630 
24.423773 19.155862 38.867323 35.792390 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 17.170540 14.759391 12.399798 10.127860 8.018436 
24.897980 19.756917 37.847821 34.682617 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 17.582705 15.236919 12.964531 10.811920 8.866758 
25.426834 20.419360 36.843887 33.584199 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 18.074883 15.802328 13.624571 11.595150 9.806593 
28.888061 14.090650 43.014744 34.846730 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 21.826920 19.329258 16.844262 14.378503 11.943898 
29.234961 14.788824 42.057474 33.657948 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 22.079690 19.614242 17.170540 14.759391 12.399798 
29.632274 15.559499 41.117147 32.475316 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 22.401714 19.976050 17.582705 15.236919 12.964531 
30.078001 16.392453 40.194953 31.299531 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 22.790056 20.410596 18.074883 15.802328 13.624571 
7.366725 33.744656 36.996875 49.529809 16.844262 17.170540 17.582705 18.074883 21.826920 22.079690 22.401714 22.790056 0.000000 2.540000 5.080000 7.620000 10.160000 
9.667406 31.220057 37.522778 47.845502 14.378503 14.759391 15.236919 15.802328 19.329258 19.614242 19.976050 20.410596 2.540000 0.000000 2.540000 5.080000 7.620000 
12.064494 28.698175 38.210629 46.239435 11.943898 12.399798 12.964531 13.624571 16.844262 17.170540 17.582705 18.074883 5.080000 2.540000 0.000000 2.540000 5.080000 
14.510290 26.179796 39.051871 44.720039 9.564270 10.127860 10.811920 11.595150 14.378503 14.759391 15.236919 15.802328 7.620000 5.080000 2.540000 0.000000 2.540000 
16.983763 23.666039 40.036838 43.296438 7.293630 8.018436 8.866758 9.806593 11.943898 12.399798 12.964531 13.624571 10.160000 7.620000 5.080000 2.540000 0.000000 
