17
# Circuit board instance
Size: small
Nodes: 17
0.000000 40.000000 40.000000 56.568542 17.951919 18.512154 19.391533 20.549122 21.940932 32.238278 33.508274 34.778270 36.048266 32.649408 33.904007 35.159712 36.416408 
40.000000 0.000000 56.568542 40.000000 41.257280 38.979374 36.735858 34.533435 32.380492 51.307399 52.114749 52.940256 53.783084 47.462896 48.334504 49.223449 50.128808 
40.000000 56.568542 0.000000 40.000000 22.429562 22.880423 23.597572 24.557693 25.733604 7.762309 6.492402 5.222539 3.952766 9.323665 8.296299 7.345217 6.503971 
56.568542 40.000000 40.000000 0.000000 43.393283 41.233548 39.119524 37.059035 35.061519 40.661973 40.438767 40.254410 40.109437 35.688561 35.434040 35.223498 35.057728 
17.951919 41.257280 22.429562 43.393283 0.000000 2.540000 5.080000 7.620000 10.160000 14.741350 15.992063 17.245595 18.501374 14.697991 15.952104 17.208547 18.466845 
18.512154 38.979374 22.880423 41.233548 2.540000 0.000000 2.540000 5.080000 7.620000 15.404559 16.605394 17.815824 19.034019 14.498882 15.768838 17.038801 18.308769 
19.391533 36.735858 23.597572 39.119524 5.080000 2.540000 0.000000 2.540000 5.080000 16.437660 17.568020 18.716298 19.879389 14.741350 15.992063 17.245595 18.501374 
20.549122 34.533435 24.557693 37.059035 7.620000 5.080000 2.540000 0.000000 2.540000 17.776279 18.826438 19.902242 20.999751 15.404559 16.605394 17.815824 19.034019 
21.940932 32.380492 25.733604 35.061519 10.160000 7.620000 5.080000 2.540000 0.000000 19.357136 20.325782 21.326084 22.353795 16.437660 17.568020 18.716298 19.879389 
32.238278 51.307399 7.762309 40.661973 14.741350 15.404559 16.437660 17.776279 19.357136 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
33.508274 52.114749 6.492402 40.438767 15.992063 16.605394 17.568020 18.826438 20.325782 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
34.778270 52.940256 5.222539 40.254410 17.245595 17.815824 18.716298 19.902242 21.326084 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
36.048266 53.783084 3.952766 40.109437 18.501374 19.034019 19.879389 20.999751 22.353795 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 
32.649408 47.462896 9.323665 35.688561 14.697991 14.498882 14.741350 15.404559 16.437660 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 
33.904007 48.334504 8.296299 35.434040 15.952104 15.768838 15.992063 16.605394 17.568020 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 
35.159712 49.223449 7.345217 35.223498 17.208547 17.038801 17.245595 17.815824 18.716298 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 
36.416408 50.128808 6.503971 35.057728 18.466845 18.308769 18.501374 19.034019 19.879389 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 
