14
# Circuit board instance
Size: small
Nodes: 14
0.000000 40.000000 40.000000 56.568542 26.644673 27.934621 29.387935 30.981632 32.695192 44.991050 46.589771 48.269267 50.021403 51.838813 
40.000000 0.000000 56.568542 40.000000 36.094420 34.205432 32.405543 30.710423 29.138362 37.684093 36.922934 36.323800 35.894805 35.642093 
40.000000 56.568542 0.000000 40.000000 20.767698 22.398699 24.186967 26.100196 28.112884 27.905408 30.415851 32.930827 35.449372 37.970775 
56.568542 40.000000 40.000000 0.000000 32.002591 29.855824 27.775491 25.777679 23.883107 13.213936 10.854506 8.598586 6.553951 4.987590 
26.644673 36.094420 20.767698 32.002591 0.000000 2.540000 5.080000 7.620000 10.160000 19.233454 21.269346 23.404009 25.612758 27.877990 
27.934621 34.205432 22.398699 29.855824 2.540000 0.000000 2.540000 5.080000 7.620000 17.331175 19.233454 21.269346 23.404009 25.612758 
29.387935 32.405543 24.186967 27.775491 5.080000 2.540000 0.000000 2.540000 5.080000 15.611428 17.331175 19.233454 21.269346 23.404009 
30.981632 30.710423 26.100196 25.777679 7.620000 5.080000 2.540000 0.000000 2.540000 14.140967 15.611428 17.331175 19.233454 21.269346 
32.695192 29.138362 28.112884 23.883107 10.160000 7.620000 5.080000 2.540000 0.000000 13.004630 14.140967 15.611428 17.331175 19.233454 
44.991050 37.684093 27.905408 13.213936 19.233454 17.331175 15.611428 14.140967 13.004630 0.000000 2.540000 5.080000 7.620000 10.160000 
46.589771 36.922934 30.415851 10.854506 21.269346 19.233454 17.331175 15.611428 14.140967 2.540000 0.000000 2.540000 5.080000 7.620000 
48.269267 36.323800 32.930827 8.598586 23.404009 21.269346 19.233454 17.331175 15.611428 5.080000 2.540000 0.000000 2.540000 5.080000 
50.021403 35.894805 35.449372 6.553951 25.612758 23.404009 21.269346 19.233454 17.331175 7.620000 5.080000 2.540000 0.000000 2.540000 
51.838813 35.642093 37.970775 4.987590 27.877990 25.612758 23.404009 21.269346 19.233454 10.160000 7.620000 5.080000 2.540000 0.000000 
