19
# Circuit board instance
Size: small
Nodes: 19
0.000000 90.000000 90.000000 127.279221 104.138194 106.035764 107.959744 109.908746 111.881464 82.536185 84.169840 85.847570 87.566843 89.325258 59.606341 59.774813 60.050345 60.431471 60.916211 
90.000000 0.000000 127.279221 90.000000 71.006716 70.594429 70.271591 70.039436 69.898870 74.101104 72.843077 71.653033 70.534415 69.490672 105.682883 103.594324 101.526350 99.480242 97.457378 
90.000000 127.279221 0.000000 90.000000 79.822857 82.283098 84.748046 87.217300 89.690506 58.523572 60.805827 63.107781 65.427353 67.762736 30.572845 30.900021 31.429713 32.151916 33.054012 
127.279221 90.000000 90.000000 0.000000 23.851176 22.594212 21.564355 20.795374 20.316913 45.866767 43.805256 41.796457 39.848342 37.970254 92.469750 90.075341 87.689125 85.311790 82.944098 
104.138194 71.006716 79.822857 23.851176 0.000000 2.540000 5.080000 7.620000 10.160000 25.617974 23.157127 20.715398 18.300440 15.924436 75.257535 72.742290 70.228827 67.717345 65.208072 
106.035764 70.594429 82.283098 22.594212 2.540000 0.000000 2.540000 5.080000 7.620000 28.092914 25.617974 23.157127 20.715398 18.300440 77.774389 75.257535 72.742290 70.228827 67.717345 
107.959744 70.271591 84.748046 21.564355 5.080000 2.540000 0.000000 2.540000 5.080000 30.578526 28.092914 25.617974 23.157127 20.715398 80.292700 77.774389 75.257535 72.742290 70.228827 
109.908746 70.039436 87.217300 20.795374 7.620000 5.080000 2.540000 0.000000 2.540000 33.072403 30.578526 28.092914 25.617974 23.157127 82.812337 80.292700 77.774389 75.257535 72.742290 
111.881464 69.898870 89.690506 20.316913 10.160000 7.620000 5.080000 2.540000 0.000000 35.572808 33.072403 30.578526 28.092914 25.617974 85.333181 82.812337 80.292700 77.774389 75.257535 
82.536185 74.101104 58.523572 45.866767 25.617974 28.092914 30.578526 33.072403 35.572808 0.000000 2.540000 5.080000 7.620000 10.160000 49.834594 47.304445 44.775413 42.247696 39.721547 
84.169840 72.843077 60.805827 43.805256 23.157127 25.617974 28.092914 30.578526 33.072403 2.540000 0.000000 2.540000 5.080000 7.620000 52.365696 49.834594 47.304445 44.775413 42.247696 
85.847570 71.653033 63.107781 41.796457 20.715398 23.157127 25.617974 28.092914 30.578526 5.080000 2.540000 0.000000 2.540000 5.080000 54.897620 52.365696 49.834594 47.304445 44.775413 
87.566843 70.534415 65.427353 39.848342 18.300440 20.715398 23.157127 25.617974 28.092914 7.620000 5.080000 2.540000 0.000000 2.540000 57.430257 54.897620 52.365696 49.834594 47.304445 
89.325258 69.490672 67.762736 37.970254 15.924436 18.300440 20.715398 23.157127 25.617974 10.160000 7.620000 5.080000 2.540000 0.000000 59.963517 57.430257 54.897620 52.365696 49.834594 
59.606341 105.682883 30.572845 92.469750 75.257535 77.774389 80.292700 82.812337 85.333181 49.834594 52.365696 54.897620 57.430257 59.963517 0.000000 2.540000 5.080000 7.620000 10.160000 
59.774813 103.594324 30.900021 90.075341 72.742290 75.257535 77.774389 80.292700 82.812337 47.304445 49.834594 52.365696 54.897620 57.430257 2.540000 0.000000 2.540000 5.080000 7.620000 
60.050345 101.526350 31.429713 87.689125 70.228827 72.742290 75.257535 77.774389 80.292700 44.775413 47.304445 49.834594 52.365696 54.897620 5.080000 2.540000 0.000000 2.540000 5.080000 
60.431471 99.480242 32.151916 85.311790 67.717345 70.228827 72.742290 75.257535 77.774389 42.247696 44.775413 47.304445 49.834594 52.365696 7.620000 5.080000 2.540000 0.000000 2.540000 
60.916211 97.457378 33.054012 82.944098 65.208072 67.717345 70.228827 72.742290 75.257535 39.721547 42.247696 44.775413 47.304445 49.834594 10.160000 7.620000 5.080000 2.540000 0.000000 
