14
# Circuit board instance
Size: small
Nodes: 14
0.000000 40.000000 40.000000 56.568542 33.118170 34.019069 35.081108 36.290142 37.632006 28.621341 31.154221 33.688173 36.222972 38.758453 
40.000000 0.000000 56.568542 40.000000 42.964071 41.269786 39.665883 38.163760 36.775889 11.681662 9.201388 6.765578 4.447895 2.587989 
40.000000 56.568542 0.000000 40.000000 13.700936 15.754349 17.932835 20.195961 22.518222 47.333266 48.906465 50.558381 52.281551 54.069164 
56.568542 40.000000 40.000000 0.000000 30.607415 28.179739 25.773722 23.396047 21.056317 39.467937 38.806216 38.301827 37.961041 37.788286 
33.118170 42.964071 13.700936 30.607415 0.000000 2.540000 5.080000 7.620000 10.160000 34.188482 35.584047 37.101208 38.725677 40.444526 
34.019069 41.269786 15.754349 28.179739 2.540000 0.000000 2.540000 5.080000 7.620000 32.929978 34.188482 35.584047 37.101208 38.725677 
35.081108 39.665883 17.932835 25.773722 5.080000 2.540000 0.000000 2.540000 5.080000 31.824799 32.929978 34.188482 35.584047 37.101208 
36.290142 38.163760 20.195961 23.396047 7.620000 5.080000 2.540000 0.000000 2.540000 30.889405 31.824799 32.929978 34.188482 35.584047 
37.632006 36.775889 22.518222 21.056317 10.160000 7.620000 5.080000 2.540000 0.000000 30.139610 30.889405 31.824799 32.929978 34.188482 
28.621341 11.681662 47.333266 39.467937 34.188482 32.929978 31.824799 30.889405 30.139610 0.000000 2.540000 5.080000 7.620000 10.160000 
31.154221 9.201388 48.906465 38.806216 35.584047 34.188482 32.929978 31.824799 30.889405 2.540000 0.000000 2.540000 5.080000 7.620000 
33.688173 6.765578 50.558381 38.301827 37.101208 35.584047 34.188482 32.929978 31.824799 5.080000 2.540000 0.000000 2.540000 5.080000 
36.222972 4.447895 52.281551 37.961041 38.725677 37.101208 35.584047 34.188482 32.929978 7.620000 5.080000 2.540000 0.000000 2.540000 
38.758453 2.587989 54.069164 37.788286 40.444526 38.725677 37.101208 35.584047 34.188482 10.160000 7.620000 5.080000 2.540000 0.000000 
