20
# Circuit board instance
Size: small
Nodes: 20
0.000000 40.000000 40.000000 56.568542 40.863198 41.851720 42.855080 43.872258 44.264862 45.179017 46.110031 47.056903 17.763400 18.684255 19.644087 20.637459 21.651236 22.412920 23.219125 24.065377 
40.000000 0.000000 56.568542 40.000000 34.537898 35.701989 36.873071 38.050500 32.803102 34.026594 35.253375 36.483114 30.201704 30.752332 31.344771 31.976699 25.670616 26.316222 27.006153 27.737103 
40.000000 56.568542 0.000000 40.000000 27.300313 26.934600 26.624501 26.371978 32.169616 31.859846 31.598119 31.385639 30.153551 29.003441 27.863747 26.735799 32.595617 31.534699 30.489769 29.462529 
56.568542 40.000000 40.000000 0.000000 16.382082 15.765094 15.229234 14.783327 12.310552 11.476728 10.728777 10.085823 38.805169 37.918388 37.053919 36.213361 35.393203 34.418625 33.463869 32.530680 
40.863198 34.537898 27.300313 16.382082 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 23.242583 22.217740 21.219427 20.251567 20.728835 19.572811 18.431794 17.308753 
41.851720 35.701989 26.934600 15.765094 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 24.290598 23.242583 22.217740 21.219427 21.897491 20.728835 19.572811 18.431794 
42.855080 36.873071 26.624501 15.229234 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 25.358913 24.290598 23.242583 22.217740 23.076859 21.897491 20.728835 19.572811 
43.872258 38.050500 26.371978 14.783327 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 26.445067 25.358913 24.290598 23.242583 24.265377 23.076859 21.897491 20.728835 
44.264862 32.803102 32.169616 12.310552 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 26.502142 25.608081 24.746918 23.922204 23.242583 22.217740 21.219427 20.251567 
45.179017 34.026594 31.859846 11.476728 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 27.425882 26.502142 25.608081 24.746918 24.290598 23.242583 22.217740 21.219427 
46.110031 35.253375 31.598119 10.728777 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 28.376404 27.425882 26.502142 25.608081 25.358913 24.290598 23.242583 22.217740 
47.056903 36.483114 31.385639 10.085823 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 29.351106 28.376404 27.425882 26.502142 26.445067 25.358913 24.290598 23.242583 
17.763400 30.201704 30.153551 38.805169 23.242583 24.290598 25.358913 26.445067 26.502142 27.425882 28.376404 29.351106 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
18.684255 30.752332 29.003441 37.918388 22.217740 23.242583 24.290598 25.358913 25.608081 26.502142 27.425882 28.376404 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
19.644087 31.344771 27.863747 37.053919 21.219427 22.217740 23.242583 24.290598 24.746918 25.608081 26.502142 27.425882 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
20.637459 31.976699 26.735799 36.213361 20.251567 21.219427 22.217740 23.242583 23.922204 24.746918 25.608081 26.502142 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 
21.651236 25.670616 32.595617 35.393203 20.728835 21.897491 23.076859 24.265377 23.242583 24.290598 25.358913 26.445067 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 
22.412920 26.316222 31.534699 34.418625 19.572811 20.728835 21.897491 23.076859 22.217740 23.242583 24.290598 25.358913 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 
23.219125 27.006153 30.489769 33.463869 18.431794 19.572811 20.728835 21.897491 21.219427 22.217740 23.242583 24.290598 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 
24.065377 27.737103 29.462529 32.530680 17.308753 18.431794 19.572811 20.728835 20.251567 21.219427 22.217740 23.242583 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 
