20
# Circuit board instance
Size: small
Nodes: 20
0.000000 40.000000 40.000000 56.568542 14.634811 15.697873 16.789716 17.905074 18.005980 18.880171 19.797277 20.751610 40.661217 41.524089 42.407442 43.310023 44.558313 45.347091 46.157338 46.987944 
40.000000 0.000000 56.568542 40.000000 33.925503 34.397460 34.909262 35.459184 29.233155 29.779572 30.369297 30.999861 29.008712 30.206303 31.409583 32.617923 27.698629 28.950466 30.203818 31.458506 
40.000000 56.568542 0.000000 40.000000 29.143963 27.928769 26.718672 25.514400 30.974316 29.833769 28.704095 27.586631 32.719706 32.247396 31.818796 31.435692 37.452475 37.040563 36.668031 36.336090 
56.568542 40.000000 40.000000 0.000000 42.262663 41.434022 40.628186 39.846539 38.597542 37.688404 36.800640 35.935835 16.085707 15.101833 14.163563 13.280569 13.581556 12.400567 11.239005 10.103575 
14.634811 33.925503 29.143963 42.262663 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 26.636938 27.382645 28.165898 28.983653 30.941945 31.586180 32.267558 32.983779 
15.697873 34.397460 27.928769 41.434022 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 25.932017 26.636938 27.382645 28.165898 30.337222 30.941945 31.586180 32.267558 
16.789716 34.909262 26.718672 40.628186 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 25.271295 25.932017 26.636938 27.382645 29.774416 30.337222 30.941945 31.586180 
17.905074 35.459184 25.514400 39.846539 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 24.658325 25.271295 25.932017 26.636938 29.255948 29.774416 30.337222 30.941945 
18.005980 29.233155 30.974316 38.597542 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 22.655282 23.527528 24.434670 25.372967 26.636938 27.382645 28.165898 28.983653 
18.880171 29.779572 29.833769 37.688404 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 21.822118 22.655282 23.527528 24.434670 25.932017 26.636938 27.382645 28.165898 
19.797277 30.369297 28.704095 36.800640 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 21.032681 21.822118 22.655282 23.527528 25.271295 25.932017 26.636938 27.382645 
20.751610 30.999861 27.586631 35.935835 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 20.292075 21.032681 21.822118 22.655282 24.658325 25.271295 25.932017 26.636938 
40.661217 29.008712 32.719706 16.085707 26.636938 25.932017 25.271295 24.658325 22.655282 21.822118 21.032681 20.292075 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
41.524089 30.206303 32.247396 15.101833 27.382645 26.636938 25.932017 25.271295 23.527528 22.655282 21.822118 21.032681 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
42.407442 31.409583 31.818796 14.163563 28.165898 27.382645 26.636938 25.932017 24.434670 23.527528 22.655282 21.822118 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
43.310023 32.617923 31.435692 13.280569 28.983653 28.165898 27.382645 26.636938 25.372967 24.434670 23.527528 22.655282 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 
44.558313 27.698629 37.452475 13.581556 30.941945 30.337222 29.774416 29.255948 26.636938 25.932017 25.271295 24.658325 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 
45.347091 28.950466 37.040563 12.400567 31.586180 30.941945 30.337222 29.774416 27.382645 26.636938 25.932017 25.271295 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 
46.157338 30.203818 36.668031 11.239005 32.267558 31.586180 30.941945 30.337222 28.165898 27.382645 26.636938 25.932017 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 
46.987944 31.458506 36.336090 10.103575 32.983779 32.267558 31.586180 30.941945 28.983653 28.165898 27.382645 26.636938 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 
