17
# Circuit board instance
Size: small
Nodes: 17
0.000000 40.000000 40.000000 56.568542 13.313671 14.458922 15.623470 16.803304 16.247302 17.198297 18.188288 19.211247 34.462525 35.334280 36.362897 37.535482 38.838998 
40.000000 0.000000 56.568542 40.000000 36.022374 36.461186 36.938468 37.452752 31.271911 31.776391 32.322924 32.909416 43.943888 42.293155 40.734014 39.277373 37.935041 
40.000000 56.568542 0.000000 40.000000 28.744936 27.504144 26.266144 25.031350 30.215763 29.037887 27.868105 26.707480 12.927221 15.098304 17.369735 19.706847 22.088801 
56.568542 40.000000 40.000000 0.000000 44.120618 43.322460 42.547244 41.796245 40.335467 39.460823 38.608146 37.778924 30.174703 27.715671 25.272660 22.850808 20.457634 
13.313671 36.022374 28.744936 44.120618 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 21.394953 22.093719 23.052637 24.240852 25.626489 
14.458922 36.461186 27.504144 43.322460 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 20.158076 20.898241 21.909544 23.156488 24.603272 
15.623470 36.938468 26.266144 42.547244 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 18.925588 19.712086 20.781192 22.091917 23.604043 
16.803304 37.452752 25.031350 41.796245 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 17.698405 18.537043 19.670120 21.050141 22.631979 
16.247302 31.271911 30.215763 40.335467 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 20.872871 20.982344 21.394953 22.093719 23.052637 
17.198297 31.776391 29.037887 39.460823 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 19.603081 19.719605 20.158076 20.898241 21.909544 
18.188288 32.322924 27.868105 38.608146 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 18.333320 18.457862 18.925588 19.712086 20.781192 
19.211247 32.909416 26.707480 37.778924 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 17.063595 17.197334 17.698405 18.537043 19.670120 
34.462525 43.943888 12.927221 30.174703 21.394953 20.158076 18.925588 17.698405 20.872871 19.603081 18.333320 17.063595 0.000000 2.540000 5.080000 7.620000 10.160000 
35.334280 42.293155 15.098304 27.715671 22.093719 20.898241 19.712086 18.537043 20.982344 19.719605 18.457862 17.197334 2.540000 0.000000 2.540000 5.080000 7.620000 
36.362897 40.734014 17.369735 25.272660 23.052637 21.909544 20.781192 19.670120 21.394953 20.158076 18.925588 17.698405 5.080000 2.540000 0.000000 2.540000 5.080000 
37.535482 39.277373 19.706847 22.850808 24.240852 23.156488 22.091917 21.050141 22.093719 20.898241 19.712086 18.537043 7.620000 5.080000 2.540000 0.000000 2.540000 
38.838998 37.935041 22.088801 20.457634 25.626489 24.603272 23.604043 22.631979 23.052637 21.909544 20.781192 19.670120 10.160000 7.620000 5.080000 2.540000 0.000000 
