17
# Circuit board instance
Size: small
Nodes: 17
0.000000 40.000000 40.000000 56.568542 2.181433 3.240104 4.411768 5.626271 6.734598 7.148037 7.749829 8.500063 16.929155 19.218626 21.564278 23.949610 26.363853 
40.000000 0.000000 56.568542 40.000000 38.578542 38.652859 38.768659 38.925572 33.503732 33.589279 33.722472 33.902748 26.170594 23.758353 21.375730 19.033853 16.749820 
40.000000 56.568542 0.000000 40.000000 38.402905 37.133849 35.864859 34.595944 38.927872 37.676503 36.426423 35.177770 35.524394 36.670723 37.952660 39.356958 40.871005 
56.568542 40.000000 40.000000 0.000000 54.390517 53.502037 52.629207 51.772817 50.916839 49.966630 49.030904 48.110506 40.746611 39.240867 37.845847 36.574224 35.439283 
2.181433 38.578542 38.402905 54.390517 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 14.908135 17.251578 19.643945 22.069332 24.517941 
3.240104 38.652859 37.133849 53.502037 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 14.427773 16.838203 19.281927 21.747725 24.228859 
4.411768 38.768659 35.864859 52.629207 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 14.046159 16.512390 18.998070 21.496453 24.003573 
5.626271 38.925572 34.595944 51.772817 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 13.771504 16.279397 18.795914 21.318003 23.843894 
6.734598 33.503732 38.927872 50.916839 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 10.499201 12.640857 14.908135 17.251578 19.643945 
7.148037 33.589279 37.676503 49.966630 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 9.805171 12.070601 14.427773 16.838203 19.281927 
7.749829 33.722472 36.426423 49.030904 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 9.234463 11.611776 14.046159 16.512390 18.998070 
8.500063 33.902748 35.177770 48.110506 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 8.811075 11.277991 13.771504 16.279397 18.795914 
16.929155 26.170594 35.524394 40.746611 14.908135 14.427773 14.046159 13.771504 10.499201 9.805171 9.234463 8.811075 0.000000 2.540000 5.080000 7.620000 10.160000 
19.218626 23.758353 36.670723 39.240867 17.251578 16.838203 16.512390 16.279397 12.640857 12.070601 11.611776 11.277991 2.540000 0.000000 2.540000 5.080000 7.620000 
21.564278 21.375730 37.952660 37.845847 19.643945 19.281927 18.998070 18.795914 14.908135 14.427773 14.046159 13.771504 5.080000 2.540000 0.000000 2.540000 5.080000 
23.949610 19.033853 39.356958 36.574224 22.069332 21.747725 21.496453 21.318003 17.251578 16.838203 16.512390 16.279397 7.620000 5.080000 2.540000 0.000000 2.540000 
26.363853 16.749820 40.871005 35.439283 24.517941 24.228859 24.003573 23.843894 19.643945 19.281927 18.998070 18.795914 10.160000 7.620000 5.080000 2.540000 0.000000 
