17
# Circuit board instance
Size: small
Nodes: 17
0.000000 40.000000 40.000000 56.568542 25.338206 27.782201 30.242022 32.714099 35.195851 26.370849 26.940205 27.556368 28.216271 31.036098 31.521300 32.049510 32.618640 
40.000000 0.000000 56.568542 40.000000 17.295108 15.024871 12.855970 10.849348 9.112846 19.743885 20.498145 21.301472 22.148528 15.850511 16.780693 17.753039 18.760996 
40.000000 56.568542 0.000000 40.000000 40.792476 42.353891 44.006605 45.740723 47.547338 37.285693 36.317708 35.368837 34.440662 40.719045 39.834578 38.971430 38.131049 
56.568542 40.000000 40.000000 0.000000 36.347245 35.323479 34.456892 33.759588 33.242223 32.933603 31.833554 30.746609 29.674206 30.757762 29.576898 28.403726 27.239240 
25.338206 17.295108 40.792476 36.347245 0.000000 2.540000 5.080000 7.620000 10.160000 4.116497 5.380247 6.646379 7.913752 6.165585 7.072195 8.077329 9.148571 
27.782201 15.024871 42.353891 35.323479 2.540000 0.000000 2.540000 5.080000 7.620000 5.076013 6.145519 7.279747 8.452681 4.585672 5.747164 6.946741 8.167638 
30.242022 12.855970 44.006605 34.456892 5.080000 2.540000 0.000000 2.540000 5.080000 6.891260 7.713039 8.643973 9.652532 4.116497 5.380247 6.646379 7.913752 
32.714099 10.849348 45.740723 33.759588 7.620000 5.080000 2.540000 0.000000 2.540000 9.061800 9.701429 10.456817 11.304784 5.076013 6.145519 7.279747 8.452681 
35.195851 9.112846 47.547338 33.242223 10.160000 7.620000 5.080000 2.540000 0.000000 11.386227 11.901583 12.524974 13.241151 6.891260 7.713039 8.643973 9.652532 
26.370849 19.743885 37.285693 32.933603 4.116497 5.076013 6.891260 9.061800 11.386227 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
26.940205 20.498145 36.317708 31.833554 5.380247 6.145519 7.713039 9.701429 11.901583 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
27.556368 21.301472 35.368837 30.746609 6.646379 7.279747 8.643973 10.456817 12.524974 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
28.216271 22.148528 34.440662 29.674206 7.913752 8.452681 9.652532 11.304784 13.241151 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 
31.036098 15.850511 40.719045 30.757762 6.165585 4.585672 4.116497 5.076013 6.891260 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 
31.521300 16.780693 39.834578 29.576898 7.072195 5.747164 5.380247 6.145519 7.713039 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 
32.049510 17.753039 38.971430 28.403726 8.077329 6.946741 6.646379 7.279747 8.643973 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 
32.618640 18.760996 38.131049 27.239240 9.148571 8.167638 7.913752 8.452681 9.652532 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 
