19
# Circuit board instance
Size: small
Nodes: 19
0.000000 90.000000 90.000000 127.279221 38.897275 40.278151 41.767979 43.355528 45.030466 20.910357 23.384194 25.870857 28.366973 30.870249 55.247476 56.182406 57.214904 58.339788 59.551824 
90.000000 0.000000 127.279221 90.000000 77.250570 74.965205 72.696743 70.446819 68.217266 69.879719 67.346511 64.813836 62.281757 59.750350 87.689755 85.653210 83.644216 81.664806 79.717183 
90.000000 127.279221 0.000000 90.000000 60.293655 61.193596 62.184329 63.261589 64.421034 87.377159 88.001962 88.695130 89.455073 90.280104 42.779691 43.980464 45.291982 46.704917 48.210353 
127.279221 90.000000 90.000000 0.000000 89.944301 87.989253 86.064762 84.172924 82.315989 109.912237 108.319331 106.763094 105.245152 103.767187 80.419597 78.193931 75.987981 73.803515 71.642499 
38.897275 77.250570 60.293655 89.944301 0.000000 2.540000 5.080000 7.620000 10.160000 28.195586 28.314110 28.658153 29.219751 29.986683 18.608261 18.643144 19.020238 19.719921 20.709522 
40.278151 74.965205 61.193596 87.989253 2.540000 0.000000 2.540000 5.080000 7.620000 28.305416 28.195586 28.314110 28.658153 29.219751 18.917483 18.608261 18.643144 19.020238 19.719921 
41.767979 72.696743 62.184329 86.064762 5.080000 2.540000 0.000000 2.540000 5.080000 28.640972 28.305416 28.195586 28.314110 28.658153 19.554491 18.917483 18.608261 18.643144 19.020238 
43.355528 70.446819 63.261589 84.172924 7.620000 5.080000 2.540000 0.000000 2.540000 29.194472 28.640972 28.305416 28.195586 28.314110 20.488736 19.554491 18.917483 18.608261 18.643144 
45.030466 68.217266 64.421034 82.315989 10.160000 7.620000 5.080000 2.540000 0.000000 29.953835 29.194472 28.640972 28.305416 28.195586 21.681828 20.488736 19.554491 18.917483 18.608261 
20.910357 69.879719 87.377159 109.912237 28.195586 28.305416 28.640972 29.194472 29.953835 0.000000 2.540000 5.080000 7.620000 10.160000 46.788216 46.799471 46.948344 47.233534 47.652593 
23.384194 67.346511 88.001962 108.319331 28.314110 28.195586 28.305416 28.640972 29.194472 2.540000 0.000000 2.540000 5.080000 7.620000 46.914678 46.788216 46.799471 46.948344 47.233534 
25.870857 64.813836 88.695130 106.763094 28.658153 28.314110 28.195586 28.305416 28.640972 5.080000 2.540000 0.000000 2.540000 5.080000 47.177750 46.914678 46.788216 46.799471 46.948344 
28.366973 62.281757 89.455073 105.245152 29.219751 28.658153 28.314110 28.195586 28.305416 7.620000 5.080000 2.540000 0.000000 2.540000 47.575166 47.177750 46.914678 46.788216 46.799471 
30.870249 59.750350 90.280104 103.767187 29.986683 29.219751 28.658153 28.314110 28.195586 10.160000 7.620000 5.080000 2.540000 0.000000 48.103595 47.575166 47.177750 46.914678 46.788216 
55.247476 87.689755 42.779691 80.419597 18.608261 18.917483 19.554491 20.488736 21.681828 46.788216 46.914678 47.177750 47.575166 48.103595 0.000000 2.540000 5.080000 7.620000 10.160000 
56.182406 85.653210 43.980464 78.193931 18.643144 18.608261 18.917483 19.554491 20.488736 46.799471 46.788216 46.914678 47.177750 47.575166 2.540000 0.000000 2.540000 5.080000 7.620000 
57.214904 83.644216 45.291982 75.987981 19.020238 18.643144 18.608261 18.917483 19.554491 46.948344 46.799471 46.788216 46.914678 47.177750 5.080000 2.540000 0.000000 2.540000 5.080000 
58.339788 81.664806 46.704917 73.803515 19.719921 19.020238 18.643144 18.608261 18.917483 47.233534 46.948344 46.799471 46.788216 46.914678 7.620000 5.080000 2.540000 0.000000 2.540000 
59.551824 79.717183 48.210353 71.642499 20.709522 19.719921 19.020238 18.643144 18.608261 47.652593 47.233534 46.948344 46.799471 46.788216 10.160000 7.620000 5.080000 2.540000 0.000000 
