14
# Circuit board instance
Size: small
Nodes: 14
0.000000 40.000000 40.000000 56.568542 22.330529 24.409628 26.568977 28.790526 31.060930 14.468527 16.534306 18.717144 20.980536 23.301019 
40.000000 0.000000 56.568542 40.000000 25.882418 23.746094 21.696949 19.762120 17.978554 30.039232 27.626084 25.237843 22.882310 20.570725 
40.000000 56.568542 0.000000 40.000000 32.035181 33.517611 35.121373 36.830621 38.631356 33.018311 33.974312 35.088489 36.346299 37.733381 
56.568542 40.000000 40.000000 0.000000 34.604911 33.037513 31.596802 30.300853 29.168968 42.228262 40.547146 38.959200 37.476268 36.111290 
22.330529 25.882418 32.035181 34.604911 0.000000 2.540000 5.080000 7.620000 10.160000 7.876429 5.946202 4.645397 4.550308 5.721372 
24.409628 23.746094 33.517611 33.037513 2.540000 0.000000 2.540000 5.080000 7.620000 10.080781 7.876429 5.946202 4.645397 4.550308 
26.568977 21.696949 35.121373 31.596802 5.080000 2.540000 0.000000 2.540000 5.080000 12.414079 10.080781 7.876429 5.946202 4.645397 
28.790526 19.762120 36.830621 30.300853 7.620000 5.080000 2.540000 0.000000 2.540000 14.815524 12.414079 10.080781 7.876429 5.946202 
31.060930 17.978554 38.631356 29.168968 10.160000 7.620000 5.080000 2.540000 0.000000 17.256690 14.815524 12.414079 10.080781 7.876429 
14.468527 30.039232 33.018311 42.228262 7.876429 10.080781 12.414079 14.815524 17.256690 0.000000 2.540000 5.080000 7.620000 10.160000 
16.534306 27.626084 33.974312 40.547146 5.946202 7.876429 10.080781 12.414079 14.815524 2.540000 0.000000 2.540000 5.080000 7.620000 
18.717144 25.237843 35.088489 38.959200 4.645397 5.946202 7.876429 10.080781 12.414079 5.080000 2.540000 0.000000 2.540000 5.080000 
20.980536 22.882310 36.346299 37.476268 4.550308 4.645397 5.946202 7.876429 10.080781 7.620000 5.080000 2.540000 0.000000 2.540000 
23.301019 20.570725 37.733381 36.111290 5.721372 4.550308 4.645397 5.946202 7.876429 10.160000 7.620000 5.080000 2.540000 0.000000 
