20
# Circuit board instance
Size: small
Nodes: 20
0.000000 40.000000 40.000000 56.568542 9.569511 10.671280 11.806892 12.967458 12.977789 13.810275 14.705447 15.652554 34.111056 35.243217 36.384479 37.534013 36.728409 37.782221 38.848966 39.927609 
40.000000 0.000000 56.568542 40.000000 35.912076 36.221235 36.571907 36.962909 30.985879 31.343666 31.748257 32.197890 38.817886 39.816435 40.830068 41.857690 35.858613 36.937248 38.027705 39.128993 
40.000000 56.568542 0.000000 40.000000 32.248906 30.995042 29.742547 28.491602 33.419148 32.210870 31.007525 29.809711 18.473961 17.838369 17.272910 16.784672 22.949926 22.441463 21.994665 21.613354 
56.568542 40.000000 40.000000 0.000000 47.308494 46.462827 45.636836 44.831608 43.686853 42.769636 41.870852 40.991713 26.163932 25.719089 25.330170 24.999786 21.530518 20.987696 20.509251 20.099781 
9.569511 35.912076 32.248906 47.308494 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 24.578008 25.727629 26.888085 28.058031 27.174423 28.218463 29.280367 30.358259 
10.671280 36.221235 30.995042 46.462827 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 23.440816 24.578008 25.727629 26.888085 26.150385 27.174423 28.218463 29.280367 
11.806892 36.571907 29.742547 45.636836 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 22.317953 23.440816 24.578008 25.727629 25.148794 26.150385 27.174423 28.218463 
12.967458 36.962909 28.491602 44.831608 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 21.211696 22.317953 23.440816 24.578008 24.172439 25.148794 26.150385 27.174423 
12.977789 30.985879 33.419148 43.686853 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 22.832444 24.065596 25.302394 26.542327 24.578008 25.727629 26.888085 28.058031 
13.810275 31.343666 32.210870 42.769636 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 21.603562 22.832444 24.065596 25.302394 23.440816 24.578008 25.727629 26.888085 
14.705447 31.748257 31.007525 41.870852 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 20.379722 21.603562 22.832444 24.065596 22.317953 23.440816 24.578008 25.727629 
15.652554 32.197890 29.809711 40.991713 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 19.161891 20.379722 21.603562 22.832444 21.211696 22.317953 23.440816 24.578008 
34.111056 38.817886 18.473961 26.163932 24.578008 23.440816 22.317953 21.211696 22.832444 21.603562 20.379722 19.161891 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
35.243217 39.816435 17.838369 25.719089 25.727629 24.578008 23.440816 22.317953 24.065596 22.832444 21.603562 20.379722 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
36.384479 40.830068 17.272910 25.330170 26.888085 25.727629 24.578008 23.440816 25.302394 24.065596 22.832444 21.603562 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
37.534013 41.857690 16.784672 24.999786 28.058031 26.888085 25.727629 24.578008 26.542327 25.302394 24.065596 22.832444 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 
36.728409 35.858613 22.949926 21.530518 27.174423 26.150385 25.148794 24.172439 24.578008 23.440816 22.317953 21.211696 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 
37.782221 36.937248 22.441463 20.987696 28.218463 27.174423 26.150385 25.148794 25.727629 24.578008 23.440816 22.317953 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 
38.848966 38.027705 21.994665 20.509251 29.280367 28.218463 27.174423 26.150385 26.888085 25.727629 24.578008 23.440816 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 
39.927609 39.128993 21.613354 20.099781 30.358259 29.280367 28.218463 27.174423 28.058031 26.888085 25.727629 24.578008 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 
