47
# Circuit board instance
Size: large
Nodes: 47
0.000000 140.000000 140.000000 197.989899 90.449690 92.438028 94.452817 96.492402 98.555242 163.758327 164.502848 165.253776 166.011022 167.909343 168.635539 169.368144 170.107076 171.951496 172.873474 173.799842 174.730529 175.493073 176.396541 177.304502 178.216888 144.412398 145.469015 146.529021 147.592342 147.301527 148.337567 149.377218 150.420406 106.406206 108.943950 111.481797 114.019740 116.557772 119.095889 121.634084 107.002253 109.526188 112.050848 114.576187 117.102160 119.628727 122.155851 
140.000000 0.000000 197.989899 140.000000 89.963649 88.010799 86.088596 84.199141 82.344687 95.842824 97.109445 98.376154 99.642946 95.604418 96.874156 98.143902 99.413653 126.360822 127.612611 128.864756 130.117247 125.599199 126.858504 128.118019 129.377740 133.938014 135.076591 136.217491 137.360657 131.756559 132.913824 134.073129 135.234424 172.197688 173.777292 175.379458 177.003571 178.649034 180.315263 182.001686 166.269797 167.905178 169.562837 171.242126 172.942415 174.663091 176.403558 
140.000000 197.989899 0.000000 140.000000 108.858371 110.516005 112.206654 113.928846 115.681175 140.189639 139.792462 139.405724 139.029511 145.016871 144.632950 144.259189 143.895666 119.577174 119.419520 119.275180 119.144204 124.616220 124.464948 124.326466 124.200816 82.873863 82.575850 82.296358 82.035577 87.811596 87.530396 87.266773 87.020888 33.994605 31.479149 28.967977 26.462307 23.963867 21.475180 19.000079 35.816683 33.438577 31.086094 28.765522 26.485251 24.256647 22.095352 
197.989899 140.000000 140.000000 0.000000 108.454860 106.840531 105.262742 103.723159 102.223509 44.968792 43.714868 42.461901 41.209976 44.458407 43.189669 41.921006 40.652427 26.428032 25.705291 25.026163 24.394292 22.506498 21.653256 20.842513 20.079418 62.869135 62.475770 62.105888 61.759912 58.076908 57.650854 57.249808 56.874299 139.590101 138.998921 138.451821 137.949327 137.491927 137.080073 136.714177 132.208161 131.583820 131.005757 130.474589 129.990891 129.555193 129.167983 
90.449690 89.963649 108.858371 108.454860 0.000000 2.540000 5.080000 7.620000 10.160000 73.636600 74.311704 75.002238 75.707780 78.004646 78.642262 79.295092 79.962765 83.086417 84.123461 85.166817 86.216254 86.136359 87.137113 88.144803 89.159195 63.860325 65.114652 66.369575 67.625061 64.857986 66.093382 67.330066 68.567968 82.269128 83.819324 85.416931 87.059337 88.744056 90.468724 92.231100 76.314076 77.982741 79.697433 81.455246 83.253447 85.089476 86.960938 
92.438028 88.010799 110.516005 106.840531 2.540000 0.000000 2.540000 5.080000 7.620000 71.487871 72.183075 72.893776 73.619527 75.809533 76.465455 77.136711 77.822903 81.637293 82.692513 83.753696 84.820619 84.587002 85.605870 86.631374 87.663280 63.508166 64.769314 66.030800 67.292607 64.310949 65.556654 66.803275 68.050760 84.313736 85.827011 87.387922 88.993960 90.642729 92.331939 94.059410 78.267013 79.894900 81.569406 83.287719 85.047184 86.845300 88.679715 
94.452817 86.088596 112.206654 105.262742 5.080000 2.540000 0.000000 2.540000 5.080000 69.365595 70.081854 70.813647 71.560497 73.636600 74.311704 75.002238 75.707780 80.242418 81.315742 82.394659 83.478952 83.086417 84.123461 85.166817 86.216254 63.256118 64.522192 65.788418 67.054786 63.860325 65.114652 66.369575 67.625061 86.384641 87.862255 89.387632 90.958369 92.572157 94.226784 95.920137 80.252824 81.841221 83.476694 85.156530 86.878156 88.639136 90.437173 
96.492402 84.199141 113.928846 103.723159 7.620000 5.080000 2.540000 0.000000 2.540000 67.272275 68.010584 68.764423 69.533287 71.487871 72.183075 72.893776 73.619527 78.904671 79.995945 81.092423 82.193898 81.637293 82.692513 83.753696 84.820619 63.105380 64.374419 65.643495 66.912606 63.508166 64.769314 66.030800 67.292607 88.479994 89.923184 91.414178 92.950676 94.530458 96.151391 97.811430 82.269128 83.819324 85.416931 87.059337 88.744056 90.468724 92.231100 
98.555242 82.344687 115.681175 102.223509 10.160000 7.620000 5.080000 2.540000 0.000000 65.210700 65.972085 66.748950 67.540761 69.365595 70.081854 70.813647 71.560497 77.627003 78.735988 79.849769 80.968150 80.242418 81.315742 82.394659 83.478952 63.056679 64.326678 65.596678 66.866677 63.256118 64.522192 65.788418 67.054786 90.598100 92.008073 93.465814 94.969124 96.515874 98.104008 99.731551 84.313736 85.827011 87.387922 88.993960 90.642729 92.331939 94.059410 
163.758327 95.842824 140.189639 44.968792 73.636600 71.487871 69.365595 67.272275 65.210700 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 32.328198 33.470119 34.620964 35.779872 30.408265 31.619599 32.835367 34.055094 57.929737 58.475325 59.043192 59.632703 53.363867 53.955643 54.570563 55.207854 128.878123 129.114310 129.399933 129.734666 130.118130 130.549894 131.029483 121.286212 121.537153 121.840540 122.195983 122.603027 123.061162 123.569818 
