54
# Circuit board instance
Size: large
Nodes: 54
0.000000 115.000000 115.000000 162.634560 79.854116 82.366598 84.880718 87.396335 89.913323 92.431570 94.950976 81.339932 83.807883 86.280016 88.755981 91.235467 93.718194 96.203911 92.825803 93.349986 93.888423 94.440870 97.487800 97.987047 98.500139 99.026861 85.377502 85.618528 85.933986 86.323061 86.784763 87.317938 87.921288 92.974992 93.196372 93.486263 93.844032 94.268905 94.759979 95.316233 89.168051 91.596259 94.030373 96.469948 98.914578 101.363898 103.817576 91.723026 94.085316 96.456639 98.836344 101.223840 103.618588 106.020098 
115.000000 0.000000 162.634560 115.000000 129.859183 131.419116 133.009262 134.628551 136.275945 137.950435 139.651048 123.896376 125.530429 127.194216 128.886584 130.606423 132.352663 134.124271 48.380163 49.378441 50.388952 51.410975 45.381511 46.444287 47.517238 48.599689 30.670333 31.335025 32.186977 33.211781 34.393990 35.717976 37.168593 23.304520 24.172612 25.267229 26.560380 28.024594 29.634527 31.367749 122.789266 124.563787 126.364447 128.190145 130.039825 131.912479 133.807143 117.417102 119.271577 121.150921 123.053993 124.979711 126.927043 128.895010 
115.000000 162.634560 0.000000 115.000000 37.954001 35.551130 33.168701 30.811455 28.485646 26.199647 23.964852 40.987937 38.773542 36.601468 34.479711 32.418155 30.429036 28.527511 114.676788 113.825550 112.982175 112.146841 118.482096 117.658392 116.842686 116.035147 137.624150 135.637094 133.668766 131.720006 129.791695 127.884758 126.000166 142.462059 140.543419 138.644763 136.766923 134.910768 133.077206 131.267182 39.938431 38.076391 36.296667 34.611959 33.036806 31.587603 30.282436 45.356922 43.726235 42.185544 40.745058 39.415766 38.209275 37.137555 
162.634560 115.000000 115.000000 0.000000 109.211875 108.400232 107.642418 106.939577 106.292801 105.703117 105.171487 102.049686 101.180606 100.368296 99.614145 98.919483 98.285572 97.713593 82.914270 81.732897 80.554221 79.378362 81.201093 79.994424 78.789745 77.587149 112.213004 109.766902 107.325162 104.888090 102.456017 100.029310 97.608367 110.427305 107.940744 105.456730 102.975447 100.497099 98.021907 95.550116 93.388119 92.607095 91.889665 91.237329 90.651492 90.133452 89.684382 86.202742 85.355996 84.577080 83.867885 83.230193 82.665659 82.175790 
79.854116 129.859183 37.954001 109.211875 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 83.708406 83.091064 82.488657 81.901513 88.166765 87.580855 87.009538 86.453103 102.756633 100.990173 99.257280 97.559743 95.899440 94.278337 92.698491 108.316742 106.642422 105.002851 103.399684 101.834639 100.309501 98.826117 15.861072 17.011226 18.441617 20.092483 21.914052 23.867272 25.922402 23.071743 23.877051 24.916359 26.161796 27.585456 29.161249 30.865882 
82.366598 131.419116 35.551130 108.400232 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 84.986582 84.340354 83.708406 83.091064 89.381208 88.766979 88.166765 87.580855 104.554958 102.756633 100.990173 99.257280 97.559743 95.899440 94.278337 110.024226 108.316742 106.642422 105.002851 103.399684 101.834639 100.309501 15.055516 15.861072 17.011226 18.441617 20.092483 21.914052 23.867272 22.525548 23.071743 23.877051 24.916359 26.161796 27.585456 29.161249 
84.880718 133.009262 33.168701 107.642418 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 86.320590 85.646768 84.986582 84.340354 90.650568 90.009166 89.381208 88.766979 106.383534 104.554958 102.756633 100.990173 99.257280 97.559743 95.899440 111.763354 110.024226 108.316742 106.642422 105.002851 103.399684 101.834639 14.651510 15.055516 15.861072 17.011226 18.441617 20.092483 21.914052 22.257549 22.525548 23.071743 23.877051 24.916359 26.161796 27.585456 
87.396335 134.628551 30.811455 106.939577 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 87.707882 87.007733 86.320590 85.646768 91.972571 91.305130 90.650568 90.009166 108.240826 106.383534 104.554958 102.756633 100.990173 99.257280 97.559743 113.532671 111.763354 110.024226 108.316742 106.642422 105.002851 103.399684 14.682239 14.651510 15.055516 15.861072 17.011226 18.441617 20.092483 22.277789 22.257549 22.525548 23.071743 23.877051 24.916359 26.161796 
89.913323 136.275945 28.485646 106.292801 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 89.145971 88.420730 87.707882 87.007733 93.344980 92.652613 91.972571 91.305130 110.125382 108.240826 106.383534 104.554958 102.756633 100.990173 99.257280 115.330789 113.532671 111.763354 110.024226 108.316742 106.642422 105.002851 15.145056 14.682239 14.651510 15.055516 15.861072 17.011226 18.441617 22.585492 22.277789 22.257549 22.525548 23.071743 23.877051 24.916359 
92.431570 137.950435 26.199647 105.703117 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 90.632438 89.883305 89.145971 88.420730 94.765606 94.049401 93.344980 92.652613 112.035826 110.125382 108.240826 106.383534 104.554958 102.756633 100.990173 117.156380 115.330789 113.532671 111.763354 110.024226 108.316742 106.642422 16.002515 15.145056 14.682239 14.651510 15.055516 15.861072 17.011226 23.169209 22.585492 22.277789 22.257549 22.525548 23.071743 23.877051 
