40
# Circuit board instance
Size: large
Nodes: 40
0.000000 65.000000 65.000000 91.923882 42.999859 43.377551 43.788832 44.232764 47.892511 48.231905 48.602125 49.002471 25.211308 27.544268 29.910977 32.304018 34.717947 37.148691 39.593155 29.196906 31.233571 33.339403 35.502097 37.711870 39.960913 42.242955 57.779759 59.665576 61.598412 63.573981 65.588421 67.638259 69.720373 63.213485 64.941705 66.721874 68.549947 70.422192 72.335180 74.285763 
65.000000 0.000000 91.923882 65.000000 26.722055 27.325671 27.973955 28.663876 22.324269 23.043373 23.808546 24.615494 59.212716 60.243027 61.361243 62.562650 63.842552 65.196326 66.619468 52.272316 53.436613 54.694163 56.038688 57.464082 58.964483 60.534312 49.504358 51.692956 53.912385 56.158988 58.429632 60.721619 63.032621 46.016579 48.363270 50.728585 53.110037 55.505549 57.913376 60.332043 
65.000000 91.923882 0.000000 65.000000 66.983601 65.987323 65.000590 64.023842 70.224693 69.275043 68.335799 67.407396 43.314094 40.853242 38.402699 35.964570 33.541565 31.137213 28.756193 45.748880 43.426221 41.129266 38.862573 36.631760 34.443799 32.307398 45.396009 44.182326 43.084352 42.111140 41.271516 40.573774 40.025335 52.136760 51.083481 50.136868 49.303065 48.587880 47.996617 47.533899 
91.923882 65.000000 65.000000 0.000000 57.895450 56.739820 55.589181 54.443849 56.001678 54.806131 53.614008 52.425542 68.895910 67.375983 65.918912 64.528954 63.210539 61.968231 60.806696 63.030911 61.365889 59.762465 58.225727 56.761092 55.374281 54.071283 34.248773 32.622979 31.119805 29.757838 28.557291 27.539280 26.724675 28.979692 27.038914 25.204888 23.502618 21.962763 20.621738 19.520563 
42.999859 26.722055 66.983601 57.895450 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 32.632215 33.554669 34.639188 35.871076 37.235709 38.719054 40.308008 25.560972 26.728592 28.078019 29.584386 31.224987 32.979796 34.831556 30.179286 32.714634 35.250652 37.787205 40.324192 42.861536 45.399177 30.657559 33.156356 35.660975 38.170270 40.683376 43.199628 45.718507 
43.377551 27.325671 65.987323 56.739820 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 32.236207 33.072281 34.077583 35.237634 36.537695 37.963386 39.501107 25.053439 26.120443 27.382175 28.813063 30.389224 32.089258 33.894531 28.911918 31.446866 33.982569 36.518869 39.055650 41.592824 44.130323 29.410808 31.906144 34.408017 36.915097 39.426392 41.941145 44.458767 
43.788832 27.973955 65.000590 55.589181 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 31.885896 32.632215 33.554669 34.639188 35.871076 37.235709 38.719054 24.601060 25.560972 26.728592 28.078019 29.584386 31.224987 32.979796 27.644792 30.179286 32.714634 35.250652 37.787205 40.324192 42.861536 28.166135 30.657559 33.156356 35.660975 38.170270 40.683376 43.199628 
44.232764 28.663876 64.023842 54.443849 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 31.582803 32.236207 33.072281 34.077583 35.237634 36.537695 37.963386 24.206926 25.053439 26.120443 27.382175 28.813063 30.389224 32.089258 26.377942 28.911918 31.446866 33.982569 36.518869 39.055650 41.592824 26.923827 29.410808 31.906144 34.408017 36.915097 39.426392 41.941145 
47.892511 22.324269 70.224693 56.001678 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 37.466113 38.272235 39.226541 40.318510 41.537287 42.872057 44.312342 30.245532 31.238543 32.400680 33.714460 35.162889 36.730041 38.401383 30.917755 33.397089 35.884910 38.379567 40.879808 43.384669 45.893393 30.126151 32.665624 35.205173 37.744782 40.284441 42.824140 45.363873 
48.231905 23.043373 69.275043 54.806131 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 37.121707 37.850018 38.731509 39.755993 40.912728 42.190838 43.579646 29.817843 30.719806 31.799566 33.039697 34.422869 35.932568 37.553537 29.681935 32.156238 34.640053 37.131470 39.629056 42.131713 44.638589 28.856450 31.395877 33.935390 36.474970 39.014606 41.554286 44.094002 
48.602125 23.808546 68.335799 53.614008 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 36.817910 37.466113 38.272235 39.226541 40.318510 41.537287 42.872057 29.438768 30.245532 31.238543 32.400680 33.714460 35.162889 36.730041 28.449126 30.917755 33.397089 35.884910 38.379567 40.879808 43.384669 27.586776 30.126151 32.665624 35.205173 37.744782 40.284441 42.824140 
49.002471 24.615494 67.407396 52.425542 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 36.555733 37.121707 37.850018 38.731509 39.755993 40.912728 42.190838 29.110208 29.817843 30.719806 31.799566 33.039697 34.422869 35.932568 27.219737 29.681935 32.156238 34.640053 37.131470 39.629056 42.131713 26.317133 28.856450 31.395877 33.935390 36.474970 39.014606 41.554286 
25.211308 59.212716 43.314094 68.895910 32.632215 32.236207 31.885896 31.582803 37.466113 37.121707 36.817910 36.555733 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 34.800004 36.275275 37.863624 39.551431 41.326511 43.178103 45.096783 41.348513 42.597591 43.958085 45.419983 46.973820 48.610779 50.322749 
27.544268 60.243027 40.853242 67.375983 33.554669 33.072281 32.632215 32.236207 38.272235 37.850018 37.466113 37.121707 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 33.452776 34.800004 36.275275 37.863624 39.551431 41.326511 43.178103 40.221232 41.348513 42.597591 43.958085 45.419983 46.973820 48.610779 
29.910977 61.361243 38.402699 65.918912 34.639188 34.077583 33.554669 33.072281 39.226541 38.731509 38.272235 37.850018 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 32.249642 33.452776 34.800004 36.275275 37.863624 39.551431 41.326511 39.226249 40.221232 41.348513 42.597591 43.958085 45.419983 46.973820 
32.304018 62.562650 35.964570 64.528954 35.871076 35.237634 34.639188 34.077583 40.318510 39.755993 39.226541 38.731509 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 31.207270 32.249642 33.452776 34.800004 36.275275 37.863624 39.551431 38.373858 39.226249 40.221232 41.348513 42.597591 43.958085 45.419983 
34.717947 63.842552 33.541565 63.210539 37.235709 36.537695 35.871076 35.237634 41.537287 40.912728 40.318510 39.755993 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 30.342236 31.207270 32.249642 33.452776 34.800004 36.275275 37.863624 37.673738 38.373858 39.226249 40.221232 41.348513 42.597591 43.958085 
37.148691 65.196326 31.137213 61.968231 38.719054 37.963386 37.235709 36.537695 42.872057 42.190838 41.537287 40.912728 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 29.670053 30.342236 31.207270 32.249642 33.452776 34.800004 36.275275 37.134502 37.673738 38.373858 39.226249 40.221232 41.348513 42.597591 
39.593155 66.619468 28.756193 60.806696 40.308008 39.501107 38.719054 37.963386 44.312342 43.579646 42.872057 42.190838 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 29.204040 29.670053 30.342236 31.207270 32.249642 33.452776 34.800004 36.763232 37.134502 37.673738 38.373858 39.226249 40.221232 41.348513 
29.196906 52.272316 45.748880 63.030911 25.560972 25.053439 24.601060 24.206926 30.245532 29.817843 29.438768 29.110208 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 28.783847 30.551025 32.421036 34.377103 36.405358 38.494391 40.634830 34.800004 36.275275 37.863624 39.551431 41.326511 43.178103 45.096783 
31.233571 53.436613 43.426221 61.365889 26.728592 26.120443 25.560972 25.053439 31.238543 30.719806 30.245532 29.817843 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 27.139599 28.783847 30.551025 32.421036 34.377103 36.405358 38.494391 33.452776 34.800004 36.275275 37.863624 39.551431 41.326511 43.178103 
33.339403 54.694163 41.129266 59.762465 28.078019 27.382175 26.728592 26.120443 32.400680 31.799566 31.238543 30.719806 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 25.641938 27.139599 28.783847 30.551025 32.421036 34.377103 36.405358 32.249642 33.452776 34.800004 36.275275 37.863624 39.551431 41.326511 
35.502097 56.038688 38.862573 58.225727 29.584386 28.813063 28.078019 27.382175 33.714460 33.039697 32.400680 31.799566 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 24.317963 25.641938 27.139599 28.783847 30.551025 32.421036 34.377103 31.207270 32.249642 33.452776 34.800004 36.275275 37.863624 39.551431 
37.711870 57.464082 36.631760 56.761092 31.224987 30.389224 29.584386 28.813063 35.162889 34.422869 33.714460 33.039697 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 23.197432 24.317963 25.641938 27.139599 28.783847 30.551025 32.421036 30.342236 31.207270 32.249642 33.452776 34.800004 36.275275 37.863624 
39.960913 58.964483 34.443799 55.374281 32.979796 32.089258 31.224987 30.389224 36.730041 35.932568 35.162889 34.422869 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 22.311020 23.197432 24.317963 25.641938 27.139599 28.783847 30.551025 29.670053 30.342236 31.207270 32.249642 33.452776 34.800004 36.275275 
42.242955 60.534312 32.307398 54.071283 34.831556 33.894531 32.979796 32.089258 38.401383 37.553537 36.730041 35.932568 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 21.687451 22.311020 23.197432 24.317963 25.641938 27.139599 28.783847 29.204040 29.670053 30.342236 31.207270 32.249642 33.452776 34.800004 
57.779759 49.504358 45.396009 34.248773 30.179286 28.911918 27.644792 26.377942 30.917755 29.681935 28.449126 27.219737 34.800004 33.452776 32.249642 31.207270 30.342236 29.670053 29.204040 28.783847 27.139599 25.641938 24.317963 23.197432 22.311020 21.687451 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 
59.665576 51.692956 44.182326 32.622979 32.714634 31.446866 30.179286 28.911918 33.397089 32.156238 30.917755 29.681935 36.275275 34.800004 33.452776 32.249642 31.207270 30.342236 29.670053 30.551025 28.783847 27.139599 25.641938 24.317963 23.197432 22.311020 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 
61.598412 53.912385 43.084352 31.119805 35.250652 33.982569 32.714634 31.446866 35.884910 34.640053 33.397089 32.156238 37.863624 36.275275 34.800004 33.452776 32.249642 31.207270 30.342236 32.421036 30.551025 28.783847 27.139599 25.641938 24.317963 23.197432 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 
