53
# Circuit board instance
Width: 150
Height: 150
Components: 5
Total holes: 53
Size category: large
0.000000 140.000000 140.000000 197.989899 98.028763 99.774615 101.553987 103.365149 105.206459 107.076362 108.973385 103.741920 105.393175 107.079223 108.798446 110.549296 112.330294 114.140030 115.200130 116.252640 117.350695 118.493030 119.678378 138.441701 138.888945 139.346328 139.813752 143.214825 143.647208 144.089488 144.541574 35.210591 36.995271 38.864092 40.805496 42.809607 44.868025 46.973610 41.098804 42.637731 44.268992 45.982763 47.770163 49.623237 51.534901 92.636892 93.060612 93.499663 93.953831 97.450861 97.853738 98.271378 98.703592 
140.000000 0.000000 197.989899 140.000000 95.380011 97.173463 98.999599 100.856642 102.742918 104.656846 106.596936 90.091588 91.988204 93.915218 95.870799 97.853232 99.860919 101.892368 140.710896 139.039428 137.394585 135.777334 134.188674 49.268880 50.511949 51.756325 53.001917 48.470650 49.733675 50.997045 52.260737 116.838574 117.388742 117.991035 118.644660 119.348771 120.102483 120.904867 109.393686 109.981102 110.623734 111.320624 112.070760 112.873081 113.726482 60.614740 61.260350 61.925278 62.608908 56.274536 56.969352 57.683764 58.417052 
140.000000 197.989899 0.000000 140.000000 102.620682 100.822318 99.056440 97.324818 95.629311 93.971875 92.354560 108.091406 106.385561 104.713543 103.077000 101.477647 99.917271 98.397726 58.157565 60.215518 62.309052 64.434700 66.589387 158.967975 158.237958 157.514798 156.798590 163.141652 162.430394 161.725982 161.028504 118.712359 116.233767 113.757884 111.284891 108.814985 106.348381 103.885314 120.590008 118.150813 115.715954 113.285714 110.860394 108.440325 106.025867 140.305364 139.315035 138.329275 137.348185 143.529341 142.561410 141.598252 140.639967 
197.989899 140.000000 140.000000 0.000000 100.093520 98.248909 96.435920 94.656370 92.912181 91.205381 89.538109 95.067662 93.123551 91.208740 89.325115 87.474688 85.659613 83.882183 99.552944 97.176102 94.807722 92.448455 90.099016 92.369557 91.107461 89.845588 88.583947 91.946269 90.678282 89.410352 88.142482 162.800771 161.002346 159.224128 157.466802 155.731075 154.017677 152.327362 157.543064 155.683915 153.844236 152.024734 150.226142 148.449220 146.694755 121.565407 120.421061 119.279258 118.140073 119.460557 118.295852 117.133335 115.973072 
98.028763 95.380011 102.620682 100.093520 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 46.074411 44.738833 43.510667 42.399249 41.413979 60.836308 60.461963 60.112122 59.787218 65.693599 65.347085 65.023533 64.723288 62.818938 61.124460 59.490196 57.921243 56.423050 55.001400 53.662376 57.453126 55.595344 53.793364 52.052983 50.380584 48.783160 47.268311 39.609615 38.446891 37.291166 36.143112 41.883282 40.785428 39.697844 38.621397 
99.774615 97.173463 100.822318 98.248909 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 43.967900 42.566278 41.273514 40.100139 39.056914 61.656700 61.234709 60.836308 60.461963 66.454054 66.062714 65.693599 65.347085 64.568890 62.818938 61.124460 59.490196 57.921243 56.423050 55.001400 59.361471 57.453126 55.595344 53.793364 52.052983 50.380584 48.783160 41.953728 40.778739 39.609615 38.446891 44.106723 42.990618 41.883282 40.785428 
101.553987 98.999599 99.056440 96.435920 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 41.909478 40.436569 39.073406 37.831855 36.724251 62.569515 62.101800 61.656700 61.234709 67.301833 66.867227 66.454054 66.062714 66.369928 64.568890 62.818938 61.124460 59.490196 57.921243 56.423050 61.315659 59.361471 57.453126 55.595344 53.793364 52.052983 50.380584 44.319433 43.134103 41.953728 40.778739 46.362700 45.230947 44.106723 42.990618 
103.365149 100.856642 97.324818 94.656370 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 39.906586 38.356843 36.916966 35.600288 34.420952 63.570771 63.059342 62.569515 62.101800 68.233683 67.757459 67.301833 66.867227 68.218006 66.369928 64.568890 62.818938 61.124460 59.490196 57.921243 63.311445 61.315659 59.361471 57.453126 55.595344 53.793364 52.052983 46.703450 45.509332 44.319433 43.134103 48.646685 47.501443 46.362700 45.230947 
105.206459 102.742918 95.629311 92.912181 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 37.968014 36.335683 34.812309 33.412797 32.153326 64.656360 64.103284 63.570771 63.059342 69.246209 68.730077 68.233683 67.757459 70.109404 68.218006 66.369928 64.568890 62.818938 61.124460 59.490196 65.345017 63.311445 61.315659 59.361471 57.453126 55.595344 53.793364 49.103111 47.901472 46.703450 45.509332 50.954914 49.797979 48.646685 47.501443 
107.076362 104.656846 93.971875 91.205381 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 36.104124 34.383420 32.769415 31.278630 29.929485 65.822108 65.229476 64.656360 64.103284 70.335926 69.781638 69.246209 68.730077 72.040710 70.109404 68.218006 66.369928 64.568890 62.818938 61.124460 67.412956 65.345017 63.311445 61.315659 59.361471 57.453126 55.595344 51.516231 50.308110 49.103111 47.901472 53.284236 52.117115 50.954914 49.797979 
108.973385 106.596936 92.354560 89.538109 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 34.327084 32.512466 30.800575 29.209478 27.759953 67.063837 66.433735 65.822108 65.229476 71.499306 70.908630 70.335926 69.781638 74.008801 72.040710 70.109404 68.218006 66.369928 64.568890 62.818938 69.512195 67.412956 65.345017 63.311445 61.315659 59.361471 57.453126 53.941003 52.727261 51.516231 50.308110 55.632001 54.455962 53.284236 52.117115 
103.741920 90.091588 108.091406 95.067662 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 50.637291 49.032004 47.508344 46.074411 44.738833 53.627806 53.202764 52.804852 52.434689 58.421870 58.031952 57.667372 57.328614 68.612718 67.064787 65.578727 64.158838 62.809607 61.535681 60.341832 62.818938 61.124460 59.490196 57.921243 56.423050 55.001400 53.662376 37.252704 36.013967 34.777485 33.543508 38.673408 37.481653 36.295206 35.114604 
105.393175 91.988204 106.385561 93.123551 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 48.728433 47.058074 45.468315 43.967900 42.566278 54.556703 54.079338 53.627806 53.202764 59.275688 58.836623 58.421870 58.031952 70.218428 68.612718 67.064787 65.578727 64.158838 62.809607 61.535681 64.568890 62.818938 61.124460 59.490196 57.921243 56.423050 55.001400 39.736100 38.493479 37.252704 36.013967 41.070990 39.869994 38.673408 37.481653 
107.079223 93.915218 104.713543 91.208740 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 46.879508 45.140784 43.480982 41.909478 40.436569 55.586234 55.059229 54.556703 54.079338 60.224602 59.738531 59.275688 58.836623 71.878046 70.218428 68.612718 67.064787 65.578727 64.158838 62.809607 66.369928 64.568890 62.818938 61.124460 59.490196 57.921243 56.423050 42.226230 40.980400 39.736100 38.493479 43.484745 42.276018 41.070990 39.869994 
108.798446 95.870799 103.077000 89.325115 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 45.097888 43.287662 41.553905 39.906586 38.356843 56.710917 56.137027 55.586234 55.059229 61.264194 60.733345 60.224602 59.738531 73.587923 71.878046 70.218428 68.612718 67.064787 65.578727 64.158838 68.218006 66.369928 64.568890 62.818938 61.124460 59.490196 57.921243 44.721970 43.473460 42.226230 40.980400 45.912125 44.696871 43.484745 42.276018 
110.549296 97.853232 101.477647 87.474688 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 43.391866 41.507303 39.695863 37.968014 36.335683 57.925210 57.307208 56.710917 56.137027 62.389930 61.816579 61.264194 60.733345 75.344639 73.587923 71.878046 70.218428 68.612718 67.064787 65.578727 70.109404 68.218006 66.369928 64.568890 62.818938 61.124460 59.490196 47.222430 45.971659 44.721970 43.473460 48.351075 47.130266 45.912125 44.696871 
112.330294 99.860919 99.917271 85.659613 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 41.770704 39.809469 37.917005 36.104124 34.383420 59.223603 58.564235 57.925210 57.307208 63.597236 62.983673 62.389930 61.816579 77.144994 75.344639 73.587923 71.878046 70.218428 68.612718 67.064787 72.040710 70.109404 68.218006 66.369928 64.568890 62.818938 61.124460 49.726898 48.474202 47.222430 45.971659 50.799931 49.574357 48.351075 47.130266 
