44
# Circuit board instance
Size: large
Nodes: 44
0.000000 140.000000 140.000000 197.989899 91.688757 94.136417 96.588845 99.045687 101.506623 137.627542 138.470898 139.320725 140.176907 141.477265 142.297806 143.124913 143.958471 8.684123 11.161003 13.661082 16.173607 18.693559 21.218293 23.746283 12.911439 14.692149 16.670826 18.785016 20.993819 23.270307 25.596429 72.991521 75.510584 78.031005 80.552656 83.075425 81.672314 82.370587 83.082405 83.807423 85.978051 86.641629 87.318636 88.008764 
140.000000 0.000000 197.989899 140.000000 57.381917 55.102824 52.847528 50.619210 48.421594 98.188556 99.367206 100.548080 101.731102 96.400563 97.600808 98.802797 100.006466 138.075873 138.253755 138.478005 138.748399 139.064668 139.426499 139.833539 130.470832 130.659068 130.896330 131.182352 131.516817 131.899355 132.329551 68.296679 65.782388 63.270151 60.760223 58.252901 84.189278 84.866843 85.557896 86.262111 79.920541 80.633984 81.360997 82.101218 
140.000000 197.989899 0.000000 140.000000 145.108737 146.667591 148.253574 149.865825 151.503504 114.239813 113.701292 113.174462 112.659485 118.849531 118.331991 117.825867 117.331307 131.612077 129.072433 126.532802 123.993187 121.453588 118.914006 116.374442 131.958441 129.425593 126.893031 124.360772 121.828836 119.297243 116.766014 149.212172 150.460488 151.741055 153.053064 154.395713 117.562667 116.532945 115.508007 114.487982 120.593694 119.590073 118.591560 117.598283 
197.989899 140.000000 140.000000 0.000000 126.263224 125.243916 124.268172 123.337025 122.451493 61.240402 60.229859 59.229307 58.239261 58.330635 57.268771 56.215540 55.171439 190.555167 188.810025 187.083091 185.374872 183.685892 182.016685 180.367801 185.118780 183.321894 181.542761 179.781908 178.039878 176.317228 174.614532 146.972604 145.821235 144.705294 143.625606 142.582995 119.324969 118.310586 117.301182 116.296885 116.352510 115.311982 114.276094 113.244973 
91.688757 57.381917 145.108737 126.263224 0.000000 2.540000 5.080000 7.620000 10.160000 67.882315 69.121695 70.362168 71.603676 69.178859 70.395416 71.613829 72.834004 87.635902 87.195799 86.827798 86.532820 86.311613 86.164745 86.092597 80.163502 79.682138 79.279267 78.956093 78.713596 78.552524 78.473378 22.069687 20.316795 18.745036 17.403558 16.349143 27.856883 28.766361 29.702306 30.662292 24.517215 25.545870 26.595392 27.663407 
94.136417 55.102824 146.667591 125.243916 2.540000 0.000000 2.540000 5.080000 7.620000 67.368469 68.617131 69.866563 71.116723 68.486568 69.715207 70.945303 72.176781 90.132194 89.704339 89.346671 89.060036 88.845122 88.702449 88.632367 82.651307 82.184516 81.793972 81.480772 81.245811 81.089769 81.013102 23.963999 22.069687 20.316795 18.745036 17.403558 29.712232 30.566556 31.448971 32.357179 26.117011 27.084975 28.077025 29.090695 
96.588845 52.847528 148.253574 124.268172 5.080000 2.540000 0.000000 2.540000 5.080000 66.947111 68.203488 69.460360 70.717702 67.882315 69.121695 70.362168 71.603676 92.630863 92.214602 91.866708 91.587960 91.378991 91.240281 91.172150 85.142195 84.689134 84.310193 84.006375 83.778497 83.627181 83.552842 25.968801 23.963999 22.069687 20.316795 18.745036 31.662766 32.465803 33.297925 34.157006 27.856883 28.766361 29.702306 30.662292 
99.045687 50.619210 149.865825 123.337025 7.620000 5.080000 2.540000 0.000000 2.540000 66.619997 67.882428 69.145137 70.408108 67.368469 68.617131 69.866563 71.116723 95.131721 94.726450 94.387815 94.116534 93.913192 93.778230 93.711944 87.635902 87.195799 86.827798 86.532820 86.311613 86.164745 86.092597 28.060420 25.968801 23.963999 22.069687 20.316795 33.691958 34.447723 35.233068 36.046058 29.712232 30.566556 31.448971 32.357179 
101.506623 48.421594 151.503504 122.451493 10.160000 7.620000 5.080000 2.540000 0.000000 66.388519 67.655270 68.922141 70.189124 66.947111 68.203488 69.460360 70.717702 97.634600 97.239761 96.909908 96.645707 96.447698 96.316287 96.251749 90.132194 89.704339 89.346671 89.060036 88.845122 88.702449 88.632367 30.220836 28.060420 25.968801 23.963999 22.069687 35.786428 36.498850 37.240965 38.011034 31.662766 32.465803 33.297925 34.157006 
137.627542 98.188556 114.239813 61.240402 67.882315 67.368469 66.947111 66.619997 66.388519 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 130.522640 128.929597 127.367287 125.836854 124.339475 122.876358 121.448742 124.717465 123.049290 121.411336 119.804843 118.231094 116.691414 115.187168 87.165934 86.299776 85.500327 84.769474 84.109004 58.084797 57.071482 56.068621 55.076785 55.199929 54.132639 53.074276 52.025386 
