59
# Circuit board instance
Width: 150
Height: 150
Components: 5
Total holes: 59
Size category: large
0.000000 140.000000 140.000000 197.989899 95.543173 98.052610 100.563582 103.075977 105.589692 108.104636 110.620725 97.029377 99.501339 101.976645 104.455058 106.936360 109.420357 111.906867 104.215619 104.597135 104.992627 105.401938 109.080046 109.444606 109.822642 110.214018 145.462773 146.891452 148.349863 149.837140 151.352431 152.894903 154.463742 151.853036 153.222142 154.620853 156.048373 157.503919 158.986721 160.496024 133.016583 133.542876 134.115216 134.733017 135.395656 136.102479 136.852801 140.493730 140.992115 141.534335 142.119889 142.748242 143.418834 144.131073 124.398009 126.933547 129.469260 132.005137 134.541170 
140.000000 0.000000 197.989899 140.000000 156.642878 158.185991 159.754585 161.347917 162.965261 164.605910 166.269174 150.630652 152.234719 153.863997 155.517691 157.195033 158.895273 160.617683 50.772935 51.551491 52.349282 53.165441 46.830033 47.673025 48.534610 49.413817 83.183155 85.656975 88.134561 90.615603 93.099824 95.586977 98.076839 81.766518 84.281929 86.798773 89.316928 91.836286 94.356751 96.878236 28.046733 30.445156 32.864861 35.301470 37.751711 40.213093 42.683687 26.421509 28.954870 31.489300 34.024561 36.560479 39.096928 41.633809 17.488905 15.229000 13.072349 11.079411 9.355405 
140.000000 197.989899 0.000000 140.000000 48.029279 45.622671 43.231328 40.857932 38.505801 36.179082 33.883012 50.921643 48.658300 46.423592 44.221858 42.058279 39.939055 37.871633 147.840100 146.903916 145.972777 145.046781 151.308481 150.393889 149.484490 148.580381 134.511243 133.415722 132.359881 131.344679 130.371065 129.439977 128.552339 141.397315 140.355552 139.352303 138.388406 137.464689 136.581967 135.741040 172.964113 171.305787 169.669279 168.055225 166.464281 164.897113 163.354407 178.778246 177.174348 175.592543 174.033433 172.497634 170.985774 169.498493 181.632044 183.377916 185.142172 186.924292 188.723770 
197.989899 140.000000 140.000000 0.000000 133.098854 132.249466 131.443680 130.682301 129.966111 129.295859 128.672265 125.967881 125.070074 124.217725 123.411774 122.653137 121.942697 121.281301 116.506184 115.315898 114.127329 112.940534 114.842728 113.635018 112.428682 111.223762 62.074902 59.663838 57.263924 54.876622 52.503652 50.147048 47.809232 60.163275 57.672349 55.185897 52.704553 50.229072 47.760367 45.299546 114.060476 111.529729 108.999413 106.469558 103.940197 101.411369 98.883113 113.671760 111.132162 108.592582 106.053023 103.513485 100.973970 98.434481 133.496055 133.218832 132.989553 132.808464 132.675764 
95.543173 156.642878 48.029279 133.098854 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 105.870413 105.111975 104.363480 103.625143 109.972786 109.242833 108.522833 107.812985 106.733512 106.444154 106.214765 106.045736 105.937354 105.889807 105.903175 114.297117 114.026955 113.812850 113.655121 113.554003 113.509646 113.522117 133.963535 132.691945 131.457137 130.260158 129.102059 127.983897 126.906727 140.581535 139.370339 138.195217 137.057097 135.956908 134.895579 133.874033 139.572684 141.568883 143.582265 145.612114 147.657754 
98.052610 158.185991 45.622671 132.249466 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 107.416275 106.638583 105.870413 105.111975 111.461767 110.712496 109.972786 109.242833 107.082353 106.733512 106.444154 106.214765 106.045736 105.937354 105.889807 114.622942 114.297117 114.026955 113.812850 113.655121 113.554003 113.509646 135.270871 133.963535 132.691945 131.457137 130.260158 129.102059 127.983897 141.827881 140.581535 139.370339 138.195217 137.057097 135.956908 134.895579 141.168441 143.142389 145.133943 147.142389 149.167044 
100.563582 159.754585 43.231328 131.443680 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 108.999408 108.203284 107.416275 106.638583 112.988231 112.220408 111.461767 110.712496 107.490099 107.082353 106.733512 106.444154 106.214765 106.045736 105.937354 115.003956 114.622942 114.297117 114.026955 113.812850 113.655121 113.554003 136.612926 135.270871 133.963535 132.691945 131.457137 130.260158 129.102059 143.108458 141.827881 140.581535 139.370339 138.195217 137.057097 135.956908 142.791549 144.743364 146.713187 148.700304 150.704030 
103.075977 161.347917 40.857932 130.682301 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 110.618213 109.804450 108.999408 108.203284 114.550681 113.765050 112.988231 112.220408 107.956083 107.490099 107.082353 106.733512 106.444154 106.214765 106.045736 115.439613 115.003956 114.622942 114.297117 114.026955 113.812850 113.655121 137.988687 136.612926 135.270871 133.963535 132.691945 131.457137 130.260158 144.422356 143.108458 141.827881 140.581535 139.370339 138.195217 137.057097 144.441087 146.370907 148.319117 150.285001 152.267875 
105.589692 162.965261 38.505801 129.966111 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 112.271147 111.440508 110.618213 109.804450 116.147664 115.344944 114.550681 113.765050 108.479552 107.956083 107.490099 107.082353 106.733512 106.444154 106.214765 115.929296 115.439613 115.003956 114.622942 114.297117 114.026955 113.812850 139.397156 137.988687 136.612926 135.270871 133.963535 132.691945 131.457137 145.768674 144.422356 143.108458 141.827881 140.581535 139.370339 138.195217 146.116159 148.024142 149.950874 151.895641 153.857760 
108.104636 164.605910 36.179082 129.295859 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 113.956724 113.109946 112.271147 111.440508 117.777775 116.958664 116.147664 115.344944 109.059680 108.479552 107.956083 107.490099 107.082353 106.733512 106.444154 116.472325 115.929296 115.439613 115.003956 114.622942 114.297117 114.026955 140.837351 139.397156 137.988687 136.612926 135.270871 133.963535 132.691945 147.146521 145.768674 144.422356 143.108458 141.827881 140.581535 139.370339 147.815897 149.702219 151.607626 153.531408 155.472884 
