46
# Circuit board instance
Width: 100
Height: 100
Components: 3
Total holes: 46
Size category: large
0.000000 90.000000 90.000000 127.279221 26.207984 27.422807 28.810857 30.348375 32.013831 33.788314 35.655548 33.217688 34.184306 35.307533 36.572944 37.966324 39.474125 41.083749 75.504283 77.083627 78.713263 80.390130 82.111336 83.874151 85.676007 81.666757 83.129105 84.642426 86.204034 87.811355 89.461923 91.153391 44.623992 47.163397 49.702862 52.242379 54.781941 57.321542 59.861177 45.436813 47.933175 50.433895 52.938356 55.446049 57.956557 60.469528 
90.000000 0.000000 127.279221 90.000000 67.473706 67.954786 68.526696 69.187184 69.933740 70.763640 71.673989 59.980475 60.521148 61.162607 61.901719 62.735033 63.658849 64.669290 55.199470 57.340827 59.513549 61.714324 63.940256 66.188806 68.457746 51.419297 53.711572 56.025218 58.357693 60.706827 63.070759 65.447884 99.561513 100.725271 101.939044 103.201068 104.509594 105.862899 107.259287 92.812166 94.059468 95.358125 96.706069 98.101267 99.541734 101.025532 
90.000000 127.279221 0.000000 90.000000 81.895818 79.466200 77.043702 74.629018 72.222932 69.826332 67.440230 84.400719 82.045312 79.701245 77.369547 75.051371 72.748011 70.460918 74.098043 72.624437 71.210961 69.861264 68.579113 67.368364 66.232933 80.368417 79.011843 77.714629 76.479793 75.310406 74.209561 73.180352 45.397935 42.858579 40.319305 37.780127 35.241069 32.702156 30.163427 46.197141 43.704246 41.217103 38.736821 36.264807 33.802875 31.353399 
127.279221 90.000000 90.000000 0.000000 102.823964 100.899551 99.002902 97.135642 95.299499 93.496306 91.728006 98.069995 96.050382 94.055999 92.088486 90.149603 88.241235 86.365407 53.259786 51.189781 49.163867 47.187722 45.267865 43.411764 41.627949 49.331200 47.088812 44.878150 42.704141 40.572677 38.490828 36.467091 99.910794 98.782853 97.707935 96.687808 95.724225 94.818908 93.973542 93.186748 91.976385 90.820944 89.722548 88.683316 87.705351 86.790725 
26.207984 67.473706 81.895818 102.823964 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 50.100413 51.887763 53.735758 55.638356 57.590145 59.586292 61.622485 55.858052 57.466603 59.140530 60.874438 62.663349 64.502688 66.388261 40.005044 42.128239 44.295334 46.500194 48.737691 51.003533 53.294102 36.264512 38.594038 40.948601 43.324119 45.717326 48.125582 50.546737 
27.422807 67.954786 79.466200 100.899551 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 48.380430 50.100413 51.887763 53.735758 55.638356 57.590145 59.586292 54.320683 55.858052 57.466603 59.140530 60.874438 62.663349 64.502688 37.933122 40.005044 42.128239 44.295334 46.500194 48.737691 51.003533 33.965174 36.264512 38.594038 40.948601 43.324119 45.717326 48.125582 
28.810857 68.526696 77.043702 99.002902 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 46.735253 48.380430 50.100413 51.887763 53.735758 55.638356 57.590145 52.860708 54.320683 55.858052 57.466603 59.140530 60.874438 62.663349 35.921347 37.933122 40.005044 42.128239 44.295334 46.500194 48.737691 31.702594 33.965174 36.264512 38.594038 40.948601 43.324119 45.717326 
30.348375 69.187184 74.629018 97.135642 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 45.173055 46.735253 48.380430 50.100413 51.887763 53.735758 55.638356 51.484711 52.860708 54.320683 55.858052 57.466603 59.140530 60.874438 33.980404 35.921347 37.933122 40.005044 42.128239 44.295334 46.500194 29.485236 31.702594 33.965174 36.264512 38.594038 40.948601 43.324119 
32.013831 69.933740 72.222932 95.299499 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 43.702736 45.173055 46.735253 48.380430 50.100413 51.887763 53.735758 50.199599 51.484711 52.860708 54.320683 55.858052 57.466603 59.140530 32.123133 33.980404 35.921347 37.933122 40.005044 42.128239 44.295334 27.324110 29.485236 31.702594 33.965174 36.264512 38.594038 40.948601 
33.788314 70.763640 69.826332 93.496306 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 42.333871 43.702736 45.173055 46.735253 48.380430 50.100413 51.887763 49.012520 50.199599 51.484711 52.860708 54.320683 55.858052 57.466603 30.364893 32.123133 33.980404 35.921347 37.933122 40.005044 42.128239 25.233668 27.324110 29.485236 31.702594 33.965174 36.264512 38.594038 
35.655548 71.673989 67.440230 91.728006 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 41.076602 42.333871 43.702736 45.173055 46.735253 48.380430 50.100413 47.930760 49.012520 50.199599 51.484711 52.860708 54.320683 55.858052 28.723874 30.364893 32.123133 33.980404 35.921347 37.933122 40.005044 23.232999 25.233668 27.324110 29.485236 31.702594 33.965174 36.264512 
33.217688 59.980475 84.400719 98.069995 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 44.901109 46.887079 48.924329 51.006714 53.128928 55.286385 57.475116 50.100413 51.887763 53.735758 55.638356 57.590145 59.586292 61.622485 44.741715 46.649823 48.615781 50.632850 52.695162 54.797608 56.935743 40.005044 42.128239 44.295334 46.500194 48.737691 51.003533 53.294102 
