33
# Circuit board instance
Size: medium
Nodes: 33
0.000000 115.000000 115.000000 162.634560 109.943084 111.648790 113.385740 115.152521 116.947780 112.546742 113.884437 115.262587 116.679759 118.134548 126.907928 128.421869 129.967819 131.544650 133.151263 134.786595 136.449612 133.138456 134.582327 136.058298 137.565334 139.102427 140.668591 142.262865 26.268392 27.533440 28.966454 30.543802 32.244307 
115.000000 0.000000 162.634560 115.000000 92.150639 91.024781 89.956570 88.948084 88.001374 111.669531 110.402808 109.180488 108.004079 106.875097 75.859657 78.366077 80.874592 83.385013 85.897173 88.410925 90.926135 74.982090 77.516890 80.052020 82.587449 85.123150 87.659100 90.195279 105.477884 103.002165 100.529653 98.060590 95.595245 
115.000000 162.634560 0.000000 115.000000 80.196804 82.519682 84.855004 87.201770 89.559080 61.297605 63.720422 66.152030 68.591496 71.038008 110.096518 109.195227 108.345998 107.550063 106.808614 106.122793 105.493685 117.224014 116.377936 115.581493 114.835719 114.141607 113.500104 112.912107 92.497480 92.864664 93.299576 93.801275 94.368696 
162.634560 115.000000 115.000000 0.000000 53.252097 51.279201 49.358183 47.495339 45.697783 59.671696 57.266108 54.872635 52.492935 50.128970 42.075037 39.656817 37.254808 34.872361 32.513775 30.184644 27.892349 40.471410 37.951146 35.433699 32.919718 30.410062 27.905897 25.408846 137.809069 135.923513 134.059563 132.218134 130.400178 
109.943084 92.150639 80.196804 53.252097 0.000000 2.540000 5.080000 7.620000 10.160000 20.457119 18.704825 17.150816 15.853506 14.880190 30.256246 29.748479 29.451770 29.372517 29.512471 29.868551 30.433171 37.697610 37.291304 37.055042 36.992082 37.103306 37.387159 37.839758 84.722825 82.912605 81.141520 79.412188 77.727396 
111.648790 91.024781 82.519682 51.279201 2.540000 0.000000 2.540000 5.080000 7.620000 22.361129 20.457119 18.704825 17.150816 15.853506 27.797308 27.243750 26.919449 26.832717 26.985846 27.374811 27.989781 35.208665 34.773290 34.519798 34.452205 34.571602 34.876067 35.360820 86.569726 84.722825 82.912605 81.141520 79.412188 
113.385740 89.956570 84.855004 49.358183 5.080000 2.540000 0.000000 2.540000 5.080000 24.381340 22.361129 20.457119 18.704825 17.150816 25.354358 24.746213 24.388724 24.292959 24.461992 24.890428 25.565230 32.727567 32.258723 31.985310 31.912349 32.041211 32.369485 32.891202 88.451008 86.569726 84.722825 82.912605 81.141520 
115.152521 88.948084 87.201770 47.495339 7.620000 5.080000 2.540000 0.000000 2.540000 26.491178 24.381340 22.361129 20.457119 18.704825 22.932506 22.258289 21.860151 21.753257 21.941864 22.418514 23.165434 30.256246 29.748479 29.451770 29.372517 29.512471 29.868551 30.433171 90.364526 88.451008 86.569726 84.722825 82.912605 
116.947780 88.001374 89.559080 45.697783 10.160000 7.620000 5.080000 2.540000 0.000000 28.670866 26.491178 24.381340 22.361129 20.457119 20.539216 19.783604 19.334574 19.213634 19.426912 19.963700 20.798964 27.797308 27.243750 26.919449 26.832717 26.985846 27.374811 27.989781 92.308273 90.364526 88.451008 86.569726 84.722825 
112.546742 111.669531 61.297605 59.671696 20.457119 22.361129 24.381340 26.491178 28.670866 0.000000 2.540000 5.080000 7.620000 10.160000 49.067745 48.013718 47.073281 46.253364 45.560473 45.000478 44.578386 56.022651 55.101823 54.284322 53.574877 52.977831 52.497017 52.135653 86.351095 85.018407 83.741569 82.523176 81.365852 
113.884437 110.402808 63.720422 57.266108 18.704825 20.457119 22.361129 24.381340 26.491178 2.540000 0.000000 2.540000 5.080000 7.620000 46.795499 45.689082 44.699764 43.835474 43.103734 42.511388 42.064327 53.684290 52.722637 51.867650 51.124681 50.498674 49.994023 49.614431 87.737091 86.351095 85.018407 83.741569 82.523176 
115.262587 109.180488 66.152030 54.872635 17.150816 18.704825 20.457119 22.361129 24.381340 5.080000 2.540000 0.000000 2.540000 5.080000 44.552184 43.388600 42.345569 41.432199 40.657228 40.028695 39.553583 51.365083 50.359162 49.463338 48.683690 48.025876 47.494958 47.095228 89.173907 87.737091 86.351095 85.018407 83.741569 
116.679759 108.004079 68.591496 52.492935 15.853506 17.150816 18.704825 20.457119 22.361129 7.620000 5.080000 2.540000 0.000000 2.540000 42.342398 41.116324 40.014107 39.046237 38.222921 37.553668 37.046828 49.067745 48.013718 47.073281 46.253364 45.560473 45.000478 44.578386 90.659129 89.173907 87.737091 86.351095 85.018407 
118.134548 106.875097 71.038008 50.128970 14.880190 15.853506 17.150816 18.704825 20.457119 10.160000 7.620000 5.080000 2.540000 0.000000 40.171674 38.877202 37.709594 36.680968 35.803302 35.087929 34.544930 46.795499 45.689082 44.699764 43.835474 43.103734 42.511388 42.064327 92.190415 90.659129 89.173907 87.737091 86.351095 
126.907928 75.859657 110.096518 42.075037 30.256246 27.797308 25.354358 22.932506 20.539216 49.067745 46.795499 44.552184 42.342398 40.171674 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 104.030664 101.831824 99.649209 97.483909 95.337104 
128.421869 78.366077 109.195227 39.656817 29.748479 27.243750 24.746213 22.258289 19.783604 48.013718 45.689082 43.388600 41.116324 38.877202 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 105.311747 103.140222 100.985889 98.849874 96.733389 
