22
# Circuit board instance
Size: medium
Nodes: 22
0.000000 90.000000 90.000000 127.279221 91.566845 93.520141 95.501045 97.507874 99.539062 52.361579 53.752584 55.225437 56.773768 58.391573 63.627527 64.396957 65.182051 65.982250 67.761783 68.484780 69.223527 69.977526 
90.000000 0.000000 127.279221 90.000000 62.473848 61.703414 61.029044 60.453951 59.980993 76.421346 74.368189 72.345948 70.357288 68.405138 54.608555 55.503154 56.412160 57.334887 51.096880 52.051869 53.020079 54.000798 
90.000000 127.279221 0.000000 90.000000 76.402068 78.732494 81.075511 83.430058 85.795185 53.415125 54.779384 56.225346 57.746873 59.338153 72.677584 71.776996 70.887720 70.010187 76.323183 75.466112 74.620813 73.787690 
127.279221 90.000000 90.000000 0.000000 36.820791 35.497891 34.312288 33.278659 32.411547 77.147020 75.113701 73.112083 71.144842 69.214908 64.928139 63.918457 62.918207 61.927847 62.003711 60.945599 59.895724 58.854526 
91.566845 62.473848 76.402068 36.820791 0.000000 2.540000 5.080000 7.620000 10.160000 44.626266 42.237790 39.868051 37.520598 35.199890 28.304703 27.375502 26.474626 25.605064 25.183270 24.134187 23.107286 22.105659 
93.520141 61.703414 78.732494 35.497891 2.540000 0.000000 2.540000 5.080000 7.620000 47.030622 44.626266 42.237790 39.868051 37.520598 30.066436 29.193363 28.350312 27.540037 26.668803 25.680478 24.717901 23.784199 
95.501045 61.029044 81.075511 34.312288 5.080000 2.540000 0.000000 2.540000 5.080000 49.448543 47.030622 44.626266 42.237790 39.868051 31.933182 31.112538 30.322891 29.566725 28.304703 27.375502 26.474626 25.605064 
97.507874 60.453951 83.430058 33.278659 7.620000 5.080000 2.540000 0.000000 2.540000 51.878133 49.448543 47.030622 44.626266 42.237790 33.887592 33.115416 32.374658 31.667523 30.066436 29.193363 28.350312 27.540037 
99.539062 59.980993 85.795185 32.411547 10.160000 7.620000 5.080000 2.540000 0.000000 54.317825 51.878133 49.448543 47.030622 44.626266 35.915357 35.187708 34.491484 33.828626 31.933182 31.112538 30.322891 29.566725 
52.361579 76.421346 53.415125 77.147020 44.626266 47.030622 49.448543 51.878133 54.317825 0.000000 2.540000 5.080000 7.620000 10.160000 23.963186 23.664588 23.431110 23.264715 28.898506 28.651388 28.458852 28.322011 
53.752584 74.368189 54.779384 75.113701 42.237790 44.626266 47.030622 49.448543 51.878133 2.540000 0.000000 2.540000 5.080000 7.620000 21.520791 21.187799 20.926707 20.740229 26.423992 26.153504 25.942436 25.792247 
55.225437 72.345948 56.225346 73.112083 39.868051 42.237790 44.626266 47.030622 49.448543 5.080000 2.540000 0.000000 2.540000 5.080000 19.103868 18.727952 18.432048 18.220055 23.963186 23.664588 23.431110 23.264715 
56.773768 70.357288 57.746873 71.144842 37.520598 39.868051 42.237790 44.626266 47.030622 7.620000 5.080000 2.540000 0.000000 2.540000 16.723465 16.292719 15.951706 15.706271 21.520791 21.187799 20.926707 20.740229 
58.391573 68.405138 59.338153 69.214908 35.199890 37.520598 39.868051 42.237790 44.626266 10.160000 7.620000 5.080000 2.540000 0.000000 14.397709 13.895051 13.493578 13.202526 19.103868 18.727952 18.432048 18.220055 
63.627527 54.608555 72.677584 64.928139 28.304703 30.066436 31.933182 33.887592 35.915357 23.963186 21.520791 19.103868 16.723465 14.397709 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
64.396957 55.503154 71.776996 63.918457 27.375502 29.193363 31.112538 33.115416 35.187708 23.664588 21.187799 18.727952 16.292719 13.895051 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
65.182051 56.412160 70.887720 62.918207 26.474626 28.350312 30.322891 32.374658 34.491484 23.431110 20.926707 18.432048 15.951706 13.493578 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
65.982250 57.334887 70.010187 61.927847 25.605064 27.540037 29.566725 31.667523 33.828626 23.264715 20.740229 18.220055 15.706271 13.202526 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 
67.761783 51.096880 76.323183 62.003711 25.183270 26.668803 28.304703 30.066436 31.933182 28.898506 26.423992 23.963186 21.520791 19.103868 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 
68.484780 52.051869 75.466112 60.945599 24.134187 25.680478 27.375502 29.193363 31.112538 28.651388 26.153504 23.664588 21.187799 18.727952 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 
69.223527 53.020079 74.620813 59.895724 23.107286 24.717901 26.474626 28.350312 30.322891 28.458852 25.942436 23.431110 20.926707 18.432048 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 
69.977526 54.000798 73.787690 58.854526 22.105659 23.784199 25.605064 27.540037 29.566725 28.322011 25.792247 23.264715 20.740229 18.220055 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 
