27
# Circuit board instance
Size: medium
Nodes: 27
0.000000 115.000000 115.000000 162.634560 82.897324 85.162051 87.441904 89.735732 92.042489 58.872013 59.418070 59.986047 60.575330 63.515518 64.021981 64.549462 65.097447 66.666492 69.156929 71.650845 74.147891 76.647759 110.652673 112.957401 115.272018 117.595939 119.928624 
115.000000 0.000000 162.634560 115.000000 56.185305 54.343326 52.559574 50.840179 49.191890 66.407035 66.891609 67.396633 67.921653 61.723588 62.244634 62.787047 63.350280 51.445267 48.996685 46.557900 44.130534 41.716583 49.273407 48.569837 47.990547 47.540082 47.222128 
115.000000 162.634560 0.000000 115.000000 106.523509 108.295275 110.097132 111.927626 113.785375 104.823588 103.732722 102.645977 101.563484 107.500194 106.436764 105.377909 104.323767 120.827870 122.219613 123.647873 125.111401 126.608973 121.082465 123.192222 125.317945 127.458833 129.614135 
162.634560 115.000000 115.000000 0.000000 87.361778 86.188682 85.075265 84.023899 83.036942 109.233534 108.187143 107.145587 106.109008 106.451266 105.377251 104.307641 103.242572 113.144017 112.051899 111.007167 110.011168 109.065239 69.604726 69.108452 68.702560 68.388658 68.168017 
82.897324 56.185305 106.523509 87.361778 0.000000 2.540000 5.080000 7.620000 10.160000 24.204007 23.532952 22.912692 22.347459 20.145151 19.333726 18.573762 17.871824 26.063347 25.365345 24.907963 24.704569 24.761422 27.994930 30.412489 32.848533 35.299234 37.761739 
85.162051 54.343326 108.295275 86.188682 2.540000 0.000000 2.540000 5.080000 7.620000 26.366497 25.751855 25.186300 24.673207 22.121910 21.385621 20.701122 20.073712 26.983302 26.063347 25.365345 24.907963 24.704569 25.601091 27.994930 30.412489 32.848533 35.299234 
87.441904 52.559574 110.097132 85.075265 5.080000 2.540000 0.000000 2.540000 5.080000 28.591145 28.025336 27.506565 27.037540 24.204007 23.532952 22.912692 22.347459 28.103421 26.983302 26.063347 25.365345 24.907963 23.238306 25.601091 27.994930 30.412489 32.848533 
89.735732 50.840179 111.927626 84.023899 7.620000 5.080000 2.540000 0.000000 2.540000 30.864514 30.341128 29.862614 29.431160 26.366497 25.751855 25.186300 24.673207 29.400837 28.103421 26.983302 26.063347 25.365345 20.917100 23.238306 25.601091 27.994930 30.412489 
92.042489 49.191890 113.785375 83.036942 10.160000 7.620000 5.080000 2.540000 0.000000 33.176589 32.690242 32.246605 31.847465 28.591145 28.025336 27.506565 27.037540 30.853190 29.400837 28.103421 26.983302 26.063347 18.653001 20.917100 23.238306 25.601091 27.994930 
58.872013 66.407035 104.823588 109.233534 24.204007 26.366497 28.591145 30.864514 33.176589 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 16.527150 18.443318 20.495572 22.646947 24.871733 51.781600 54.087375 56.413273 58.756904 61.116229 
59.418070 66.891609 103.732722 108.187143 23.532952 25.751855 28.025336 30.341128 32.690242 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 17.430885 19.257338 21.231052 23.314658 25.481212 51.250060 53.578715 55.925772 58.289007 60.666531 
59.986047 67.396633 102.645977 107.145587 22.912692 25.186300 27.506565 29.862614 32.246605 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 18.377993 20.118647 22.015278 24.030983 26.138230 50.744744 53.095566 55.463072 57.845214 60.240256 
60.575330 67.921653 101.563484 106.109008 22.347459 24.673207 27.037540 29.431160 31.847465 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 19.362110 21.021432 22.843229 24.791709 26.839295 50.266443 52.638629 55.025799 57.426083 59.837903 
63.515518 61.723588 107.500194 106.451266 20.145151 22.121910 24.204007 26.366497 28.591145 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 13.335579 14.800019 16.527150 18.443318 20.495572 47.242180 49.498760 51.781600 54.087375 56.413273 
64.021981 62.244634 106.436764 105.377251 19.333726 21.385621 23.532952 25.751855 28.025336 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 14.440455 15.802837 17.430885 19.257338 21.231052 46.658956 48.942434 51.250060 53.578715 55.925772 
64.549462 62.787047 105.377909 104.307641 18.573762 20.701122 22.912692 25.186300 27.506565 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 15.570537 16.841750 18.377993 20.118647 22.015278 46.103347 48.413038 50.744744 53.095566 55.463072 
65.097447 63.350280 104.323767 103.242572 17.871824 20.073712 22.347459 24.673207 27.037540 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 16.720715 17.910478 19.362110 21.021432 22.843229 45.576362 47.911465 50.266443 52.638629 55.025799 
66.666492 51.445267 120.827870 113.144017 26.063347 26.983302 28.103421 29.400837 30.853190 16.527150 17.430885 18.377993 19.362110 13.335579 14.440455 15.570537 16.720715 0.000000 2.540000 5.080000 7.620000 10.160000 48.448612 50.307259 52.223327 54.190724 56.204061 
69.156929 48.996685 122.219613 112.051899 25.365345 26.063347 26.983302 28.103421 29.400837 18.443318 19.257338 20.118647 21.021432 14.800019 15.802837 16.841750 17.910478 2.540000 0.000000 2.540000 5.080000 7.620000 46.654248 48.448612 50.307259 52.223327 54.190724 
71.650845 46.557900 123.647873 111.007167 24.907963 25.365345 26.063347 26.983302 28.103421 20.495572 21.231052 22.015278 22.843229 16.527150 17.430885 18.377993 19.362110 5.080000 2.540000 0.000000 2.540000 5.080000 44.931870 46.654248 48.448612 50.307259 52.223327 
