26
# Circuit board instance
Size: medium
Nodes: 26
0.000000 40.000000 40.000000 56.568542 24.994395 27.266757 29.582689 31.932713 34.309824 36.708760 39.125507 29.334375 31.293159 33.330485 35.432809 37.589224 39.790939 42.030835 31.615439 32.846576 34.080565 35.317107 33.252319 34.424966 35.604292 36.789656 
40.000000 0.000000 56.568542 40.000000 35.941608 37.557362 39.271044 41.070398 42.944655 44.884435 46.881603 30.298266 32.198466 34.181876 36.234836 38.346176 40.506768 42.709138 44.347123 45.233050 46.136929 47.057724 40.822151 41.782886 42.759758 43.751687 
40.000000 56.568542 0.000000 40.000000 21.357492 19.279490 17.325074 15.540941 13.992380 12.765413 11.959432 26.304529 24.647201 23.150463 21.847348 20.774322 19.968513 19.463139 12.278406 11.336702 10.464615 9.680978 16.029347 15.319972 14.686351 14.138672 
56.568542 40.000000 40.000000 0.000000 33.514502 32.230081 31.100443 30.142997 29.374583 28.810331 28.462386 27.375311 25.786894 24.360282 23.125441 22.114517 21.359329 20.887633 33.434870 33.100636 32.812185 32.570733 28.594952 28.203419 27.864317 27.579582 
24.994395 35.941608 21.357492 33.514502 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 9.292995 10.467520 11.662076 12.871086 8.605787 9.862494 11.122222 12.384049 
27.266757 37.557362 19.279490 32.230081 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 7.044053 8.147166 9.292995 10.467520 6.108887 7.353647 8.605787 9.862494 
29.582689 39.271044 17.325074 31.100443 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.077482 6.007234 7.044053 8.147166 3.671598 4.877157 6.108887 7.353647 
31.932713 41.070398 15.540941 30.142997 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 3.853071 4.324418 5.077482 6.007234 1.595609 2.529901 3.671598 4.877157 
34.309824 42.944655 13.992380 29.374583 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 4.100572 3.770614 3.853071 4.324418 2.124736 1.384679 1.595609 2.529901 
36.708760 44.884435 12.765413 28.810331 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 5.629070 4.757905 4.100572 3.770614 4.402981 3.215194 2.124736 1.384679 
39.125507 46.881603 11.959432 28.462386 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 7.711120 6.630309 5.629070 4.757905 6.867400 5.626794 4.402981 3.215194 
29.334375 30.298266 26.304529 27.375311 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 14.198029 14.993107 15.850183 16.759747 10.576608 11.622129 12.708616 13.826415 
31.293159 32.198466 24.647201 25.786894 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 12.839119 13.475927 14.198029 14.993107 8.667386 9.585469 10.576608 11.622129 
33.330485 34.181876 23.150463 24.360282 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 11.874557 12.300859 12.839119 13.475927 7.161405 7.848041 8.667386 9.585469 
35.432809 36.234836 21.847348 23.125441 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 11.404843 11.572592 11.874557 12.300859 6.352248 6.648721 7.161405 7.848041 
37.589224 38.346176 20.774322 22.114517 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 11.490822 11.377250 11.404843 11.572592 6.505351 6.302573 6.352248 6.648721 
39.790939 40.506768 19.968513 21.359329 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 12.120673 11.741463 11.490822 11.377250 7.562495 6.938484 6.505351 6.302573 
42.030835 42.709138 19.463139 20.887633 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 13.216870 12.616865 12.120673 11.741463 9.217715 8.334620 7.562495 6.938484 
31.615439 44.347123 12.278406 33.434870 9.292995 7.044053 5.077482 3.853071 4.100572 5.629070 7.711120 14.198029 12.839119 11.874557 11.404843 11.490822 12.120673 13.216870 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
32.846576 45.233050 11.336702 33.100636 10.467520 8.147166 6.007234 4.324418 3.770614 4.757905 6.630309 14.993107 13.475927 12.300859 11.572592 11.377250 11.741463 12.616865 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
34.080565 46.136929 10.464615 32.812185 11.662076 9.292995 7.044053 5.077482 3.853071 4.100572 5.629070 15.850183 14.198029 12.839119 11.874557 11.404843 11.490822 12.120673 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
35.317107 47.057724 9.680978 32.570733 12.871086 10.467520 8.147166 6.007234 4.324418 3.770614 4.757905 16.759747 14.993107 13.475927 12.300859 11.572592 11.377250 11.741463 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 
33.252319 40.822151 16.029347 28.594952 8.605787 6.108887 3.671598 1.595609 2.124736 4.402981 6.867400 10.576608 8.667386 7.161405 6.352248 6.505351 7.562495 9.217715 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 
34.424966 41.782886 15.319972 28.203419 9.862494 7.353647 4.877157 2.529901 1.384679 3.215194 5.626794 11.622129 9.585469 7.848041 6.648721 6.302573 6.938484 8.334620 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 
35.604292 42.759758 14.686351 27.864317 11.122222 8.605787 6.108887 3.671598 1.595609 2.124736 4.402981 12.708616 10.576608 8.667386 7.161405 6.352248 6.505351 7.562495 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 
36.789656 43.751687 14.138672 27.579582 12.384049 9.862494 7.353647 4.877157 2.529901 1.384679 3.215194 13.826415 11.622129 9.585469 7.848041 6.648721 6.302573 6.938484 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 
