30
# Circuit board instance
Size: medium
Nodes: 30
0.000000 115.000000 115.000000 162.634560 73.361927 74.564863 75.769987 76.977198 75.158085 76.332720 77.510363 78.690879 104.686009 105.879997 107.075735 108.273163 106.533887 107.707393 108.883064 110.060831 55.077620 57.555950 60.039434 62.527459 65.019503 101.839220 103.546309 105.287001 107.059657 108.862716 
115.000000 0.000000 162.634560 115.000000 114.683006 115.456218 116.238163 117.028665 110.682236 111.483199 112.292813 113.110892 126.224540 127.216540 128.213443 129.215138 123.103790 124.120734 125.142302 126.168382 62.548198 60.060138 57.576613 55.098238 52.625740 89.522036 88.207744 86.947804 85.744611 84.600586 
115.000000 162.634560 0.000000 115.000000 51.378644 50.255462 49.139431 48.031049 53.912248 52.842946 51.782711 50.732111 39.552959 39.035239 38.552419 38.105826 44.212500 43.749954 43.319714 42.922751 115.854729 117.053241 118.294157 119.576156 120.897931 78.153676 80.365467 82.596143 84.844213 87.108331 
162.634560 115.000000 115.000000 0.000000 102.029332 101.468374 100.920281 100.385264 97.510769 96.923663 96.349720 95.789178 80.857348 80.605360 80.372652 80.159392 75.893473 75.624947 75.376865 75.149429 119.587002 118.304666 117.063403 115.864532 114.709383 61.245124 59.307474 57.416817 55.577950 53.796184 
73.361927 114.683006 51.378644 102.029332 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 31.376054 32.550524 33.731917 34.919531 33.672041 34.769040 35.877455 36.996260 64.476261 65.695143 66.988197 68.351214 69.780095 44.525376 47.038716 49.554776 52.073160 54.593546 
74.564863 115.456218 50.255462 101.468374 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 30.209315 31.376054 32.550524 33.731917 32.587610 33.672041 34.769040 35.877455 65.603451 66.801769 68.073807 69.415511 70.822922 44.354533 46.877034 49.401329 51.927155 54.454300 
75.769987 116.238163 49.139431 100.920281 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 29.051240 30.209315 31.376054 32.550524 31.517045 32.587610 33.672041 34.769040 66.735772 67.914113 69.165696 70.486619 71.873060 44.219520 46.749307 49.280144 51.811879 54.344385 
76.977198 117.028665 48.031049 100.385264 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 27.902905 29.051240 30.209315 31.376054 30.461807 31.517045 32.587610 33.672041 67.872965 69.031898 70.263573 71.564235 72.930192 44.120664 46.655812 49.191460 51.727535 54.263978 
75.158085 110.682236 53.912248 97.510769 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 29.777844 31.012897 32.250665 33.490847 31.376054 32.550524 33.731917 34.919531 62.278172 63.335834 64.476261 65.695143 66.988197 39.508925 42.015241 44.525376 47.038716 49.554776 
76.332720 111.483199 52.842946 96.923663 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 28.545857 29.777844 31.012897 32.250665 30.209315 31.376054 32.550524 33.731917 63.444427 64.482962 65.603451 66.801769 68.073807 39.316290 41.834149 44.354533 46.877034 49.401329 
77.510363 112.292813 51.782711 96.349720 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 27.317352 28.545857 29.777844 31.012897 29.051240 30.209315 31.376054 32.550524 64.614593 65.634616 66.735772 67.914113 69.165696 39.163912 41.690974 44.219520 46.749307 49.280144 
78.690879 113.110892 50.732111 95.789178 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 26.092821 27.317352 28.545857 29.777844 27.902905 29.051240 30.209315 31.376054 65.788463 66.790561 67.872965 69.031898 70.263573 39.052261 41.586109 44.120664 46.655812 49.191460 
104.686009 126.224540 39.552959 80.857348 31.376054 30.209315 29.051240 27.902905 29.777844 28.545857 27.317352 26.092821 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 87.838322 88.388137 89.007067 89.693680 90.446436 38.904796 41.011503 43.164878 45.358277 47.586165 
105.879997 127.216540 39.035239 80.605360 32.550524 31.376054 30.209315 29.051240 31.012897 29.777844 28.545857 27.317352 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 89.082334 89.624518 90.234968 90.912308 91.655057 39.646761 41.716014 43.834794 45.996258 48.194663 
107.075735 128.213443 38.552419 80.372652 33.731917 32.550524 31.376054 30.209315 32.250665 31.012897 29.777844 28.545857 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 90.327070 90.861827 91.464019 92.132324 92.865315 40.415020 42.446838 44.530859 46.660090 48.828616 
108.273163 129.215138 38.105826 80.159392 34.919531 33.731917 32.550524 31.376054 33.490847 32.250665 31.012897 29.777844 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 91.572500 92.100026 92.694174 93.353673 94.077148 41.208105 43.202640 45.251867 47.348686 49.487047 
106.533887 123.103790 44.212500 75.893473 33.672041 32.587610 31.517045 30.461807 31.376054 30.209315 29.051240 27.902905 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 86.951115 87.358926 87.838322 88.388137 89.007067 34.865061 36.852764 38.904796 41.011503 43.164878 
107.707393 124.120734 43.749954 75.624947 34.769040 33.672041 32.587610 31.517045 32.550524 31.376054 30.209315 29.051240 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 88.207641 88.609670 89.082334 89.624518 90.234968 35.691104 37.635205 39.646761 41.716014 43.834794 
108.883064 125.142302 43.319714 75.376865 35.877455 34.769040 33.672041 32.587610 33.731917 32.550524 31.376054 30.209315 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 89.464548 89.860953 90.327070 90.861827 91.464019 36.542621 38.443685 40.415020 42.446838 44.530859 
110.060831 126.168382 42.922751 75.149429 36.996260 35.877455 34.769040 33.672041 34.919531 33.731917 32.550524 31.376054 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 90.721819 91.112754 91.572500 92.100026 92.694174 37.417873 39.276596 41.208105 43.202640 45.251867 
