27
# Circuit board instance
Size: medium
Nodes: 27
0.000000 115.000000 115.000000 162.634560 107.439109 109.852414 112.271308 114.695438 117.124480 93.721766 94.273675 94.839380 95.418635 98.334526 98.860686 99.400289 99.953116 68.938084 70.285483 71.697574 73.170611 74.700989 100.637958 102.833845 105.045247 107.271205 109.510831 
115.000000 0.000000 162.634560 115.000000 36.306602 35.473369 34.805943 34.314001 34.005159 50.377889 51.397355 52.427762 53.468478 47.491486 48.571571 49.660645 50.758129 98.875285 96.848912 94.847270 92.871959 90.924695 58.445823 57.258322 56.160660 55.158202 54.256225 
115.000000 162.634560 0.000000 115.000000 130.288699 132.285811 134.301264 136.334245 138.383983 112.958221 112.121434 111.292849 110.472649 116.813823 116.004851 115.204200 114.412043 66.388270 67.786372 69.249442 70.773451 72.354549 107.673514 109.728696 111.803806 113.897754 116.009522 
162.634560 115.000000 115.000000 0.000000 82.159310 81.794516 81.507280 81.298423 81.168552 80.707632 79.532247 78.359814 77.190468 78.938149 77.736013 76.536069 75.338422 97.114700 95.050801 93.010471 90.995296 89.006984 69.867741 68.877445 67.967689 67.141747 66.402748 
107.439109 36.306602 130.288699 82.159310 0.000000 2.540000 5.080000 7.620000 10.160000 18.422767 18.896896 19.442552 20.053896 13.763354 14.391811 15.101138 15.880501 70.897804 68.528457 66.171772 63.829152 61.502204 23.036432 21.436869 20.032590 18.867253 17.987356 
109.852414 35.473369 132.285811 81.794516 2.540000 0.000000 2.540000 5.080000 7.620000 20.826363 21.246922 21.733657 22.282230 16.061212 16.602917 17.221411 17.908739 73.278585 70.897804 68.528457 66.171772 63.829152 24.793512 23.036432 21.436869 20.032590 18.867253 
112.271308 34.805943 134.301264 81.507280 5.080000 2.540000 0.000000 2.540000 5.080000 23.258968 23.636284 24.074760 24.571121 18.422767 18.896896 19.442552 20.053896 75.669721 73.278585 70.897804 68.528457 66.171772 26.677004 24.793512 23.036432 21.436869 20.032590 
114.695438 34.314001 136.334245 81.298423 7.620000 5.080000 2.540000 0.000000 2.540000 25.712352 26.054162 26.452590 26.905119 20.826363 21.246922 21.733657 22.282230 78.070260 75.669721 73.278585 70.897804 68.528457 28.661995 26.677004 24.793512 23.036432 21.436869 
117.124480 34.005159 138.383983 81.168552 10.160000 7.620000 5.080000 2.540000 0.000000 28.181087 28.493297 28.858069 29.273436 23.258968 23.636284 24.074760 24.571121 80.479361 78.070260 75.669721 73.278585 70.897804 30.728824 28.661995 26.677004 24.793512 23.036432 
93.721766 50.377889 112.958221 80.707632 18.422767 20.826363 23.258968 25.712352 28.181087 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 52.476633 50.113224 47.767946 45.443606 43.143587 11.100593 11.831007 13.024036 14.566450 16.359726 
94.273675 51.397355 112.121434 79.532247 18.896896 21.246922 23.636284 26.054162 28.493297 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 52.035495 49.651092 47.282898 44.933473 42.605925 9.854679 10.670720 11.979859 13.640858 15.541305 
94.839380 52.427762 111.292849 78.359814 19.442552 21.733657 24.074760 26.452590 28.858069 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 51.621839 49.217400 46.827278 44.453780 42.099719 8.615801 9.538427 10.983367 12.774597 14.786801 
95.418635 53.468478 110.472649 77.190468 20.053896 22.282230 24.571121 26.905119 29.273436 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 51.236331 48.812906 46.401953 44.005521 41.626118 7.387500 8.445396 10.048755 11.980544 14.106474 
98.334526 47.491486 116.813823 78.938149 13.763354 16.061212 18.422767 20.826363 23.258968 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 57.248845 54.855829 52.476633 50.113224 47.767946 11.332857 10.925969 11.100593 11.831007 13.024036 
98.860686 48.571571 116.004851 77.736013 14.391811 16.602917 18.896896 21.246922 23.636284 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 56.844753 54.433976 52.035495 49.651092 47.282898 10.115590 9.657553 9.854679 10.670720 11.979859 
99.400289 49.660645 115.204200 76.536069 15.101138 17.221411 19.442552 21.733657 24.074760 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 56.466339 54.038683 51.621839 49.217400 46.827278 8.913052 8.389616 8.615801 9.538427 10.983367 
99.953116 50.758129 114.412043 75.338422 15.880501 17.908739 20.053896 22.282230 24.571121 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 56.114123 53.670537 51.236331 48.812906 46.401953 7.732116 7.122414 7.387500 8.445396 10.048755 
68.938084 98.875285 66.388270 97.114700 70.897804 73.278585 75.669721 78.070260 80.479361 52.476633 52.035495 51.621839 51.236331 57.248845 56.844753 56.466339 56.114123 0.000000 2.540000 5.080000 7.620000 10.160000 51.629566 54.141250 56.655460 59.171872 61.690218 
70.285483 96.848912 67.786372 95.050801 68.528457 70.897804 73.278585 75.669721 78.070260 50.113224 49.651092 49.217400 48.812906 54.855829 54.433976 54.038683 53.670537 2.540000 0.000000 2.540000 5.080000 7.620000 49.120793 51.629566 54.141250 56.655460 59.171872 
71.697574 94.847270 69.249442 93.010471 66.171772 68.528457 70.897804 73.278585 75.669721 47.767946 47.282898 46.827278 46.401953 52.476633 52.035495 51.621839 51.236331 5.080000 2.540000 0.000000 2.540000 5.080000 46.615403 49.120793 51.629566 54.141250 56.655460 
73.170611 92.871959 70.773451 90.995296 63.829152 66.171772 68.528457 70.897804 73.278585 45.443606 44.933473 44.453780 44.005521 50.113224 49.651092 49.217400 48.812906 7.620000 5.080000 2.540000 0.000000 2.540000 44.113971 46.615403 49.120793 51.629566 54.141250 
74.700989 90.924695 72.354549 89.006984 61.502204 63.829152 66.171772 68.528457 70.897804 43.143587 42.605925 42.099719 41.626118 47.767946 47.282898 46.827278 46.401953 10.160000 7.620000 5.080000 2.540000 0.000000 41.617211 44.113971 46.615403 49.120793 51.629566 
