22
# Circuit board instance
Size: medium
Nodes: 22
0.000000 90.000000 90.000000 127.279221 43.401199 45.821504 48.254115 50.697260 53.149486 50.147925 50.861424 51.596321 52.351714 54.452550 55.110346 55.789301 56.488652 115.939208 117.567638 119.227943 120.918809 122.638973 
90.000000 0.000000 127.279221 90.000000 50.602655 48.159888 45.727718 43.307929 40.902720 55.631501 56.275518 56.940581 57.625962 51.290639 51.988458 52.707643 53.447332 91.088349 90.664971 90.311072 90.027473 89.814838 
90.000000 127.279221 0.000000 90.000000 86.883005 88.116983 89.406107 90.748028 92.140438 74.978572 73.927372 72.883141 71.846182 77.923373 76.912432 75.909275 74.914216 73.583398 76.123361 78.663327 81.203294 83.743264 
127.279221 90.000000 90.000000 0.000000 90.695210 89.355287 88.068250 86.836451 85.662273 78.751735 77.751565 76.759375 75.775480 75.747618 74.707240 73.674063 72.648394 16.422664 13.883570 11.344883 8.806953 6.270699 
43.401199 50.602655 86.883005 90.695210 0.000000 2.540000 5.080000 7.620000 10.160000 14.221421 15.490585 16.759876 18.029267 15.281542 16.469212 17.668338 18.876736 82.659170 83.685683 84.775892 85.927372 87.137696 
45.821504 48.159888 88.116983 89.355287 2.540000 0.000000 2.540000 5.080000 7.620000 14.351490 15.610082 16.870385 18.132041 14.540825 15.784327 17.031741 18.282265 81.698755 82.659170 83.685683 84.775892 85.927372 
48.254115 45.727718 89.406107 88.068250 5.080000 2.540000 0.000000 2.540000 5.080000 14.919279 16.133639 17.355965 18.584686 14.221421 15.490585 16.759876 18.029267 80.806794 81.698755 82.659170 83.685683 84.775892 
50.697260 43.307929 90.748028 86.836451 7.620000 5.080000 2.540000 0.000000 2.540000 15.877901 17.024017 18.186598 19.362680 14.351490 15.610082 16.870385 18.132041 79.985576 80.806794 81.698755 82.659170 83.685683 
53.149486 40.902720 92.140438 85.662273 10.160000 7.620000 5.080000 2.540000 0.000000 17.161987 18.227539 19.317826 20.428887 14.919279 16.133639 17.355965 18.584686 79.237302 79.985576 80.806794 81.698755 82.659170 
50.147925 55.631501 74.978572 78.751735 14.221421 14.351490 14.919279 15.877901 17.161987 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 69.555004 70.752516 72.019731 73.353037 74.748896 
50.861424 56.275518 73.927372 77.751565 15.490585 15.610082 16.133639 17.024017 18.227539 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 68.428016 69.644909 70.931914 72.285287 73.701372 
51.596321 56.940581 72.883141 76.759375 16.759876 16.870385 17.355965 18.186598 19.317826 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 67.306121 68.542934 69.850247 71.224176 72.660944 
52.351714 57.625962 71.846182 75.775480 18.029267 18.132041 18.584686 19.362680 20.428887 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 66.189579 67.446870 68.775020 70.170006 71.627922 
54.452550 51.290639 77.923373 75.747618 15.281542 14.540825 14.221421 14.351490 14.919279 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 67.383739 68.430854 69.555004 70.752516 72.019731 
55.110346 51.988458 76.912432 74.707240 16.469212 15.784327 15.490585 15.610082 16.133639 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 66.219809 67.285040 68.428016 69.644909 70.931914 
55.789301 52.707643 75.909275 73.674063 17.668338 17.031741 16.759876 16.870385 17.355965 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 65.059847 66.143762 67.306121 68.542934 69.850247 
56.488652 53.447332 74.914216 72.648394 18.876736 18.282265 18.029267 18.132041 18.584686 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 63.904069 65.007258 66.189579 67.446870 68.775020 
115.939208 91.088349 73.583398 16.422664 82.659170 81.698755 80.806794 79.985576 79.237302 69.555004 68.428016 67.306121 66.189579 67.383739 66.219809 65.059847 63.904069 0.000000 2.540000 5.080000 7.620000 10.160000 
117.567638 90.664971 76.123361 13.883570 83.685683 82.659170 81.698755 80.806794 79.985576 70.752516 69.644909 68.542934 67.446870 68.430854 67.285040 66.143762 65.007258 2.540000 0.000000 2.540000 5.080000 7.620000 
119.227943 90.311072 78.663327 11.344883 84.775892 83.685683 82.659170 81.698755 80.806794 72.019731 70.931914 69.850247 68.775020 69.555004 68.428016 67.306121 66.189579 5.080000 2.540000 0.000000 2.540000 5.080000 
120.918809 90.027473 81.203294 8.806953 85.927372 84.775892 83.685683 82.659170 81.698755 73.353037 72.285287 71.224176 70.170006 70.752516 69.644909 68.542934 67.446870 7.620000 5.080000 2.540000 0.000000 2.540000 
122.638973 89.814838 83.743264 6.270699 87.137696 85.927372 84.775892 83.685683 82.659170 74.748896 73.701372 72.660944 71.627922 72.019731 70.931914 69.850247 68.775020 10.160000 7.620000 5.080000 2.540000 0.000000 
