26
# Circuit board instance
Size: medium
Nodes: 26
0.000000 40.000000 40.000000 56.568542 15.903055 16.714173 17.579698 18.491993 20.152310 20.798366 21.500099 22.252242 32.340454 33.520585 34.846198 36.301358 37.871136 39.541882 41.301345 39.345168 40.320800 41.429395 42.660589 44.004093 45.449947 46.988704 
40.000000 0.000000 56.568542 40.000000 29.150324 29.600639 30.097841 30.639649 24.424370 24.960094 25.547769 26.183898 17.742995 19.812586 21.981047 24.221840 26.516633 28.852544 31.220346 14.399692 16.884188 19.383078 21.891432 24.406333 26.925946 29.449062 
40.000000 56.568542 0.000000 40.000000 32.717487 31.548223 30.387047 29.234922 34.980601 33.889509 32.811295 31.747269 39.031963 37.390090 35.853127 34.435124 33.151351 32.017957 31.051413 45.007015 43.590780 42.279829 41.084243 40.014364 39.080517 38.292656 
56.568542 40.000000 40.000000 0.000000 40.832196 39.901437 38.989830 38.098752 37.604211 36.591435 35.595159 34.616807 28.149654 25.824944 23.544758 21.323384 19.181267 17.148133 15.267585 26.171364 23.653012 21.139841 18.633946 16.138719 13.660005 11.208765 
15.903055 29.150324 32.717487 40.832196 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 17.134319 17.933838 19.041097 20.406063 21.980779 23.723514 25.599975 24.589003 25.152668 25.953758 26.971125 28.181356 29.560773 31.086861 
16.714173 29.600639 31.548223 39.901437 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 16.864305 17.492593 18.452102 19.694479 21.169982 22.833462 24.646887 24.401618 24.839988 25.524777 26.436843 27.553626 28.851363 30.306818 
17.579698 30.097841 30.387047 38.989830 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 16.686835 17.134319 17.933838 19.041097 20.406063 21.980779 23.723514 24.279305 24.589003 25.152668 25.953758 26.971125 28.181356 29.560773 
18.491993 30.639649 29.234922 38.098752 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 16.604877 16.864305 17.492593 18.452102 19.694479 21.169982 22.833462 24.223049 24.401618 24.839988 25.524777 26.436843 27.553626 28.851363 
20.152310 24.424370 34.980601 37.604211 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 12.277816 13.370954 14.823065 16.539870 18.447616 20.493047 22.638874 19.605095 20.307570 21.291741 22.520708 23.956826 25.565210 27.315446 
20.798366 24.960094 33.889509 36.591435 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 11.898095 12.773046 14.058447 15.653510 17.473638 19.455767 21.555252 19.369554 19.918978 20.766678 21.878011 23.215146 24.741500 26.424305 
21.500099 25.547769 32.811295 35.595159 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 11.645185 12.277816 13.370954 14.823065 16.539870 18.447616 20.493047 19.215237 19.605095 20.307570 21.291741 22.520708 23.956826 25.565210 
