32
# Circuit board instance
Size: medium
Nodes: 32
0.000000 40.000000 40.000000 56.568542 30.852973 32.785188 34.795610 36.871446 39.002254 41.179500 43.396197 36.393353 38.045221 39.790761 41.618190 43.517192 45.478803 47.495265 12.428623 14.918586 17.423000 19.936421 22.455823 24.979398 27.505997 15.922186 17.933476 20.065051 22.282419 24.562356 26.888951 29.251072 
40.000000 0.000000 56.568542 40.000000 30.015939 31.998738 34.055618 36.173943 38.343532 40.556157 42.805147 25.766778 28.051551 30.376889 32.734148 35.116900 37.520290 39.940591 39.234521 40.092907 41.090606 42.217743 43.464249 44.820166 46.275877 32.074803 33.119277 34.320304 35.662069 37.129319 38.707785 40.384430 
40.000000 56.568542 0.000000 40.000000 26.778461 25.235861 23.864503 22.695453 21.761339 21.093395 20.717384 33.009942 31.771354 30.693399 29.793520 29.088247 28.591984 28.315724 27.995206 25.468119 22.943885 20.423559 17.908794 15.402313 12.908942 29.711562 27.343563 25.009342 22.719311 20.488295 18.337845 16.299881 
56.568542 40.000000 40.000000 0.000000 25.809623 24.205357 22.772026 21.543775 20.557396 19.848979 19.448924 20.714896 18.678050 16.779018 15.069987 13.622656 12.528058 11.884061 46.568321 45.094369 43.718403 42.449956 41.298933 40.275404 39.389310 40.719208 39.024959 37.426517 35.936668 34.569455 33.339969 32.263959 
30.852973 30.015939 26.778461 25.809623 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 20.947228 19.757754 18.837583 18.227545 17.959272 18.048012 18.488623 14.944091 13.225292 11.806524 10.806612 10.347702 10.500962 11.241382 
32.785188 31.998738 25.235861 24.205357 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 22.363075 20.947228 19.757754 18.837583 18.227545 17.959272 18.048012 16.871473 14.944091 13.225292 11.806524 10.806612 10.347702 10.500962 
34.795610 34.055618 23.864503 22.772026 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 23.965205 22.363075 20.947228 19.757754 18.837583 18.227545 17.959272 18.943879 16.871473 14.944091 13.225292 11.806524 10.806612 10.347702 
36.871446 36.173943 22.695453 21.543775 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 25.718829 23.965205 22.363075 20.947228 19.757754 18.837583 18.227545 21.118657 18.943879 16.871473 14.944091 13.225292 11.806524 10.806612 
39.002254 38.343532 21.761339 20.557396 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 27.595081 25.718829 23.965205 22.363075 20.947228 19.757754 18.837583 23.367242 21.118657 18.943879 16.871473 14.944091 13.225292 11.806524 
41.179500 40.556157 21.093395 19.848979 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 29.570628 27.595081 25.718829 23.965205 22.363075 20.947228 19.757754 25.670246 23.367242 21.118657 18.943879 16.871473 14.944091 13.225292 
