23
# Circuit board instance
Size: medium
Nodes: 23
0.000000 40.000000 40.000000 56.568542 7.296513 7.814015 9.043327 10.742807 12.725456 32.007969 33.586617 35.277681 37.065779 38.937544 40.881486 42.887791 38.390745 39.716496 41.156458 42.699077 44.333639 46.050354 47.840379 
40.000000 0.000000 56.568542 40.000000 40.394228 37.898726 35.409552 32.928141 30.456392 23.886686 25.963908 28.117228 30.330441 32.591349 34.890681 37.221316 20.256185 22.668564 25.106130 27.562201 30.032237 32.513057 35.002366 
40.000000 56.568542 0.000000 40.000000 32.709568 32.828883 33.143001 33.646465 34.330948 33.096667 31.555350 30.149529 28.898984 27.824658 26.947638 26.287677 39.303036 38.014200 36.855574 35.839790 34.979292 34.285776 33.769531 
56.568542 40.000000 40.000000 0.000000 51.462320 49.527670 47.649901 45.836003 44.093861 25.326924 23.276680 21.332084 19.524727 17.896238 16.499664 15.398236 21.936097 19.533128 17.169655 14.864529 12.649688 10.581973 8.766124 
7.296513 40.394228 32.709568 51.462320 0.000000 2.540000 5.080000 7.620000 10.160000 28.021045 29.183706 30.513958 31.990901 33.595195 35.309484 37.118531 35.077255 36.012825 37.099009 38.323004 39.672055 41.133861 42.696841 
7.814015 37.898726 32.828883 49.527670 2.540000 0.000000 2.540000 5.080000 7.620000 25.740508 27.001546 28.434071 30.013539 31.718006 33.528412 35.428522 32.697079 33.698794 34.857161 36.157127 37.584001 39.123902 40.764021 
9.043327 35.409552 33.143001 47.649901 5.080000 2.540000 0.000000 2.540000 5.080000 23.513224 24.887375 26.434719 28.126687 29.938769 31.850469 33.844913 30.342831 31.419693 32.658996 34.043005 35.554824 37.178866 38.901077 
10.742807 32.928141 33.646465 45.836003 7.620000 5.080000 2.540000 0.000000 2.540000 21.355863 22.860066 24.535598 26.349795 28.275980 30.292798 32.383319 28.021045 29.183706 30.513958 31.990901 33.595195 35.309484 37.118531 
12.725456 30.456392 34.330948 44.093861 10.160000 7.620000 5.080000 2.540000 0.000000 19.291897 20.944857 22.761809 24.706600 26.751363 28.874867 31.060967 25.740508 27.001546 28.434071 30.013539 31.718006 33.528412 35.428522 
32.007969 23.886686 33.096667 25.326924 28.021045 25.740508 23.513224 21.355863 19.291897 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 
33.586617 25.963908 31.555350 23.276680 29.183706 27.001546 24.887375 22.860066 20.944857 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 
35.277681 28.117228 30.149529 21.332084 30.513958 28.434071 26.434719 24.535598 22.761809 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 
37.065779 30.330441 28.898984 19.524727 31.990901 30.013539 28.126687 26.349795 24.706600 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 
38.937544 32.591349 27.824658 17.896238 33.595195 31.718006 29.938769 28.275980 26.751363 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 
40.881486 34.890681 26.947638 16.499664 35.309484 33.528412 31.850469 30.292798 28.874867 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 
42.887791 37.221316 26.287677 15.398236 37.118531 35.428522 33.844913 32.383319 31.060967 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 
38.390745 20.256185 39.303036 21.936097 35.077255 32.697079 30.342831 28.021045 25.740508 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 
39.716496 22.668564 38.014200 19.533128 36.012825 33.698794 31.419693 29.183706 27.001546 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 
41.156458 25.106130 36.855574 17.169655 37.099009 34.857161 32.658996 30.513958 28.434071 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 
42.699077 27.562201 35.839790 14.864529 38.323004 36.157127 34.043005 31.990901 30.013539 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 
44.333639 30.032237 34.979292 12.649688 39.672055 37.584001 35.554824 33.595195 31.718006 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 
46.050354 32.513057 34.285776 10.581973 41.133861 39.123902 37.178866 35.309484 33.528412 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 
47.840379 35.002366 33.769531 8.766124 42.696841 40.764021 38.901077 37.118531 35.428522 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 
