24
# Circuit board instance
Size: medium
Nodes: 24
0.000000 115.000000 115.000000 162.634560 71.589080 72.606011 73.696490 74.857302 76.085227 67.117740 69.466146 71.827592 74.200834 76.584775 19.449872 21.070959 22.859929 24.780447 26.804252 96.222100 97.591409 99.006954 100.466780 101.968987 
115.000000 0.000000 162.634560 115.000000 109.558380 107.542899 105.550059 103.581166 101.637612 59.156970 56.886743 54.640270 52.420605 50.231303 104.505231 101.994270 99.484783 96.976885 94.470703 103.730780 102.182510 100.674521 99.208650 97.786790 
115.000000 162.634560 0.000000 115.000000 56.186807 57.476899 58.848396 60.295743 61.813614 108.379794 109.849598 111.357944 112.903288 114.484132 100.114564 100.442092 100.832558 101.285236 101.799295 60.933796 63.073910 65.242716 67.437445 69.655648 
162.634560 115.000000 115.000000 0.000000 100.174845 97.966506 95.774611 93.600315 91.444875 103.638486 102.359612 101.128373 99.946528 98.815852 143.408409 141.589052 139.792169 138.018639 136.269374 72.210177 69.967852 67.746544 65.548388 63.375795 
71.589080 109.558380 56.186807 100.174845 0.000000 2.540000 5.080000 7.620000 10.160000 52.707374 54.393352 56.143649 57.952438 59.814414 52.944722 52.236447 51.643513 51.169929 50.819033 28.079215 30.226610 32.430800 34.680958 36.968691 
72.606011 107.542899 57.476899 97.966506 2.540000 0.000000 2.540000 5.080000 7.620000 51.092084 52.707374 54.393352 56.143649 57.952438 53.763779 52.944722 52.236447 51.643513 51.169929 26.002689 28.079215 30.226610 32.430800 34.680958 
73.696490 105.550059 58.848396 95.774611 5.080000 2.540000 0.000000 2.540000 5.080000 49.554395 51.092084 52.707374 54.393352 56.143649 54.688642 53.763779 52.944722 52.236447 51.643513 24.015424 26.002689 28.079215 30.226610 32.430800 
74.857302 103.581166 60.295743 93.600315 7.620000 5.080000 2.540000 0.000000 2.540000 48.101749 49.554395 51.092084 52.707374 54.393352 55.714040 54.688642 53.763779 52.944722 52.236447 22.141466 24.015424 26.002689 28.079215 30.226610 
76.085227 101.637612 61.813614 91.444875 10.160000 7.620000 5.080000 2.540000 0.000000 46.742076 48.101749 49.554395 51.092084 52.707374 56.834534 55.714040 54.688642 53.763779 52.944722 20.412047 22.141466 24.015424 26.002689 28.079215 
67.117740 59.156970 108.379794 103.638486 52.707374 51.092084 49.554395 48.101749 46.742076 0.000000 2.540000 5.080000 7.620000 10.160000 51.285655 48.801675 46.323770 43.852972 41.390552 56.654438 56.221110 55.899949 55.692895 55.601223 
