24
# Circuit board instance
Size: medium
Nodes: 24
0.000000 115.000000 115.000000 162.634560 121.722795 123.804309 125.902653 128.017001 130.146572 82.254299 83.608084 85.016216 86.476039 87.984982 146.000835 147.735557 149.493308 151.273285 153.074712 55.820794 57.820147 59.860512 61.937837 64.048525 
115.000000 0.000000 162.634560 115.000000 72.073803 71.564664 71.142620 70.809228 70.565745 100.581296 98.777219 97.006104 95.269789 93.570211 108.457895 108.113209 107.827271 107.600548 107.433415 79.662220 77.389131 75.133143 72.895843 70.679006 
115.000000 162.634560 0.000000 115.000000 108.907299 111.228898 113.559847 115.899583 118.247583 62.076950 63.859923 65.692732 67.571321 69.491978 99.336055 101.868557 104.401424 106.934629 109.468149 91.009031 92.248860 93.541240 94.884026 96.275107 
162.634560 115.000000 115.000000 0.000000 47.318009 46.538822 45.887179 45.368575 44.987611 84.878590 82.732806 80.609940 78.511851 76.440581 17.734794 15.487869 13.346476 11.370398 9.661610 107.297493 105.620833 103.979190 102.374248 100.807760 
121.722795 72.073803 108.907299 47.318009 0.000000 2.540000 5.080000 7.620000 10.160000 56.403068 53.863083 51.323100 48.783118 46.243138 36.927089 36.993846 37.234159 37.644704 38.219995 66.101801 63.969056 61.867077 59.799110 57.768807 
123.804309 71.564664 111.228898 46.538822 2.540000 0.000000 2.540000 5.080000 7.620000 58.943055 56.403068 53.863083 51.323100 48.783118 37.034826 36.927089 36.993846 37.234159 37.644704 68.262430 66.101801 63.969056 61.867077 59.799110 
125.902653 71.142620 113.559847 45.887179 5.080000 2.540000 0.000000 2.540000 5.080000 61.483042 58.943055 56.403068 53.863083 51.323100 37.315547 37.034826 36.927089 36.993846 37.234159 70.448377 68.262430 66.101801 63.969056 61.867077 
128.017001 70.809228 115.899583 45.368575 7.620000 5.080000 2.540000 0.000000 2.540000 64.023031 61.483042 58.943055 56.403068 53.863083 37.765393 37.315547 37.034826 36.927089 36.993846 72.657357 70.448377 68.262430 66.101801 63.969056 
130.146572 70.565745 118.247583 44.987611 10.160000 7.620000 5.080000 2.540000 0.000000 66.563020 64.023031 61.483042 58.943055 56.403068 38.378418 37.765393 37.315547 37.034826 36.927089 74.887331 72.657357 70.448377 68.262430 66.101801 
82.254299 100.581296 62.076950 84.878590 56.403068 58.943055 61.483042 64.023031 66.563020 0.000000 2.540000 5.080000 7.620000 10.160000 67.269413 69.401979 71.561152 73.744598 75.950220 35.129594 35.259130 35.570035 36.057616 36.714836 
83.608084 98.777219 63.859923 82.732806 53.863083 56.403068 58.943055 61.483042 64.023031 2.540000 0.000000 2.540000 5.080000 7.620000 65.166068 67.269413 69.401979 71.561152 73.744598 35.183428 35.129594 35.259130 35.570035 36.057616 
85.016216 97.006104 65.692732 80.609940 51.323100 53.863083 56.403068 58.943055 61.483042 5.080000 2.540000 0.000000 2.540000 5.080000 63.094866 65.166068 67.269413 69.401979 71.561152 35.419798 35.183428 35.129594 35.259130 35.570035 
86.476039 95.269789 67.571321 78.511851 48.783118 51.323100 53.863083 56.403068 58.943055 7.620000 5.080000 2.540000 0.000000 2.540000 61.059077 63.094866 65.166068 67.269413 69.401979 35.835092 35.419798 35.183428 35.129594 35.259130 
87.984982 93.570211 69.491978 76.440581 46.243138 48.783118 51.323100 53.863083 56.403068 10.160000 7.620000 5.080000 2.540000 0.000000 59.062366 61.059077 63.094866 65.166068 67.269413 36.423189 35.835092 35.419798 35.183428 35.129594 
146.000835 108.457895 99.336055 17.734794 36.927089 37.034826 37.315547 37.765393 38.378418 67.269413 65.166068 63.094866 61.059077 59.062366 0.000000 2.540000 5.080000 7.620000 10.160000 91.146707 89.620483 88.141040 86.710773 85.332154 
147.735557 108.113209 101.868557 15.487869 36.993846 36.927089 37.034826 37.315547 37.765393 69.401979 67.269413 65.166068 63.094866 61.059077 2.540000 0.000000 2.540000 5.080000 7.620000 92.717402 91.146707 89.620483 88.141040 86.710773 
149.493308 107.827271 104.401424 13.346476 37.234159 36.993846 36.927089 37.034826 37.315547 71.561152 69.401979 67.269413 65.166068 63.094866 5.080000 2.540000 0.000000 2.540000 5.080000 94.330346 92.717402 91.146707 89.620483 88.141040 
151.273285 107.600548 106.934629 11.370398 37.644704 37.234159 36.993846 36.927089 37.034826 73.744598 71.561152 69.401979 67.269413 65.166068 7.620000 5.080000 2.540000 0.000000 2.540000 95.983410 94.330346 92.717402 91.146707 89.620483 
153.074712 107.433415 109.468149 9.661610 38.219995 37.644704 37.234159 36.993846 36.927089 75.950220 73.744598 71.561152 69.401979 67.269413 10.160000 7.620000 5.080000 2.540000 0.000000 97.674557 95.983410 94.330346 92.717402 91.146707 
55.820794 79.662220 91.009031 107.297493 66.101801 68.262430 70.448377 72.657357 74.887331 35.129594 35.183428 35.419798 35.835092 36.423189 91.146707 92.717402 94.330346 95.983410 97.674557 0.000000 2.540000 5.080000 7.620000 10.160000 
57.820147 77.389131 92.248860 105.620833 63.969056 66.101801 68.262430 70.448377 72.657357 35.259130 35.129594 35.183428 35.419798 35.835092 89.620483 91.146707 92.717402 94.330346 95.983410 2.540000 0.000000 2.540000 5.080000 7.620000 
59.860512 75.133143 93.541240 103.979190 61.867077 63.969056 66.101801 68.262430 70.448377 35.570035 35.259130 35.129594 35.183428 35.419798 88.141040 89.620483 91.146707 92.717402 94.330346 5.080000 2.540000 0.000000 2.540000 5.080000 
61.937837 72.895843 94.884026 102.374248 59.799110 61.867077 63.969056 66.101801 68.262430 36.057616 35.570035 35.259130 35.129594 35.183428 86.710773 88.141040 89.620483 91.146707 92.717402 7.620000 5.080000 2.540000 0.000000 2.540000 
64.048525 70.679006 96.275107 100.807760 57.768807 59.799110 61.867077 63.969056 66.101801 36.714836 36.057616 35.570035 35.259130 35.129594 85.332154 86.710773 88.141040 89.620483 91.146707 10.160000 7.620000 5.080000 2.540000 0.000000 
