22
# Circuit board instance
Size: medium
Nodes: 22
0.000000 90.000000 90.000000 127.279221 41.092854 43.624272 46.156634 48.689791 51.223626 86.041365 88.334715 90.641219 92.959896 95.289859 23.052502 24.267501 25.487864 26.712854 25.043471 26.166184 27.301809 28.448799 
90.000000 0.000000 127.279221 90.000000 49.177642 46.644345 44.111820 41.580207 39.049683 39.520129 38.788478 38.211969 37.797703 37.551050 85.977468 86.311174 86.662208 87.030361 81.077017 81.430807 81.802787 82.192709 
90.000000 127.279221 0.000000 90.000000 95.721958 96.835674 98.002579 99.220796 100.488460 93.582126 95.694930 97.828054 99.980198 102.150159 68.347318 67.083900 65.820735 64.557839 69.044286 67.793858 66.544172 65.295269 
127.279221 90.000000 90.000000 0.000000 99.461103 98.233220 97.056289 95.932185 94.862787 54.003132 53.470026 53.053296 52.755702 52.579264 107.387443 106.587789 105.797336 105.016293 103.505655 102.675773 101.854965 101.043453 
41.092854 49.177642 95.721958 99.461103 0.000000 2.540000 5.080000 7.620000 10.160000 49.885191 51.772915 53.714434 55.704123 57.737002 38.771348 39.393891 40.047043 40.729332 34.394319 35.094592 35.826211 36.587296 
43.624272 46.644345 96.835674 98.233220 2.540000 0.000000 2.540000 5.080000 7.620000 48.057601 49.885191 51.772915 53.714434 55.704123 41.020682 41.609585 42.228481 42.876070 36.560111 37.219658 37.910288 38.630335 
46.156634 44.111820 98.002579 97.056289 5.080000 2.540000 0.000000 2.540000 5.080000 46.297267 48.057601 49.885191 51.772915 53.714434 43.302176 43.860457 44.448022 45.063727 38.771348 39.393891 40.047043 40.729332 
48.689791 41.580207 99.220796 95.932185 7.620000 5.080000 2.540000 0.000000 2.540000 44.612152 46.297267 48.057601 49.885191 51.772915 45.611005 46.141359 46.700236 47.286624 41.020682 41.609585 42.228481 42.876070 
51.223626 39.049683 100.488460 94.862787 10.160000 7.620000 5.080000 2.540000 0.000000 43.011096 44.612152 46.297267 48.057601 49.885191 47.943220 48.448050 48.980614 49.540018 43.302176 43.860457 44.448022 45.063727 
86.041365 39.520129 93.582126 54.003132 49.885191 48.057601 46.297267 44.612152 43.011096 0.000000 2.540000 5.080000 7.620000 10.160000 72.243384 71.982038 71.742225 71.524162 67.290093 67.009431 66.751756 66.517334 
88.334715 38.788478 95.694930 53.470026 51.772915 49.885191 48.057601 46.297267 44.612152 2.540000 0.000000 2.540000 5.080000 7.620000 74.726410 74.473778 74.242014 74.031314 69.764461 69.493793 69.245363 69.019411 
90.641219 38.211969 97.828054 53.053296 53.714434 51.772915 49.885191 48.057601 46.297267 5.080000 2.540000 0.000000 2.540000 5.080000 77.213142 76.968673 76.744444 76.540633 72.243384 71.982038 71.742225 71.524162 
92.959896 37.797703 99.980198 52.755702 55.704123 53.714434 51.772915 49.885191 48.057601 7.620000 5.080000 2.540000 0.000000 2.540000 79.703234 79.466426 79.249264 79.051911 74.726410 74.473778 74.242014 74.031314 
95.289859 37.551050 102.150159 52.579264 57.737002 55.704123 53.714434 51.772915 49.885191 10.160000 7.620000 5.080000 2.540000 0.000000 82.196380 81.966775 81.756255 81.564968 77.213142 76.968673 76.744444 76.540633 
23.052502 85.977468 68.347318 107.387443 38.771348 41.020682 43.302176 45.611005 47.943220 72.243384 74.726410 77.213142 79.703234 82.196380 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
24.267501 86.311174 67.083900 106.587789 39.393891 41.609585 43.860457 46.141359 48.448050 71.982038 74.473778 76.968673 79.466426 81.966775 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
25.487864 86.662208 65.820735 105.797336 40.047043 42.228481 44.448022 46.700236 48.980614 71.742225 74.242014 76.744444 79.249264 81.756255 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
26.712854 87.030361 64.557839 105.016293 40.729332 42.876070 45.063727 47.286624 49.540018 71.524162 74.031314 76.540633 79.051911 81.564968 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 
25.043471 81.077017 69.044286 103.505655 34.394319 36.560111 38.771348 41.020682 43.302176 67.290093 69.764461 72.243384 74.726410 77.213142 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 
26.166184 81.430807 67.793858 102.675773 35.094592 37.219658 39.393891 41.609585 43.860457 67.009431 69.493793 71.982038 74.473778 76.968673 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 
27.301809 81.802787 66.544172 101.854965 35.826211 37.910288 40.047043 42.228481 44.448022 66.751756 69.245363 71.742225 74.242014 76.744444 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 
28.448799 82.192709 65.295269 101.043453 36.587296 38.630335 40.729332 42.876070 45.063727 66.517334 69.019411 71.524162 74.031314 76.540633 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 
