24
# Circuit board instance
Size: medium
Nodes: 24
0.000000 115.000000 115.000000 162.634560 141.590937 143.231135 144.897294 146.588529 148.303982 112.864594 114.364050 115.899778 117.470356 119.074403 26.082695 26.893129 27.911951 29.117294 30.487043 82.417040 84.460321 86.529916 88.623982 90.740823 
115.000000 0.000000 162.634560 115.000000 111.417867 110.891414 110.420892 110.007020 109.650438 104.063643 102.887129 101.760424 100.685201 99.663127 110.695852 108.223403 105.754157 103.288341 100.826209 69.797700 68.033052 66.318751 64.658800 63.057493 
115.000000 162.634560 0.000000 115.000000 90.907751 93.441874 95.976307 98.511027 101.046013 69.804614 72.203903 74.612508 77.029554 79.454271 90.211739 90.449385 90.757522 91.135435 91.582261 92.837920 94.656520 96.507706 98.389638 100.300588 
162.634560 115.000000 115.000000 0.000000 25.103125 22.652405 20.223730 17.826111 15.473991 54.438125 52.153897 49.894405 47.663167 45.464344 140.397373 138.456332 136.534950 134.634068 132.754568 81.841492 80.341814 78.895422 77.505299 76.174525 
141.590937 111.417867 90.907751 25.103125 0.000000 2.540000 5.080000 7.620000 10.160000 30.161906 28.102439 26.127700 24.258392 22.520783 118.206602 116.426033 114.674081 112.952077 111.261411 64.176491 63.236748 62.386327 61.628926 60.968012 
143.231135 110.891414 93.441874 22.652405 2.540000 0.000000 2.540000 5.080000 7.620000 32.289895 30.161906 28.102439 26.127700 24.258392 120.014514 118.206602 116.426033 114.674081 112.952077 65.201693 64.176491 63.236748 62.386327 61.628926 
144.897294 110.420892 95.976307 20.223730 5.080000 2.540000 0.000000 2.540000 5.080000 34.473718 32.289895 30.161906 28.102439 26.127700 121.848552 120.014514 118.206602 116.426033 114.674081 66.308392 65.201693 64.176491 63.236748 62.386327 
146.588529 110.007020 98.511027 17.826111 7.620000 5.080000 2.540000 0.000000 2.540000 36.703410 34.473718 32.289895 30.161906 28.102439 123.707553 121.848552 120.014514 118.206602 116.426033 67.492578 66.308392 65.201693 64.176491 63.236748 
148.303982 109.650438 101.046013 15.473991 10.160000 7.620000 5.080000 2.540000 0.000000 38.971100 36.703410 34.473718 32.289895 30.161906 125.590410 123.707553 121.848552 120.014514 118.206602 68.750248 67.492578 66.308392 65.201693 64.176491 
112.864594 104.063643 69.804614 54.438125 30.161906 32.289895 34.473718 36.703410 38.971100 0.000000 2.540000 5.080000 7.620000 10.160000 88.741289 87.084338 85.470760 83.903055 82.383845 42.139349 42.218884 42.450522 42.831795 43.358756 
114.364050 102.887129 72.203903 52.153897 28.102439 30.161906 32.289895 34.473718 36.703410 2.540000 0.000000 2.540000 5.080000 7.620000 90.439229 88.741289 87.084338 85.470760 83.903055 42.212776 42.139349 42.218884 42.450522 42.831795 
115.899778 101.760424 74.612508 49.894405 26.127700 28.102439 30.161906 32.289895 34.473718 5.080000 2.540000 0.000000 2.540000 5.080000 92.175891 90.439229 88.741289 87.084338 85.470760 42.438371 42.212776 42.139349 42.218884 42.450522 
