25
# Circuit board instance
Size: medium
Nodes: 25
0.000000 65.000000 65.000000 91.923882 44.027930 45.187760 46.353366 47.524322 46.356059 47.459027 48.570156 49.688899 38.247220 40.707024 43.176116 45.652989 48.136441 58.569730 58.589847 58.637470 58.712532 63.649672 63.668184 63.712011 63.781101 
65.000000 0.000000 91.923882 65.000000 61.653920 62.487445 63.335469 64.197417 57.889821 58.776750 59.677527 60.591533 29.714609 27.330751 24.977693 22.665029 20.406497 6.437670 6.618196 7.027321 7.628353 1.382393 2.065898 3.138576 4.319628 
65.000000 91.923882 0.000000 65.000000 30.822752 29.806326 28.810032 27.836030 34.065637 33.148795 32.255906 31.389013 66.401128 67.847784 69.357313 70.925703 72.549134 87.277336 86.339969 85.411199 84.491310 90.764534 89.863550 88.971571 88.088869 
91.923882 65.000000 65.000000 0.000000 53.035735 52.451542 51.891860 51.357490 48.608793 47.970718 47.358111 46.771971 61.880674 60.771950 59.750691 58.821454 57.988663 65.025869 63.762219 62.498826 61.235707 64.721179 63.451461 62.181755 60.912061 
44.027930 61.653920 30.822752 53.035735 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 35.624741 37.027349 38.546468 40.168881 41.882586 56.717216 55.833120 54.964151 54.111037 60.440804 59.611958 58.798862 58.002177 
45.187760 62.487445 29.806326 52.451542 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 36.709843 38.072497 39.551493 41.134285 42.809362 57.615740 56.717216 55.833120 54.964151 61.284760 60.440804 59.611958 58.798862 
46.353366 63.335469 28.810032 51.891860 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 37.806465 39.130950 40.571380 42.115860 43.753373 58.528031 57.615740 56.717216 55.833120 62.143211 61.284760 60.440804 59.611958 
47.524322 64.197417 27.836030 51.357490 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 38.913633 40.201657 41.605034 43.112500 44.713529 59.453452 58.528031 57.615740 56.717216 63.015564 62.143211 61.284760 60.440804 
46.356059 57.889821 34.065637 48.608793 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 33.226901 34.352918 35.624741 37.027349 38.546468 53.218484 52.275251 51.346104 50.431823 56.717216 55.833120 54.964151 54.111037 
47.459027 58.776750 33.148795 47.970718 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 34.387750 35.476941 36.709843 38.072497 39.551493 54.175069 53.218484 52.275251 51.346104 57.615740 56.717216 55.833120 54.964151 
48.570156 59.677527 32.255906 47.358111 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 35.556062 36.610512 37.806465 39.130950 40.571380 55.144310 54.175069 53.218484 52.275251 58.528031 57.615740 56.717216 55.833120 
49.688899 60.591533 31.389013 46.771971 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 36.731126 37.752770 38.913633 40.201657 41.605034 56.125551 55.144310 54.175069 53.218484 59.453452 58.528031 57.615740 56.717216 
38.247220 29.714609 66.401128 61.880674 35.624741 36.709843 37.806465 38.913633 33.226901 34.387750 35.556062 36.731126 0.000000 2.540000 5.080000 7.620000 10.160000 23.621968 23.138057 22.714925 22.356022 28.343324 27.941301 27.591927 27.297222 
40.707024 27.330751 67.847784 60.771950 37.027349 38.072497 39.130950 40.201657 34.352918 35.476941 36.610512 37.752770 2.540000 0.000000 2.540000 5.080000 7.620000 21.323200 20.785841 20.313771 19.911635 25.965729 25.526289 25.143379 24.819618 
43.176116 24.977693 69.357313 59.750691 38.546468 39.551493 40.571380 41.605034 35.624741 36.709843 37.806465 38.913633 5.080000 2.540000 0.000000 2.540000 5.080000 19.085689 18.483394 17.950876 17.494510 23.621968 23.138057 22.714925 22.356022 
45.652989 22.665029 70.925703 58.821454 40.168881 41.134285 42.115860 43.112500 37.027349 38.072497 39.130950 40.201657 7.620000 5.080000 2.540000 0.000000 2.540000 16.933736 16.251884 15.643588 15.117730 21.323200 20.785841 20.313771 19.911635 
48.136441 20.406497 72.549134 57.988663 41.882586 42.809362 43.753373 44.713529 38.546468 39.551493 40.571380 41.605034 10.160000 7.620000 5.080000 2.540000 0.000000 14.904446 14.124971 13.420616 12.803782 19.085689 18.483394 17.950876 17.494510 
58.569730 6.437670 87.277336 65.025869 56.717216 57.615740 58.528031 59.453452 53.218484 54.175069 55.144310 56.125551 23.621968 21.323200 19.085689 16.933736 14.904446 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
58.589847 6.618196 86.339969 63.762219 55.833120 56.717216 57.615740 58.528031 52.275251 53.218484 54.175069 55.144310 23.138057 20.785841 18.483394 16.251884 14.124971 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
58.637470 7.027321 85.411199 62.498826 54.964151 55.833120 56.717216 57.615740 51.346104 52.275251 53.218484 54.175069 22.714925 20.313771 17.950876 15.643588 13.420616 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
58.712532 7.628353 84.491310 61.235707 54.111037 54.964151 55.833120 56.717216 50.431823 51.346104 52.275251 53.218484 22.356022 19.911635 17.494510 15.117730 12.803782 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 
63.649672 1.382393 90.764534 64.721179 60.440804 61.284760 62.143211 63.015564 56.717216 57.615740 58.528031 59.453452 28.343324 25.965729 23.621968 21.323200 19.085689 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 
63.668184 2.065898 89.863550 63.451461 59.611958 60.440804 61.284760 62.143211 55.833120 56.717216 57.615740 58.528031 27.941301 25.526289 23.138057 20.785841 18.483394 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 
63.712011 3.138576 88.971571 62.181755 58.798862 59.611958 60.440804 61.284760 54.964151 55.833120 56.717216 57.615740 27.591927 25.143379 22.714925 20.313771 17.950876 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 
63.781101 4.319628 88.088869 60.912061 58.002177 58.798862 59.611958 60.440804 54.111037 54.964151 55.833120 56.717216 27.297222 24.819618 22.356022 19.911635 17.494510 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 
