34
# Circuit board instance
Size: medium
Nodes: 34
0.000000 65.000000 65.000000 91.923882 59.851012 61.055653 62.262893 63.472581 61.663914 62.833808 64.007519 65.184839 6.048071 6.291255 6.768044 7.433622 11.116776 11.250930 11.524320 11.927375 50.857539 52.060632 53.357594 54.741752 56.206664 57.746187 59.354513 57.749693 58.811964 59.963076 61.198015 62.511814 63.899607 65.356683 
65.000000 0.000000 91.923882 65.000000 72.928821 73.920647 74.920872 75.929164 69.846314 70.881286 71.923791 72.973506 58.979191 59.004624 59.057363 59.137336 53.899429 53.927258 53.984958 54.072433 30.358280 32.333347 34.382680 36.493770 38.656500 40.862672 43.105616 26.068426 28.344012 30.661154 33.011103 35.387324 37.784860 40.199898 
65.000000 91.923882 0.000000 65.000000 20.861627 20.390113 19.988289 19.660429 25.602776 25.220058 24.896311 24.633861 64.734449 63.470068 62.205917 60.942009 65.403000 64.151797 62.901348 61.651699 61.708696 60.013193 58.378991 56.811383 55.316028 53.898942 52.566454 67.501858 65.955447 64.472043 63.056093 61.712241 60.445294 59.260187 
91.923882 65.000000 65.000000 0.000000 46.601253 46.392090 46.216891 46.076043 41.612155 41.377780 41.181253 41.023121 87.364264 86.431564 85.507554 84.592518 84.018558 83.048292 82.086207 81.132593 46.293617 44.008171 41.752156 39.530609 37.349683 35.216925 33.141635 43.600879 41.166210 38.745067 36.340154 33.954919 31.593821 29.262701 
59.851012 72.928821 20.861627 46.601253 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 57.672788 56.436823 55.202402 53.969632 56.733287 55.476393 54.220111 52.964483 42.587935 40.613788 38.705692 36.873901 35.130354 33.488836 31.965070 47.650158 45.894282 44.214657 42.620299 41.121127 39.727918 38.452192 
61.055653 73.920647 20.390113 46.392090 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 58.910202 57.672788 56.436823 55.202402 57.990751 56.733287 55.476393 54.220111 43.596985 41.593186 39.650880 37.779554 35.990280 34.295904 32.711176 48.554119 46.763217 45.044396 43.406221 41.858160 40.410573 39.074625 
62.262893 74.920872 19.988289 46.216891 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 60.148974 58.910202 57.672788 56.436823 59.248750 57.990751 56.733287 55.476393 44.619366 42.587935 40.613788 38.705692 36.873901 35.130354 33.488836 49.474167 47.650158 45.894282 44.214657 42.620299 41.121127 39.727918 
63.472581 75.929164 19.660429 46.076043 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 61.389022 60.148974 58.910202 57.672788 60.507250 59.248750 57.990751 56.733287 45.654182 43.596985 41.593186 39.650880 37.779554 35.990280 34.295904 50.409421 48.554119 46.763217 45.044396 43.406221 41.858160 40.410573 
61.663914 69.846314 25.602776 41.612155 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 59.035989 57.829166 56.625106 55.423990 57.672788 56.436823 55.202402 53.969632 39.670031 37.542761 35.469842 33.461376 31.529682 29.689750 27.959700 44.193862 42.294740 40.465984 38.717565 37.060855 35.508694 34.075372 
62.833808 70.881286 25.220058 41.377780 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 60.245410 59.035989 57.829166 56.625106 58.910202 57.672788 56.436823 55.202402 40.751396 38.600158 36.498923 34.456840 32.485064 30.597192 28.809723 45.167050 43.236077 41.370975 39.581055 37.876979 36.270846 34.776231 
64.007519 71.923791 24.896311 41.181253 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 61.457274 60.245410 59.035989 57.829166 60.148974 58.910202 57.672788 56.436823 41.843362 39.670031 37.542761 35.469842 33.461376 31.529682 29.689750 46.154665 44.193862 42.294740 40.465984 38.717565 37.060855 35.508694 
65.184839 72.973506 24.633861 41.023121 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 62.671441 61.457274 60.245410 59.035989 61.389022 60.148974 58.910202 57.672788 42.945122 40.751396 38.600158 36.498923 34.456840 32.485064 30.597192 47.155801 45.167050 43.236077 41.370975 39.581055 37.876979 36.270846 
6.048071 58.979191 64.734449 87.364264 57.672788 58.910202 60.148974 61.389022 59.035989 60.245410 61.457274 62.671441 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 45.299296 46.616207 48.031432 49.536546 51.123610 52.785233 54.514597 52.045828 53.195984 54.440430 55.772855 57.187110 58.677277 60.237723 
6.291255 59.004624 63.470068 86.431564 56.436823 57.672788 58.910202 60.148974 57.829166 59.035989 60.245410 61.457274 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 44.680451 45.944919 47.312067 48.773261 50.320309 51.945541 53.641851 51.508103 52.608722 53.806818 55.096035 56.470130 57.923063 59.449055 
