31
# Circuit board instance
Size: medium
Nodes: 31
0.000000 90.000000 90.000000 127.279221 59.782057 60.887268 61.998792 63.116297 62.463267 63.521845 64.588046 65.661498 64.159722 66.691901 69.224654 71.757919 74.291644 76.825784 79.360298 65.212741 67.705550 70.201741 72.700968 75.202927 77.707354 80.214018 81.576965 83.192834 84.853976 86.557784 88.301789 
90.000000 0.000000 127.279221 90.000000 79.525010 80.359146 81.204576 82.060952 75.746899 76.622175 77.508378 78.405135 106.269627 107.817315 109.402086 111.022352 112.676582 114.363301 116.081095 100.288909 101.927450 103.602356 105.311891 107.054397 108.828289 110.632058 74.494795 73.201918 71.975485 70.818946 69.735781 
90.000000 127.279221 0.000000 90.000000 48.343833 47.348615 46.366822 45.399327 51.622588 50.691781 49.775974 48.876009 26.545848 24.058718 21.583904 19.126190 16.693130 14.297316 11.961148 28.998514 26.740487 24.537658 22.406314 20.368906 18.456570 16.712295 57.572823 59.840424 62.129107 64.436626 66.761027 
127.279221 90.000000 90.000000 0.000000 71.326427 70.655674 70.001537 69.364485 67.088185 66.374616 65.677854 64.998440 88.777507 88.065802 87.422129 86.847998 86.344799 85.913776 85.556021 81.523478 80.747863 80.045364 79.417923 78.867332 78.395208 78.002977 47.003225 44.926045 42.898708 40.928620 39.024452 
59.782057 79.525010 48.343833 71.326427 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 27.399648 28.610771 29.988580 31.511217 33.158738 34.913467 36.760055 20.833483 22.402444 24.137278 26.004809 27.978477 30.037368 32.165120 24.400476 26.658022 28.962393 31.303251 33.672986 
60.887268 80.359146 47.348615 70.655674 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 26.863762 27.982952 29.280244 30.733092 32.320527 34.023714 35.826150 20.123493 21.594880 23.251364 25.056261 26.979802 28.998386 31.093509 23.818371 26.126264 28.473703 30.851662 33.253594 
61.998792 81.204576 46.366822 70.001537 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 26.378181 27.399648 28.610771 29.988580 31.511217 33.158738 34.913467 19.470534 20.833483 22.402444 24.137278 26.004809 27.978477 30.037368 23.291031 25.646423 28.034070 30.446386 32.877939 
63.116297 82.060952 45.399327 69.364485 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 25.945732 26.863762 27.982952 29.280244 30.733092 32.320527 34.023714 18.880526 20.123493 21.594880 23.251364 25.056261 26.979802 28.998386 22.822254 25.221462 27.645836 30.089293 32.547535 
62.463267 75.746899 51.622588 67.088185 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 32.037393 33.079148 34.277817 35.617561 37.083092 38.660109 40.335536 25.144952 26.459481 27.943565 29.571687 31.321395 33.173454 35.111673 20.088780 22.204044 24.400476 26.658022 28.962393 
63.521845 76.622175 50.691781 66.374616 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 31.580303 32.537661 33.659865 34.931029 36.335524 37.858512 39.486287 24.559918 25.779322 27.181990 28.741100 30.432620 32.235710 34.132696 19.377580 21.562725 23.818371 26.126264 28.473703 
64.588046 77.508378 49.775974 65.677854 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 31.168289 32.037393 33.079148 34.277817 35.617561 37.083092 38.660109 24.027824 25.144952 26.459481 27.943565 29.571687 31.321395 33.173454 18.725596 20.978762 23.291031 25.646423 28.034070 
65.661498 78.405135 48.876009 64.998440 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 30.803163 31.580303 32.537661 33.659865 34.931029 36.335524 37.858512 23.552259 24.559918 25.779322 27.181990 28.741100 30.432620 32.235710 18.139215 20.457067 22.822254 25.221462 27.645836 
64.159722 106.269627 26.545848 88.777507 27.399648 26.863762 26.378181 25.945732 32.037393 31.580303 31.168289 30.803163 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 46.013334 48.553244 51.093163 53.633090 56.173023 
66.691901 107.817315 24.058718 88.065802 28.610771 27.982952 27.399648 26.863762 33.079148 32.537661 32.037393 31.580303 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 46.105311 48.640418 51.176011 53.712020 56.248389 
69.224654 109.402086 21.583904 87.422129 29.988580 29.280244 28.610771 27.982952 34.277817 33.659865 33.079148 32.537661 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 46.336548 48.859659 51.384434 53.910639 56.438083 
71.757919 111.022352 19.126190 86.847998 31.511217 30.733092 29.988580 29.280244 35.617561 34.931029 34.277817 33.659865 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 46.704977 49.209201 51.716914 54.227633 56.740959 
74.291644 112.676582 16.693130 86.344799 33.158738 32.320527 31.511217 30.733092 37.083092 36.335524 35.617561 34.931029 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 47.207385 49.686294 52.171080 54.660942 57.155217 
76.825784 114.363301 14.297316 85.913776 34.913467 34.023714 33.158738 32.320527 38.660109 37.858512 37.083092 36.335524 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 47.839553 50.287308 52.743788 55.207827 57.678457 
79.360298 116.081095 11.961148 85.556021 36.760055 35.826150 34.913467 34.023714 40.335536 39.486287 38.660109 37.858512 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 48.596415 51.007864 53.431226 55.864953 58.307745 
65.212741 100.288909 28.998514 81.523478 20.833483 20.123493 19.470534 18.880526 25.144952 24.559918 24.027824 23.552259 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 38.393675 40.933547 43.473434 46.013334 48.553244 
67.705550 101.927450 26.740487 80.747863 22.402444 21.594880 20.833483 20.123493 26.459481 25.779322 25.144952 24.559918 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 38.503858 41.036911 43.570773 46.105311 48.640418 
70.201741 103.602356 24.537658 80.045364 24.137278 23.251364 22.402444 21.594880 27.943565 27.181990 26.459481 25.779322 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 38.780447 41.296538 43.815388 46.336548 48.859659 
72.700968 105.311891 22.406314 79.417923 26.004809 25.056261 24.137278 23.251364 29.571687 28.741100 27.943565 27.181990 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 39.219921 41.709510 44.204835 46.704977 49.209201 
75.202927 107.054397 20.368906 78.867332 27.978477 26.979802 26.004809 25.056261 31.321395 30.432620 29.571687 28.741100 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 39.816889 42.271333 44.735331 47.207385 49.686294 
77.707354 108.828289 18.456570 78.395208 30.037368 28.998386 27.978477 26.979802 33.173454 32.235710 31.321395 30.432620 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 40.564396 42.976170 45.401932 47.839553 50.287308 
80.214018 110.632058 16.712295 78.002977 32.165120 31.093509 30.037368 28.998386 35.111673 34.132696 33.173454 32.235710 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 41.454300 43.817120 46.198746 48.596415 51.007864 
81.576965 74.494795 57.572823 47.003225 24.400476 23.818371 23.291031 22.822254 20.088780 19.377580 18.725596 18.139215 46.013334 46.105311 46.336548 46.704977 47.207385 47.839553 48.596415 38.393675 38.503858 38.780447 39.219921 39.816889 40.564396 41.454300 0.000000 2.540000 5.080000 7.620000 10.160000 
83.192834 73.201918 59.840424 44.926045 26.658022 26.126264 25.646423 25.221462 22.204044 21.562725 20.978762 20.457067 48.553244 48.640418 48.859659 49.209201 49.686294 50.287308 51.007864 40.933547 41.036911 41.296538 41.709510 42.271333 42.976170 43.817120 2.540000 0.000000 2.540000 5.080000 7.620000 
84.853976 71.975485 62.129107 42.898708 28.962393 28.473703 28.034070 27.645836 24.400476 23.818371 23.291031 22.822254 51.093163 51.176011 51.384434 51.716914 52.171080 52.743788 53.431226 43.473434 43.570773 43.815388 44.204835 44.735331 45.401932 46.198746 5.080000 2.540000 0.000000 2.540000 5.080000 
86.557784 70.818946 64.436626 40.928620 31.303251 30.851662 30.446386 30.089293 26.658022 26.126264 25.646423 25.221462 53.633090 53.712020 53.910639 54.227633 54.660942 55.207827 55.864953 46.013334 46.105311 46.336548 46.704977 47.207385 47.839553 48.596415 7.620000 5.080000 2.540000 0.000000 2.540000 
88.301789 69.735781 66.761027 39.024452 33.672986 33.253594 32.877939 32.547535 28.962393 28.473703 28.034070 27.645836 56.173023 56.248389 56.438083 56.740959 57.155217 57.678457 58.307745 48.553244 48.640418 48.859659 49.209201 49.686294 50.287308 51.007864 10.160000 7.620000 5.080000 2.540000 0.000000 
