22
# Circuit board instance
Size: medium
Nodes: 22
0.000000 90.000000 90.000000 127.279221 25.582879 27.827245 30.118610 32.447018 34.805035 79.625469 81.680012 83.761189 85.867062 87.995858 42.022272 42.138852 42.293264 42.485095 47.088880 47.192946 47.330872 47.502364 
90.000000 0.000000 127.279221 90.000000 68.816092 66.319879 63.827122 61.338240 58.853727 54.092247 52.916730 51.839104 50.865590 50.002270 48.210054 48.311705 48.446446 48.614003 43.142794 43.256354 43.406791 43.593722 
90.000000 127.279221 0.000000 90.000000 80.661703 81.401365 82.212878 83.094137 84.042948 76.845805 78.972697 81.123359 83.295947 85.488792 96.358017 95.215960 94.077183 92.941807 98.672989 97.558036 96.446916 95.339765 
127.279221 90.000000 90.000000 0.000000 102.895486 101.243039 99.627948 98.052060 96.517293 49.910257 48.633763 47.458985 46.393650 45.445457 99.212930 98.104113 96.999249 95.898474 96.851932 95.715768 94.583009 93.453779 
25.582879 68.816092 80.661703 102.895486 0.000000 2.540000 5.080000 7.620000 10.160000 54.349307 56.319055 58.332907 60.386450 62.475769 21.652278 21.140209 20.693514 20.316505 26.333854 25.914458 25.551365 25.247002 
27.827245 66.319879 81.401365 101.243039 2.540000 0.000000 2.540000 5.080000 7.620000 52.428632 54.349307 56.319055 58.332907 60.386450 19.386866 18.813236 18.309859 17.882668 23.972795 23.511320 23.110501 22.773541 
30.118610 63.827122 82.212878 99.627948 5.080000 2.540000 0.000000 2.540000 5.080000 50.562624 52.428632 54.349307 56.319055 58.332907 17.198349 16.549033 15.974466 15.482973 21.652278 21.140209 20.693514 20.316505 
32.447018 61.338240 83.094137 98.052060 7.620000 5.080000 2.540000 0.000000 2.540000 48.757561 50.562624 52.428632 54.349307 56.319055 15.120153 14.377285 13.712017 13.136144 19.386866 18.813236 18.309859 17.882668 
34.805035 58.853727 84.042948 96.517293 10.160000 7.620000 5.080000 2.540000 0.000000 47.020460 48.757561 50.562624 52.428632 54.349307 13.204471 12.346876 11.565398 10.876457 17.198349 16.549033 15.974466 15.482973 
79.625469 54.092247 76.845805 49.910257 54.349307 52.428632 50.562624 48.757561 47.020460 0.000000 2.540000 5.080000 7.620000 10.160000 49.393378 48.260541 47.134698 46.016360 47.342180 46.159030 44.980617 43.807323 
81.680012 52.916730 78.972697 48.633763 56.319055 54.349307 52.428632 50.562624 48.757561 2.540000 0.000000 2.540000 5.080000 7.620000 50.579368 49.473696 48.376093 47.287124 48.311927 47.153116 46.000176 44.853560 
83.761189 51.839104 81.123359 47.458985 58.332907 56.319055 54.349307 52.428632 50.562624 5.080000 2.540000 0.000000 2.540000 5.080000 51.862726 50.785002 49.716359 48.657394 49.393378 48.260541 47.134698 46.016360 
85.867062 50.865590 83.295947 46.393650 60.386450 58.332907 56.319055 54.349307 52.428632 7.620000 5.080000 2.540000 0.000000 2.540000 53.236411 52.187063 51.147721 50.119009 50.579368 49.473696 48.376093 47.287124 
87.995858 50.002270 85.488792 45.445457 62.475769 60.386450 58.332907 56.319055 54.349307 10.160000 7.620000 5.080000 2.540000 0.000000 54.693617 53.672766 52.662754 51.664217 51.862726 50.785002 49.716359 48.657394 
42.022272 48.210054 96.358017 99.212930 21.652278 19.386866 17.198349 15.120153 13.204471 49.393378 50.579368 51.862726 53.236411 54.693617 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
42.138852 48.311705 95.215960 98.104113 21.140209 18.813236 16.549033 14.377285 12.346876 48.260541 49.473696 50.785002 52.187063 53.672766 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
42.293264 48.446446 94.077183 96.999249 20.693514 18.309859 15.974466 13.712017 11.565398 47.134698 48.376093 49.716359 51.147721 52.662754 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
42.485095 48.614003 92.941807 95.898474 20.316505 17.882668 15.482973 13.136144 10.876457 46.016360 47.287124 48.657394 50.119009 51.664217 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 
47.088880 43.142794 98.672989 96.851932 26.333854 23.972795 21.652278 19.386866 17.198349 47.342180 48.311927 49.393378 50.579368 51.862726 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 
47.192946 43.256354 97.558036 95.715768 25.914458 23.511320 21.140209 18.813236 16.549033 46.159030 47.153116 48.260541 49.473696 50.785002 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 
47.330872 43.406791 96.446916 94.583009 25.551365 23.110501 20.693514 18.309859 15.974466 44.980617 46.000176 47.134698 48.376093 49.716359 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 
47.502364 43.593722 95.339765 93.453779 25.247002 22.773541 20.316505 17.882668 15.482973 43.807323 44.853560 46.016360 47.287124 48.657394 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 
