35
# Circuit board instance
Size: medium
Nodes: 35
0.000000 140.000000 140.000000 197.989899 113.304472 115.501903 117.713121 119.937365 122.173922 68.194518 68.709982 69.244904 69.798836 72.882680 73.365212 73.866430 74.385955 81.266178 83.755346 86.247478 88.742324 91.239663 77.634271 78.317781 79.077005 79.909786 80.813850 105.828187 106.392137 106.968193 107.556161 110.414457 110.955100 111.507586 112.071741 
140.000000 0.000000 197.989899 140.000000 71.280312 69.803073 68.388291 67.039920 65.762045 82.062973 82.491823 82.937904 83.400940 77.287284 77.742483 78.215655 78.706478 62.602949 60.155595 57.716246 55.285964 52.865997 141.800485 139.652326 137.517527 135.396719 133.290569 64.646620 65.565747 66.496426 67.438180 61.225263 62.194972 63.175328 64.165843 
140.000000 197.989899 0.000000 140.000000 127.956546 129.906365 131.876279 133.865401 135.872886 129.030998 127.921726 126.815468 125.712306 131.568961 130.481266 129.396892 128.315925 146.989332 148.380019 149.800866 151.251024 152.729657 67.837697 68.618860 69.484142 70.430442 71.454541 133.357195 132.469706 131.588490 130.713672 137.025139 136.161560 135.304390 134.453752 
197.989899 140.000000 140.000000 0.000000 92.821641 91.692110 90.619713 89.606500 88.654502 136.867958 135.822705 134.781313 133.743872 134.059057 132.991729 131.927992 130.867933 137.552904 136.456468 135.398808 134.380839 133.403470 136.683030 134.453135 132.234426 130.027476 127.832895 103.748358 102.605085 101.464826 100.327685 101.651705 100.484580 99.319980 98.157994 
113.304472 71.280312 127.956546 92.821641 0.000000 2.540000 5.080000 7.620000 10.160000 46.356249 45.538318 44.741488 43.966907 42.633620 41.742809 40.872050 40.022652 44.779779 43.813929 42.976684 42.275685 41.717801 79.976963 77.502095 75.031582 72.565866 70.105455 11.204506 9.974466 8.755843 7.554164 11.163300 9.928156 8.703051 7.492910 
115.501903 69.803073 129.906365 91.692110 2.540000 0.000000 2.540000 5.080000 7.620000 48.310400 47.526112 46.763166 46.022623 44.461355 43.607897 42.775122 41.964261 45.866110 44.779779 43.813929 42.976684 42.275685 82.455791 79.976963 77.502095 75.031582 72.565866 12.056392 10.922711 9.822445 8.768183 10.891671 9.621721 8.351786 7.081875 
117.713121 68.388291 131.876279 90.619713 5.080000 2.540000 0.000000 2.540000 5.080000 50.316904 49.564376 48.833285 48.124608 46.356249 45.538318 44.741488 43.966907 47.064579 45.866110 44.779779 43.813929 42.976684 84.938234 82.455791 79.976963 77.502095 75.031582 13.344491 12.329820 11.366586 10.468996 11.204506 9.974466 8.755843 7.554164 
119.937365 67.039920 133.865401 89.606500 7.620000 5.080000 2.540000 0.000000 2.540000 52.369744 51.647137 50.945943 50.267059 48.310400 47.526112 46.763166 46.022623 48.366853 47.064579 45.866110 44.779779 43.813929 87.423984 84.938234 82.455791 79.976963 77.502095 14.956520 14.058681 13.222001 12.458809 12.056392 10.922711 9.822445 8.768183 
122.173922 65.762045 135.872886 88.654502 10.160000 7.620000 5.080000 2.540000 0.000000 54.463682 53.769222 53.096060 52.445017 50.316904 49.564376 48.833285 48.124608 49.764781 48.366853 47.064579 45.866110 44.779779 89.912766 87.423984 84.938234 82.455791 79.976963 16.799486 16.005366 15.275685 14.620095 13.344491 12.329820 11.366586 10.468996 
68.194518 82.062973 129.030998 136.867958 46.356249 48.310400 50.316904 52.369744 54.463682 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 20.127599 22.318005 24.575794 26.883994 29.230666 64.296521 62.632612 61.029082 59.490813 58.022996 37.829943 38.494545 39.189043 39.911879 42.276064 42.871796 43.496460 44.148828 
68.709982 82.491823 127.921726 135.822705 45.538318 47.526112 49.564376 51.647137 53.769222 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 20.832094 22.955375 25.156024 27.415416 29.720157 63.355220 61.665918 60.036574 58.472201 56.978149 37.196842 37.829943 38.494545 39.189043 41.710502 42.276064 42.871796 43.496460 
