32
# Circuit board instance
Size: medium
Nodes: 32
0.000000 40.000000 40.000000 56.568542 34.621795 36.255968 37.989800 39.810272 41.706041 43.667301 45.685618 40.864813 42.258247 43.754875 45.344482 47.017636 48.765740 50.581023 9.492047 10.100102 11.261810 12.827621 14.668693 16.694204 18.844775 17.084826 17.429985 18.127898 19.140015 20.419669 21.920054 23.599108 
40.000000 0.000000 56.568542 40.000000 25.092641 27.303244 29.566820 31.872084 34.210610 36.576018 38.963414 22.165399 24.640036 27.126760 29.622525 32.125225 34.633356 37.145819 30.587933 30.782052 31.182544 31.781607 32.568286 33.529377 34.650371 22.974202 23.232027 23.760121 24.541045 25.551626 26.765864 28.157425 
40.000000 56.568542 0.000000 40.000000 32.805936 31.446080 30.238810 29.203057 28.357620 27.719919 27.304512 39.338196 38.211519 37.224318 36.387948 35.713007 35.208779 34.882670 40.051106 37.587288 35.134321 32.694648 30.271483 27.869134 25.493484 42.495687 40.182042 37.897399 35.647333 33.438825 31.280680 29.184072 
56.568542 40.000000 40.000000 0.000000 22.521132 20.489702 18.583799 16.846082 15.333837 14.119697 13.285645 19.205875 16.777727 14.388253 12.060461 9.838232 7.812176 6.178397 49.493573 47.521857 45.606394 43.754573 41.974819 40.276684 38.670924 45.186349 43.017662 40.891754 38.815654 36.797795 34.848294 32.979277 
34.621795 25.092641 32.805936 22.521132 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 27.038345 25.171617 23.431853 21.849401 20.460795 19.307904 18.435003 22.796153 20.547574 18.375098 16.309164 14.395715 12.703843 11.333218 
36.255968 27.303244 31.446080 20.489702 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 29.007535 27.038345 25.171617 23.431853 21.849401 20.460795 19.307904 25.100390 22.796153 20.547574 18.375098 16.309164 14.395715 12.703843 
37.989800 29.566820 30.238810 18.583799 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 31.059705 29.007535 27.038345 25.171617 23.431853 21.849401 20.460795 27.446271 25.100390 22.796153 20.547574 18.375098 16.309164 14.395715 
39.810272 31.872084 29.203057 16.846082 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 33.179462 31.059705 29.007535 27.038345 25.171617 23.431853 21.849401 29.823970 27.446271 25.100390 22.796153 20.547574 18.375098 16.309164 
41.706041 34.210610 28.357620 15.333837 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 35.354650 33.179462 31.059705 29.007535 27.038345 25.171617 23.431853 32.226445 29.823970 27.446271 25.100390 22.796153 20.547574 18.375098 
43.667301 36.576018 27.719919 14.119697 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 37.575645 35.354650 33.179462 31.059705 29.007535 27.038345 25.171617 34.648544 32.226445 29.823970 27.446271 25.100390 22.796153 20.547574 
45.685618 38.963414 27.304512 13.285645 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 39.834785 37.575645 35.354650 33.179462 31.059705 29.007535 27.038345 37.086420 34.648544 32.226445 29.823970 27.446271 25.100390 22.796153 
40.864813 22.165399 39.338196 19.205875 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 32.536263 31.002365 29.607229 28.371335 27.316304 26.463776 25.833808 27.038345 25.171617 23.431853 21.849401 20.460795 19.307904 18.435003 
42.258247 24.640036 38.211519 16.777727 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 34.190253 32.536263 31.002365 29.607229 28.371335 27.316304 26.463776 29.007535 27.038345 25.171617 23.431853 21.849401 20.460795 19.307904 
43.754875 27.126760 37.224318 14.388253 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 35.947762 34.190253 32.536263 31.002365 29.607229 28.371335 27.316304 31.059705 29.007535 27.038345 25.171617 23.431853 21.849401 20.460795 
45.344482 29.622525 36.387948 12.060461 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 37.794352 35.947762 34.190253 32.536263 31.002365 29.607229 28.371335 33.179462 31.059705 29.007535 27.038345 25.171617 23.431853 21.849401 
47.017636 32.125225 35.713007 9.838232 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 39.717598 37.794352 35.947762 34.190253 32.536263 31.002365 29.607229 35.354650 33.179462 31.059705 29.007535 27.038345 25.171617 23.431853 
48.765740 34.633356 35.208779 7.812176 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 41.706899 39.717598 37.794352 35.947762 34.190253 32.536263 31.002365 37.575645 35.354650 33.179462 31.059705 29.007535 27.038345 25.171617 
50.581023 37.145819 34.882670 6.178397 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 43.753244 41.706899 39.717598 37.794352 35.947762 34.190253 32.536263 39.834785 37.575645 35.354650 33.179462 31.059705 29.007535 27.038345 
9.492047 30.587933 40.051106 49.493573 27.038345 29.007535 31.059705 33.179462 35.354650 37.575645 39.834785 32.536263 34.190253 35.947762 37.794352 39.717598 41.706899 43.753244 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 
10.100102 30.782052 37.587288 47.521857 25.171617 27.038345 29.007535 31.059705 33.179462 35.354650 37.575645 31.002365 32.536263 34.190253 35.947762 37.794352 39.717598 41.706899 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 
11.261810 31.182544 35.134321 45.606394 23.431853 25.171617 27.038345 29.007535 31.059705 33.179462 35.354650 29.607229 31.002365 32.536263 34.190253 35.947762 37.794352 39.717598 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 
12.827621 31.781607 32.694648 43.754573 21.849401 23.431853 25.171617 27.038345 29.007535 31.059705 33.179462 28.371335 29.607229 31.002365 32.536263 34.190253 35.947762 37.794352 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 
14.668693 32.568286 30.271483 41.974819 20.460795 21.849401 23.431853 25.171617 27.038345 29.007535 31.059705 27.316304 28.371335 29.607229 31.002365 32.536263 34.190253 35.947762 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 
16.694204 33.529377 27.869134 40.276684 19.307904 20.460795 21.849401 23.431853 25.171617 27.038345 29.007535 26.463776 27.316304 28.371335 29.607229 31.002365 32.536263 34.190253 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 
18.844775 34.650371 25.493484 38.670924 18.435003 19.307904 20.460795 21.849401 23.431853 25.171617 27.038345 25.833808 26.463776 27.316304 28.371335 29.607229 31.002365 32.536263 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 
17.084826 22.974202 42.495687 45.186349 22.796153 25.100390 27.446271 29.823970 32.226445 34.648544 37.086420 27.038345 29.007535 31.059705 33.179462 35.354650 37.575645 39.834785 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 
17.429985 23.232027 40.182042 43.017662 20.547574 22.796153 25.100390 27.446271 29.823970 32.226445 34.648544 25.171617 27.038345 29.007535 31.059705 33.179462 35.354650 37.575645 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 
18.127898 23.760121 37.897399 40.891754 18.375098 20.547574 22.796153 25.100390 27.446271 29.823970 32.226445 23.431853 25.171617 27.038345 29.007535 31.059705 33.179462 35.354650 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 
19.140015 24.541045 35.647333 38.815654 16.309164 18.375098 20.547574 22.796153 25.100390 27.446271 29.823970 21.849401 23.431853 25.171617 27.038345 29.007535 31.059705 33.179462 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 
20.419669 25.551626 33.438825 36.797795 14.395715 16.309164 18.375098 20.547574 22.796153 25.100390 27.446271 20.460795 21.849401 23.431853 25.171617 27.038345 29.007535 31.059705 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 
21.920054 26.765864 31.280680 34.848294 12.703843 14.395715 16.309164 18.375098 20.547574 22.796153 25.100390 19.307904 20.460795 21.849401 23.431853 25.171617 27.038345 29.007535 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 
23.599108 28.157425 29.184072 32.979277 11.333218 12.703843 14.395715 16.309164 18.375098 20.547574 22.796153 18.435003 19.307904 20.460795 21.849401 23.431853 25.171617 27.038345 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 
