23
# Circuit board instance
Size: medium
Nodes: 23
0.000000 40.000000 40.000000 56.568542 30.891570 31.342616 31.989580 32.820879 33.822923 34.981044 36.280296 38.453247 38.816526 39.340772 40.019660 40.845481 41.809527 42.902483 15.256754 16.155957 17.382881 18.873722 20.571178 
40.000000 0.000000 56.568542 40.000000 10.321176 11.601601 13.250313 15.147530 17.211268 19.388424 21.644802 4.614089 7.025687 9.504417 12.008781 14.525525 17.049168 19.577043 38.594601 36.257270 33.949069 31.676364 29.447378 
40.000000 56.568542 0.000000 40.000000 47.051403 45.152021 43.318341 41.559060 39.884026 38.304293 36.832123 52.327790 50.626753 48.998385 47.450170 45.990202 44.627144 43.370133 25.719268 26.262657 27.034733 28.016595 29.187079 
56.568542 40.000000 40.000000 0.000000 36.960413 34.510036 32.073606 29.654563 27.257534 24.888882 22.557546 35.788758 33.252153 30.716109 28.180778 25.646370 23.113190 20.581692 43.797893 41.752866 39.764953 37.843153 35.998059 
30.891570 10.321176 47.051403 36.960413 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 28.282504 25.936722 23.631128 21.378731 19.198261 
31.342616 11.601601 45.152021 34.510036 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 27.451662 25.028129 22.630155 20.266816 17.951794 
31.989580 13.250313 43.318341 32.073606 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 26.836367 24.351676 21.879689 19.425259 16.995994 
32.820879 15.147530 41.559060 29.654563 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 26.451667 23.927060 21.406095 18.890230 16.381816 
33.822923 17.211268 39.884026 27.257534 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 26.307679 23.767783 21.227911 18.688073 16.148287 
34.981044 19.388424 38.304293 24.888882 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 26.408341 23.879154 21.352533 18.829513 16.311765 
36.280296 21.644802 36.832123 22.557546 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 26.750891 24.257446 21.774765 19.307000 16.860705 
38.453247 4.614089 52.327790 35.788758 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 35.480681 33.060288 30.659252 28.282504 25.936722 
38.816526 7.025687 50.626753 33.252153 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 34.822011 32.352378 29.894539 27.451662 25.028129 
39.340772 9.504417 48.998385 30.716109 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 34.339035 31.831953 29.330536 26.836367 24.351676 
40.019660 12.008781 47.450170 28.180778 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 34.039234 31.508306 28.978965 26.451667 23.927060 
40.845481 14.525525 45.990202 25.646370 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 33.927463 31.387523 28.847594 26.307679 23.767783 
41.809527 17.049168 44.627144 23.113190 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 34.005576 31.471942 28.939423 26.408341 23.879154 
42.902483 19.577043 43.370133 20.581692 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 34.272276 31.759924 29.252348 26.750891 24.257446 
15.256754 38.594601 25.719268 43.797893 28.282504 27.451662 26.836367 26.451667 26.307679 26.408341 26.750891 35.480681 34.822011 34.339035 34.039234 33.927463 34.005576 34.272276 0.000000 2.540000 5.080000 7.620000 10.160000 
16.155957 36.257270 26.262657 41.752866 25.936722 25.028129 24.351676 23.927060 23.767783 23.879154 24.257446 33.060288 32.352378 31.831953 31.508306 31.387523 31.471942 31.759924 2.540000 0.000000 2.540000 5.080000 7.620000 
17.382881 33.949069 27.034733 39.764953 23.631128 22.630155 21.879689 21.406095 21.227911 21.352533 21.774765 30.659252 29.894539 29.330536 28.978965 28.847594 28.939423 29.252348 5.080000 2.540000 0.000000 2.540000 5.080000 
18.873722 31.676364 28.016595 37.843153 21.378731 20.266816 19.425259 18.890230 18.688073 18.829513 19.307000 28.282504 27.451662 26.836367 26.451667 26.307679 26.408341 26.750891 7.620000 5.080000 2.540000 0.000000 2.540000 
20.571178 29.447378 29.187079 35.998059 19.198261 17.951794 16.995994 16.381816 16.148287 16.311765 16.860705 25.936722 25.028129 24.351676 23.927060 23.767783 23.879154 24.257446 10.160000 7.620000 5.080000 2.540000 0.000000 
