26
# Circuit board instance
Size: medium
Nodes: 26
0.000000 40.000000 40.000000 56.568542 39.263292 40.069504 40.899265 41.751173 43.344729 44.076348 44.832012 45.610523 18.697954 20.980959 23.317181 25.692109 28.095929 30.521814 32.964894 23.236450 25.110152 27.092620 29.161680 31.300165 33.494779 35.735184 
40.000000 0.000000 56.568542 40.000000 26.268001 27.458457 28.655743 29.859039 24.915201 26.167274 27.420996 28.676150 35.431103 36.687194 38.071519 39.570621 41.171966 42.864096 44.636687 28.915086 30.441244 32.096100 33.860791 35.719041 37.657003 39.662992 
40.000000 56.568542 0.000000 40.000000 34.321277 33.768462 33.254982 32.782684 38.924407 38.437851 37.987540 37.574776 24.992890 22.628117 20.305713 18.042049 15.862290 13.806237 11.937978 28.547568 26.501901 24.548749 22.711993 21.022163 19.517461 18.243750 
56.568542 40.000000 40.000000 0.000000 18.065209 16.991491 15.946647 14.936738 16.034686 14.814525 13.603490 12.404254 39.120252 37.653436 36.305256 35.089388 34.020021 33.111354 32.376919 33.333365 31.599056 29.979838 28.495337 27.167645 26.020778 25.079554 
39.263292 26.268001 34.321277 18.065209 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 23.372636 22.631286 22.157916 21.969857 22.074401 22.467464 23.134345 16.418579 15.344860 14.637721 14.351455 14.510990 15.102205 16.077548 
40.069504 27.458457 33.768462 16.991491 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 23.836345 22.969865 22.359814 22.027506 21.985541 22.235561 22.767950 17.072228 15.839960 14.941583 14.439552 14.375453 14.754993 15.545712 
40.899265 28.655743 33.254982 15.946647 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 24.357511 23.372636 22.631286 22.157916 21.969857 22.074401 22.467464 17.792638 16.418579 15.344860 14.637721 14.351455 14.510990 15.102205 
41.751173 29.859039 32.782684 14.936738 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 24.932532 23.836345 22.969865 22.359814 22.027506 21.985541 22.235561 18.572043 17.072228 15.839960 14.941583 14.439552 14.375453 14.754993 
43.344729 24.915201 38.924407 16.034686 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 28.200527 27.589213 27.202258 27.049292 27.134273 27.454991 28.003348 21.003336 20.175111 19.642639 19.430250 19.548381 19.991172 20.737838 
44.076348 26.167274 38.437851 14.814525 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 28.586027 27.867621 27.366966 27.096137 27.062032 27.265541 27.701428 21.518163 20.554190 19.870110 19.495411 19.447982 19.730185 20.328294 
44.832012 27.420996 37.987540 13.603490 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 29.022025 28.200527 27.589213 27.202258 27.049292 27.134273 27.454991 22.094080 21.003336 20.175111 19.642639 19.430250 19.548381 19.991172 
45.610523 28.676150 37.574776 12.404254 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 29.506283 28.586027 27.867621 27.366966 27.096137 27.062032 27.265541 22.726442 21.518163 20.554190 19.870110 19.495411 19.447982 19.730185 
18.697954 35.431103 24.992890 39.120252 23.372636 23.836345 24.357511 24.932532 28.200527 28.586027 29.022025 29.506283 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 
20.980959 36.687194 22.628117 37.653436 22.631286 22.969865 23.372636 23.836345 27.589213 27.867621 28.200527 28.586027 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 
23.317181 38.071519 20.305713 36.305256 22.157916 22.359814 22.631286 22.969865 27.202258 27.366966 27.589213 27.867621 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 
25.692109 39.570621 18.042049 35.089388 21.969857 22.027506 22.157916 22.359814 27.049292 27.096137 27.202258 27.366966 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 
28.095929 41.171966 15.862290 34.020021 22.074401 21.985541 21.969857 22.027506 27.134273 27.062032 27.049292 27.096137 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 
30.521814 42.864096 13.806237 33.111354 22.467464 22.235561 22.074401 21.985541 27.454991 27.265541 27.134273 27.062032 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 
32.964894 44.636687 11.937978 32.376919 23.134345 22.767950 22.467464 22.235561 28.003348 27.701428 27.454991 27.265541 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 
23.236450 28.915086 28.547568 33.333365 16.418579 17.072228 17.792638 18.572043 21.003336 21.518163 22.094080 22.726442 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 
25.110152 30.441244 26.501901 31.599056 15.344860 15.839960 16.418579 17.072228 20.175111 20.554190 21.003336 21.518163 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 
27.092620 32.096100 24.548749 29.979838 14.637721 14.941583 15.344860 15.839960 19.642639 19.870110 20.175111 20.554190 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 
29.161680 33.860791 22.711993 28.495337 14.351455 14.439552 14.637721 14.941583 19.430250 19.495411 19.642639 19.870110 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 
31.300165 35.719041 21.022163 27.167645 14.510990 14.375453 14.351455 14.439552 19.548381 19.447982 19.430250 19.495411 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 
33.494779 37.657003 19.517461 26.020778 15.102205 14.754993 14.510990 14.375453 19.991172 19.730185 19.548381 19.447982 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 
35.735184 39.662992 18.243750 25.079554 16.077548 15.545712 15.102205 14.754993 20.737838 20.328294 19.991172 19.730185 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 
