34
# Circuit board instance
Size: medium
Nodes: 34
0.000000 90.000000 90.000000 127.279221 85.566104 86.697940 87.833554 88.972802 88.001662 89.102566 90.207914 91.317545 37.002037 39.507164 42.016479 44.529273 47.044989 49.563183 52.083494 39.031238 41.413800 43.814054 46.229244 48.657146 51.095948 53.544161 55.447247 56.659673 57.874568 59.091780 57.181487 58.357893 59.538146 60.722020 
90.000000 0.000000 127.279221 90.000000 91.593498 92.651733 93.715228 94.783808 88.869023 89.959313 91.054261 92.153702 91.283436 92.327303 93.428579 94.585258 95.795334 97.056808 98.367704 84.352549 85.481096 86.669408 87.915061 89.215653 90.568818 91.972235 90.394200 91.142924 91.903099 92.674444 86.325179 87.108885 87.903953 88.710077 
90.000000 127.279221 0.000000 90.000000 41.457877 41.050338 40.678381 40.342992 46.276236 45.911487 45.579218 45.280144 53.911611 51.389951 48.870191 46.352640 43.837679 41.325781 38.817540 55.324033 52.869782 50.424026 47.988061 45.563460 43.152137 40.756450 40.699880 39.544930 38.397247 37.257503 43.032609 41.941945 40.861642 39.792546 
127.279221 90.000000 90.000000 0.000000 52.787937 52.468476 52.177979 51.916931 47.905122 47.552870 47.232149 46.943606 99.347757 98.002255 96.704759 95.457227 94.261641 93.120004 92.034321 93.019694 91.581269 90.191448 88.852512 87.566796 86.336677 85.164565 82.177822 81.611982 81.062092 80.528477 77.679595 77.080742 76.498287 75.932607 
85.566104 91.593498 41.457877 52.787937 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 51.442330 49.510150 47.635070 45.824099 44.085138 42.427042 40.859658 46.959643 44.834694 42.755055 40.727667 38.760730 36.863921 35.048629 32.272628 31.370082 30.493726 29.645884 28.981368 27.972830 26.986377 26.024520 
86.697940 92.651733 41.050338 52.468476 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 52.427866 50.469508 48.565055 46.721099 44.945087 43.245390 41.631357 48.037234 45.891895 43.788804 41.734349 39.736074 37.802890 35.945301 33.199229 32.272628 31.370082 30.493726 30.009765 28.981368 27.972830 26.986377 
87.833554 93.715228 40.678381 52.177979 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 53.425413 51.442330 49.510150 47.635070 45.824099 44.085138 42.427042 49.124022 46.959643 44.834694 42.755055 40.727667 38.760730 36.863921 34.147927 33.199229 32.272628 31.370082 31.056047 30.009765 28.981368 27.972830 
88.972802 94.783808 40.342992 51.916931 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 54.434311 52.427866 50.469508 48.565055 46.721099 44.945087 43.245390 50.219408 48.037234 45.891895 43.788804 41.734349 39.736074 37.802890 35.116930 34.147927 33.199229 32.272628 32.118468 31.056047 30.009765 28.981368 
88.001662 88.869023 46.276236 47.905122 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 54.816963 53.007935 51.260961 49.582600 47.980053 46.461167 45.034407 49.863564 47.867700 45.925610 44.044407 42.232228 40.498341 38.853228 35.982470 35.175242 34.395973 33.646606 32.272628 31.370082 30.493726 29.645884 
89.102566 89.959313 45.911487 47.552870 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 55.742867 53.905078 52.126296 50.412769 48.771374 47.209638 45.735719 50.879690 48.859318 46.889512 44.976914 43.129138 41.354872 39.663984 36.815817 35.982470 35.175242 34.395973 33.199229 32.272628 31.370082 30.493726 
