26
# Circuit board instance
Size: medium
Nodes: 26
0.000000 40.000000 40.000000 56.568542 28.443375 29.469197 30.513396 31.574150 31.752678 32.674770 33.619553 34.585170 15.758356 16.719046 17.989730 19.509934 21.226112 23.094617 25.081428 23.125357 23.790394 24.699934 25.828160 27.147821 28.632458 30.257799 
40.000000 0.000000 56.568542 40.000000 32.305826 33.212564 34.142469 35.093700 28.921850 29.931278 30.959897 32.005856 25.483679 26.088668 26.920671 27.959428 29.182870 30.568831 32.096264 18.063063 18.907008 20.039433 21.414620 22.989047 24.724680 26.589970 
40.000000 56.568542 0.000000 40.000000 24.263295 23.377670 22.528854 21.721162 28.069814 27.307920 26.584888 25.903974 38.191308 35.868883 33.577979 31.325513 29.120406 26.974276 24.902375 41.773585 39.661481 37.602354 35.605394 33.681663 31.844433 30.109544 
56.568542 40.000000 40.000000 0.000000 28.694047 27.949174 27.243166 26.579122 24.822476 23.957532 23.130005 22.344053 43.123870 41.081247 39.096966 37.180369 35.342470 33.596186 31.956539 39.198527 36.939480 34.719290 32.545909 30.429370 28.382390 26.421142 
28.443375 32.305826 24.263295 28.694047 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 18.002742 15.482546 12.970079 10.470905 7.997497 5.584198 3.363002 18.720421 16.311489 13.949135 11.661702 9.503441 7.585427 6.137199 
29.469197 33.212564 23.377670 27.949174 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 19.264791 16.741896 14.225090 11.718298 9.229681 6.779286 4.430985 19.937091 17.511325 15.123116 12.793511 10.561366 8.503773 6.781524 
30.513396 34.142469 22.528854 27.243166 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 20.527821 18.002742 15.482546 12.970079 10.470905 7.997497 5.584198 21.160030 18.720421 16.311489 13.949135 11.661702 9.503441 7.585427 
31.574150 35.093700 21.721162 26.579122 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 21.791660 19.264791 16.741896 14.225090 11.718298 9.229681 6.779286 22.388209 19.937091 17.511325 15.123116 12.793511 10.561366 8.503773 
31.752678 28.921850 28.069814 24.822476 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 19.262514 16.930887 14.668628 12.513415 10.531176 8.839060 7.632529 17.888004 15.348980 12.810343 10.272380 7.735755 5.202424 2.681740 
32.674770 29.931278 27.307920 23.957532 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 20.446953 18.089687 15.789202 13.574395 11.494900 9.638694 8.159616 19.157612 16.618454 14.079600 11.541250 9.003830 6.468436 3.938981 
33.619553 30.959897 26.584888 23.130005 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 21.641098 19.262514 16.930887 14.668628 12.513415 10.531176 8.839060 20.427270 17.888004 15.348980 12.810343 10.272380 7.735755 5.202424 
34.585170 32.005856 25.903974 22.344053 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 22.843427 20.446953 18.089687 15.789202 13.574395 11.494900 9.638694 21.696968 19.157612 16.618454 14.079600 11.541250 9.003830 6.468436 
15.758356 25.483679 38.191308 43.123870 18.002742 19.264791 20.527821 21.791660 19.262514 20.446953 21.641098 22.843427 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 
