23
# Circuit board instance
Width: 50
Height: 50
Components: 2
Total holes: 23
Size category: medium
0.000000 40.000000 40.000000 56.568542 26.755430 28.175652 29.745333 31.442098 33.246496 5.889425 7.354401 9.294746 11.471730 13.773601 16.147036 18.564608 13.178028 13.894686 15.012241 16.449185 18.129732 19.992545 21.991356 
40.000000 0.000000 56.568542 40.000000 34.480157 32.614346 30.844985 29.189618 27.668713 34.784440 35.062219 35.519914 36.150693 36.945691 37.894574 38.986108 27.190667 27.545132 28.125422 28.917947 29.905838 31.070466 32.392773 
40.000000 56.568542 0.000000 40.000000 22.273963 23.961296 25.788781 27.728721 29.759131 37.825173 35.312117 32.803212 30.299489 27.802347 25.313735 22.836442 39.619677 37.227956 34.857220 32.512061 30.198437 27.924188 25.699770 
56.568542 40.000000 40.000000 0.000000 31.131297 29.051195 27.049759 25.145778 23.363092 51.049150 49.216030 47.448105 45.752934 44.138900 42.615222 41.191929 46.210289 44.176834 42.198315 40.282826 38.439791 36.680134 35.016427 
26.755430 34.480157 22.273963 31.131297 0.000000 2.540000 5.080000 7.620000 10.160000 22.022353 19.718861 17.481022 15.337600 13.334204 11.543970 10.081105 20.230447 17.695210 15.161566 12.630476 10.103859 7.586185 5.090742 
28.175652 32.614346 23.961296 29.051195 2.540000 0.000000 2.540000 5.080000 7.620000 23.152281 20.973258 18.884655 16.919989 15.127626 13.575983 12.356082 20.533034 18.040369 15.563019 13.109668 10.696843 8.359706 6.184669 
29.745333 30.844985 25.788781 27.049759 5.080000 2.540000 0.000000 2.540000 5.080000 24.494395 22.446043 20.507986 18.714522 17.111176 15.756097 14.718018 21.138665 18.726788 16.353753 14.039269 11.817788 9.753070 7.967924 
31.442098 29.189618 27.728721 25.145778 7.620000 5.080000 2.540000 0.000000 2.540000 26.015877 24.097205 22.303093 20.666006 19.226098 18.030670 17.130981 22.022353 19.718861 17.481022 15.337600 13.334204 11.543970 10.081105 
33.246496 27.668713 29.759131 23.363092 10.160000 7.620000 5.080000 2.540000 0.000000 27.687173 25.892644 24.231831 22.734060 21.433537 20.368082 19.576113 23.152281 20.973258 18.884655 16.919989 15.127626 13.575983 12.356082 
5.889425 34.784440 37.825173 51.049150 22.022353 23.152281 24.494395 26.015877 27.687173 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 
7.354401 35.062219 35.312117 49.216030 19.718861 20.973258 22.446043 24.097205 25.892644 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 
9.294746 35.519914 32.803212 47.448105 17.481022 18.884655 20.507986 22.303093 24.231831 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 
11.471730 36.150693 30.299489 45.752934 15.337600 16.919989 18.714522 20.666006 22.734060 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 
13.773601 36.945691 27.802347 44.138900 13.334204 15.127626 17.111176 19.226098 21.433537 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 
16.147036 37.894574 25.313735 42.615222 11.543970 13.575983 15.756097 18.030670 20.368082 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 
18.564608 38.986108 22.836442 41.191929 10.081105 12.356082 14.718018 17.130981 19.576113 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 
13.178028 27.190667 39.619677 46.210289 20.230447 20.533034 21.138665 22.022353 23.152281 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 
13.894686 27.545132 37.227956 44.176834 17.695210 18.040369 18.726788 19.718861 20.973258 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 
15.012241 28.125422 34.857220 42.198315 15.161566 15.563019 16.353753 17.481022 18.884655 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 
16.449185 28.917947 32.512061 40.282826 12.630476 13.109668 14.039269 15.337600 16.919989 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 
18.129732 29.905838 30.198437 38.439791 10.103859 10.696843 11.817788 13.334204 15.127626 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 
19.992545 31.070466 27.924188 36.680134 7.586185 8.359706 9.753070 11.543970 13.575983 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 
21.991356 32.392773 25.699770 35.016427 5.090742 6.184669 7.967924 10.081105 12.356082 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 
