25
# Circuit board instance
Size: medium
Nodes: 25
0.000000 65.000000 65.000000 91.923882 41.509447 42.967065 44.521977 46.164351 47.885190 15.753539 16.200991 16.733082 17.342023 20.634450 20.978051 21.391647 21.871266 31.632493 32.248100 32.901233 33.589702 36.196755 36.735956 37.310609 37.919105 
65.000000 0.000000 91.923882 65.000000 54.424756 52.487985 50.604607 48.780808 47.023519 50.307551 50.449458 50.622838 50.827369 45.255455 45.413151 45.605682 45.832608 39.931433 40.420845 40.943813 41.499070 35.266270 35.819480 36.408602 37.031922 
65.000000 91.923882 0.000000 65.000000 38.121348 39.703547 41.381269 43.143369 44.979933 61.837939 60.606343 59.376365 58.148108 63.257705 62.054293 60.853589 59.655754 57.406013 56.299873 55.200786 54.109183 60.041992 58.985304 57.937184 56.898104 
91.923882 65.000000 65.000000 0.000000 51.886964 49.851696 47.864698 45.932235 44.061483 78.144778 77.173859 76.211734 75.258741 74.992086 73.979801 72.975578 71.979752 62.364694 61.348027 60.340961 59.343984 59.485675 58.418925 57.360457 56.310735 
41.509447 54.424756 38.121348 51.886964 0.000000 2.540000 5.080000 7.620000 10.160000 30.651217 29.427433 28.207734 26.992676 29.727727 28.464267 27.201415 25.939261 20.342503 19.113381 17.889971 16.673530 22.136894 21.012995 19.906675 18.821031 
42.967065 52.487985 39.703547 49.851696 2.540000 0.000000 2.540000 5.080000 7.620000 31.412283 30.219336 29.032925 27.853887 30.085974 28.838213 27.592481 26.349067 19.876114 18.616225 17.357810 16.101214 21.106353 19.924409 18.753981 17.597366 
44.521977 50.604607 41.381269 47.864698 5.080000 2.540000 0.000000 2.540000 5.080000 32.355358 31.198492 30.050764 28.913262 30.651217 29.427433 28.207734 26.992676 19.728294 18.458318 17.188346 15.918378 20.342503 19.113381 17.889971 16.673530 
46.164351 48.780808 43.143369 45.932235 7.620000 5.080000 2.540000 0.000000 2.540000 33.465057 32.347902 31.242427 30.149918 31.412283 30.219336 29.032925 27.853887 19.906142 18.648281 17.392186 16.138266 19.876114 18.616225 17.357810 16.101214 
47.885190 47.023519 44.979933 44.061483 10.160000 7.620000 5.080000 2.540000 0.000000 34.725410 33.650124 32.588853 31.543012 32.355358 31.198492 30.050764 28.913262 20.401141 19.175779 17.956620 16.745021 19.728294 18.458318 17.188346 15.918378 
15.753539 50.307551 61.837939 78.144778 30.651217 31.412283 32.355358 33.465057 34.725410 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 16.304619 17.102068 17.954015 18.853073 20.582297 21.219592 21.912028 22.654552 
16.200991 50.449458 60.606343 77.173859 29.427433 30.219336 31.198492 32.347902 33.650124 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 15.570044 16.304619 17.102068 17.954015 20.005415 20.582297 21.219592 21.912028 
16.733082 50.622838 59.376365 76.211734 28.207734 29.032925 30.050764 31.242427 32.588853 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 14.907640 15.570044 16.304619 17.102068 19.494309 20.005415 20.582297 21.219592 
17.342023 50.827369 58.148108 75.258741 26.992676 27.853887 28.913262 30.149918 31.543012 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 14.327422 14.907640 15.570044 16.304619 19.054274 19.494309 20.005415 20.582297 
20.634450 45.255455 63.257705 74.992086 29.727727 30.085974 30.651217 31.412283 32.355358 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 12.635784 13.649292 14.702690 15.787996 16.304619 17.102068 17.954015 18.853073 
20.978051 45.413151 62.054293 73.979801 28.464267 28.838213 29.427433 30.219336 31.198492 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 11.672563 12.635784 13.649292 14.702690 15.570044 16.304619 17.102068 17.954015 
21.391647 45.605682 60.853589 72.975578 27.201415 27.592481 28.207734 29.032925 30.050764 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 10.773124 11.672563 12.635784 13.649292 14.907640 15.570044 16.304619 17.102068 
21.871266 45.832608 59.655754 71.979752 25.939261 26.349067 26.992676 27.853887 28.913262 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 9.954771 10.773124 11.672563 12.635784 14.327422 14.907640 15.570044 16.304619 
31.632493 39.931433 57.406013 62.364694 20.342503 19.876114 19.728294 19.906142 20.401141 16.304619 15.570044 14.907640 14.327422 12.635784 11.672563 10.773124 9.954771 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
32.248100 40.420845 56.299873 61.348027 19.113381 18.616225 18.458318 18.648281 19.175779 17.102068 16.304619 15.570044 14.907640 13.649292 12.635784 11.672563 10.773124 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
32.901233 40.943813 55.200786 60.340961 17.889971 17.357810 17.188346 17.392186 17.956620 17.954015 17.102068 16.304619 15.570044 14.702690 13.649292 12.635784 11.672563 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
33.589702 41.499070 54.109183 59.343984 16.673530 16.101214 15.918378 16.138266 16.745021 18.853073 17.954015 17.102068 16.304619 15.787996 14.702690 13.649292 12.635784 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 
36.196755 35.266270 60.041992 59.485675 22.136894 21.106353 20.342503 19.876114 19.728294 20.582297 20.005415 19.494309 19.054274 16.304619 15.570044 14.907640 14.327422 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 
36.735956 35.819480 58.985304 58.418925 21.012995 19.924409 19.113381 18.616225 18.458318 21.219592 20.582297 20.005415 19.494309 17.102068 16.304619 15.570044 14.907640 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 
37.310609 36.408602 57.937184 57.360457 19.906675 18.753981 17.889971 17.357810 17.188346 21.912028 21.219592 20.582297 20.005415 17.954015 17.102068 16.304619 15.570044 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 
37.919105 37.031922 56.898104 56.310735 18.821031 17.597366 16.673530 16.101214 15.918378 22.654552 21.912028 21.219592 20.582297 18.853073 17.954015 17.102068 16.304619 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 
