28
# Circuit board instance
Size: medium
Nodes: 28
0.000000 65.000000 65.000000 91.923882 59.084824 60.102400 61.208527 62.398495 63.667604 57.544995 57.812937 58.190619 58.675922 59.266201 59.958358 60.748909 65.141399 65.378216 65.712430 66.142567 66.666768 67.282836 67.988273 70.000994 71.919305 73.875144 75.865609 77.888045 
65.000000 0.000000 91.923882 65.000000 69.119040 67.590855 66.124950 64.725555 63.397075 9.044632 10.616713 12.511077 14.602831 16.818488 19.115009 21.466458 4.814637 7.354588 9.894565 12.434551 14.974541 17.514535 20.054530 48.200420 47.595460 47.119829 46.777473 46.571331 
65.000000 91.923882 0.000000 65.000000 24.886345 27.214192 29.576976 31.966951 34.378447 83.129669 81.309601 79.529011 77.790612 76.097294 74.452133 72.858393 88.557988 86.851750 85.187082 83.566468 81.992521 80.467978 78.995701 55.495241 57.896193 60.308537 62.730960 65.162338 
91.923882 65.000000 65.000000 0.000000 43.654958 41.192687 38.740453 36.300292 33.874811 60.670593 58.151785 55.634904 53.120224 50.608073 48.098847 45.593029 60.185515 57.645515 55.105516 52.565517 50.025517 47.485518 44.945519 22.424611 21.092902 19.996525 19.175889 18.667395 
59.084824 69.119040 24.886345 43.654958 0.000000 2.540000 5.080000 7.620000 10.160000 60.699058 58.634190 56.607986 54.624747 52.689327 50.807190 48.984479 65.359465 63.446452 61.578795 59.760748 57.996976 56.292580 54.653117 30.798187 33.255754 35.724854 38.203252 40.689248 
60.102400 67.590855 27.214192 41.192687 2.540000 0.000000 2.540000 5.080000 7.620000 59.281988 57.165957 55.085774 53.045654 51.050403 49.105488 47.217132 63.742674 61.779617 59.859977 57.988066 56.168657 54.407016 52.708936 28.355152 30.798187 33.255754 35.724854 38.203252 
61.208527 66.124950 29.576976 38.740453 5.080000 2.540000 0.000000 2.540000 5.080000 57.941658 55.774800 53.640694 51.543409 49.487627 47.478738 45.522952 62.187623 60.173857 58.201279 56.274220 54.397518 52.576567 50.817359 25.930758 28.355152 30.798187 33.255754 35.724854 
62.398495 64.725555 31.966951 36.300292 7.620000 5.080000 2.540000 0.000000 2.540000 56.683512 54.466624 52.279144 50.124922 48.008437 45.934904 43.910409 60.699058 58.634190 56.607986 54.624747 52.689327 50.807190 48.984479 23.530766 25.930758 28.355152 30.798187 33.255754 
63.667604 63.397075 34.378447 33.874811 10.160000 7.620000 5.080000 2.540000 0.000000 55.513138 53.247545 51.007812 48.797498 46.620790 44.482619 42.388819 59.281988 57.165957 55.085774 53.045654 51.050403 49.105488 47.217132 21.163481 23.530766 25.930758 28.355152 30.798187 
57.544995 9.044632 83.129669 60.670593 60.699058 59.281988 57.941658 56.683512 55.513138 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 41.990020 41.762488 41.688755 41.769634 42.004233 
57.812937 10.616713 81.309601 58.151785 58.634190 57.165957 55.774800 54.466624 53.247545 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 39.469415 39.227266 39.148758 39.234873 39.484535 
58.190619 12.511077 79.529011 55.634904 56.607986 55.085774 53.640694 52.279144 51.007812 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 36.951466 36.692704 36.608761 36.700837 36.967616 
