30
# Circuit board instance
Size: medium
Nodes: 30
0.000000 115.000000 115.000000 162.634560 61.366448 62.460974 63.638108 64.893355 66.222273 142.709277 143.570285 144.437327 145.310295 146.495016 147.333902 148.178923 149.029976 117.425629 118.499367 119.576952 120.658281 120.227344 121.276279 122.329405 123.386615 99.717749 101.546706 103.405709 105.293168 107.207578 
115.000000 0.000000 162.634560 115.000000 105.577624 103.430977 101.302530 99.193454 97.105011 96.902555 98.166155 99.429919 100.693839 96.522314 97.790827 99.059379 100.327968 111.914788 113.040884 114.170000 115.302048 109.646504 110.795656 111.947421 113.101716 82.429381 81.107995 79.845564 78.644927 77.508955 
115.000000 162.634560 0.000000 115.000000 64.368794 65.413102 66.538030 67.739561 69.013695 106.850965 106.637318 106.438397 106.254284 111.856965 111.652897 111.462927 111.287127 64.971147 64.672031 64.396576 64.145088 69.907695 69.629789 69.374023 69.140642 84.315338 86.470690 88.646418 90.841058 93.053272 
162.634560 115.000000 115.000000 0.000000 107.350526 105.240048 103.148937 101.078395 99.029712 21.007048 19.891831 18.796266 17.723998 19.176755 17.948171 16.725774 15.511028 54.381903 54.024190 53.694139 53.392264 49.546214 49.153322 48.790333 48.457918 62.928925 61.187855 59.504292 57.883255 56.330141 
61.366448 105.577624 64.368794 107.350526 0.000000 2.540000 5.080000 7.620000 10.160000 89.521495 90.103862 90.700273 91.310453 94.078629 94.632956 95.200997 95.782510 57.291351 58.255811 59.231799 60.218753 60.745152 61.655609 62.578595 63.513563 47.864492 50.299432 52.744283 55.197727 57.658668 
62.460974 103.430977 65.413102 105.240048 2.540000 0.000000 2.540000 5.080000 7.620000 87.264584 87.861911 88.473437 89.098869 91.793201 92.361244 92.943171 93.538722 55.658032 56.650305 57.653478 58.666990 58.988852 59.925998 60.875214 61.835943 45.441055 47.864492 50.299432 52.744283 55.197727 
63.638108 101.302530 66.538030 103.148937 5.080000 2.540000 0.000000 2.540000 5.080000 85.023646 85.636606 86.263908 86.905243 89.521495 90.103862 90.700273 91.310453 54.094706 55.115133 56.145741 57.185981 57.291351 58.255811 59.231799 60.218753 43.031066 45.441055 47.864492 50.299432 52.744283 
64.893355 99.193454 67.739561 101.078395 7.620000 5.080000 2.540000 0.000000 2.540000 82.799978 83.429277 84.073051 84.730970 87.264584 87.861911 88.473437 89.098869 52.607615 53.656330 54.714424 55.781363 55.658032 56.650305 57.653478 58.666990 40.636916 43.031066 45.441055 47.864492 50.299432 
66.222273 97.105011 69.013695 99.029712 10.160000 7.620000 5.080000 2.540000 0.000000 80.595010 81.241390 81.902363 82.577578 85.023646 85.636606 86.263908 86.905243 51.203401 52.280292 53.365676 54.459045 54.094706 55.115133 56.145741 57.185981 38.261579 40.636916 43.031066 45.441055 47.864492 
142.709277 96.902555 106.850965 21.007048 89.521495 87.264584 85.023646 82.799978 80.595010 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 42.311576 42.411263 42.548640 42.723343 37.243254 37.356468 37.512361 37.710404 43.182257 41.210297 39.303601 37.472133 35.727463 
143.570285 98.166155 106.637318 19.891831 90.103862 87.861911 85.636606 83.429277 81.241390 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 42.249847 42.311576 42.411263 42.548640 37.173110 37.243254 37.356468 37.512361 43.975480 42.040744 40.173482 38.383542 36.682246 
144.437327 99.429919 106.438397 18.796266 90.700273 88.473437 86.263908 84.073051 81.902363 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 42.226242 42.249847 42.311576 42.411263 37.146278 37.173110 37.243254 37.356468 44.790671 42.892721 41.064218 39.314853 37.655657 
145.310295 100.693839 106.254284 17.723998 91.310453 89.098869 86.905243 84.730970 82.577578 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 42.240823 42.226242 42.249847 42.311576 37.162853 37.146278 37.173110 37.243254 45.626652 43.764971 41.974482 40.264684 38.646289 
146.495016 96.522314 111.856965 19.176755 94.078629 91.793201 89.521495 87.264584 85.023646 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 47.382400 47.471439 47.594212 47.750459 42.311576 42.411263 42.548640 42.723343 47.289051 45.210942 43.182257 41.210297 39.303601 
147.333902 97.790827 111.652897 17.948171 94.632956 92.361244 90.103862 87.861911 85.636606 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 47.327285 47.382400 47.471439 47.594212 42.249847 42.311576 42.411263 42.548640 48.014476 45.969172 43.975480 42.040744 40.173482 
148.178923 99.059379 111.462927 16.725774 95.200997 92.943171 90.700273 88.473437 86.263908 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 47.306213 47.327285 47.382400 47.471439 42.226242 42.249847 42.311576 42.411263 48.762191 46.749611 44.790671 42.892721 41.064218 
149.029976 100.327968 111.287127 15.511028 95.782510 93.538722 91.310453 89.098869 86.905243 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 47.319229 47.306213 47.327285 47.382400 42.240823 42.226242 42.249847 42.311576 49.531186 47.551165 45.626652 43.764971 41.974482 
117.425629 111.914788 64.971147 54.381903 57.291351 55.658032 54.094706 52.607615 51.203401 42.311576 42.249847 42.226242 42.240823 47.382400 47.327285 47.306213 47.319229 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 30.399611 31.180532 32.143709 33.273317 34.553038 
118.499367 113.040884 64.672031 54.024190 58.255811 56.650305 55.115133 53.656330 52.280292 42.411263 42.311576 42.249847 42.226242 47.471439 47.382400 47.327285 47.306213 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 31.624432 32.375823 33.304450 34.395959 35.635387 
119.576952 114.170000 64.396576 53.694139 59.231799 57.653478 56.145741 54.714424 53.365676 42.548640 42.411263 42.311576 42.249847 47.594212 47.471439 47.382400 47.327285 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 32.852684 33.576601 34.472896 35.528526 36.729756 
120.658281 115.302048 64.145088 53.392264 60.218753 58.666990 57.185981 55.781363 54.459045 42.723343 42.548640 42.411263 42.311576 47.750459 47.594212 47.471439 47.382400 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 34.083997 34.782295 35.648289 36.670098 37.835102 
120.227344 109.646504 69.907695 49.546214 60.745152 58.988852 57.291351 55.658032 54.094706 37.243254 37.173110 37.146278 37.162853 42.311576 42.249847 42.226242 42.240823 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 29.439217 29.815270 30.399611 31.180532 32.143709 
121.276279 110.795656 69.629789 49.153322 61.655609 59.925998 58.255811 56.650305 55.115133 37.356468 37.243254 37.173110 37.146278 42.411263 42.311576 42.249847 42.226242 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 30.702375 31.063140 31.624432 32.375823 33.304450 
122.329405 111.947421 69.374023 48.790333 62.578595 60.875214 59.231799 57.653478 56.145741 37.512361 37.356468 37.243254 37.173110 42.548640 42.411263 42.311576 42.249847 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 31.966076 32.312735 32.852684 33.576601 34.472896 
123.386615 113.101716 69.140642 48.457918 63.513563 61.835943 60.218753 58.666990 57.185981 37.710404 37.512361 37.356468 37.243254 42.723343 42.548640 42.411263 42.311576 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 33.230257 33.563862 34.083997 34.782295 35.648289 
99.717749 82.429381 84.315338 62.928925 47.864492 45.441055 43.031066 40.636916 38.261579 43.182257 43.975480 44.790671 45.626652 47.289051 48.014476 48.762191 49.531186 30.399611 31.624432 32.852684 34.083997 29.439217 30.702375 31.966076 33.230257 0.000000 2.540000 5.080000 7.620000 10.160000 
101.546706 81.107995 86.470690 61.187855 50.299432 47.864492 45.441055 43.031066 40.636916 41.210297 42.040744 42.892721 43.764971 45.210942 45.969172 46.749611 47.551165 31.180532 32.375823 33.576601 34.782295 29.815270 31.063140 32.312735 33.563862 2.540000 0.000000 2.540000 5.080000 7.620000 
103.405709 79.845564 88.646418 59.504292 52.744283 50.299432 47.864492 45.441055 43.031066 39.303601 40.173482 41.064218 41.974482 43.182257 43.975480 44.790671 45.626652 32.143709 33.304450 34.472896 35.648289 30.399611 31.624432 32.852684 34.083997 5.080000 2.540000 0.000000 2.540000 5.080000 
