28
# Circuit board instance
Width: 100
Height: 100
Components: 3
Total holes: 28
Size category: medium
0.000000 90.000000 90.000000 127.279221 100.195722 100.939192 101.693088 102.457180 104.371242 105.085175 105.809535 106.544109 64.701258 65.908504 67.118066 68.329821 66.468319 67.644035 68.823102 70.005350 91.102500 92.125367 93.154316 94.189149 94.218701 95.208094 96.204078 97.206450 
90.000000 0.000000 127.279221 90.000000 58.850565 60.107627 61.365222 62.623318 58.336630 59.604532 60.872522 62.140594 92.935630 93.780112 94.634102 95.497345 89.187533 90.067164 90.956022 91.853838 81.397799 82.541016 83.687889 84.838269 79.301322 80.474327 81.650234 82.828920 
90.000000 127.279221 0.000000 90.000000 87.500349 87.047395 86.610696 86.190499 92.252287 91.822777 91.408895 91.010854 35.021654 33.994033 32.983301 31.991059 38.187706 37.247536 36.327439 35.428978 56.854214 56.490878 56.153920 55.843817 61.724385 61.389879 61.079953 60.794983 
127.279221 90.000000 90.000000 0.000000 32.871224 31.645777 30.423985 29.206306 31.941991 30.679450 29.417551 28.156380 75.347825 74.875716 74.422286 73.987880 70.673046 70.169491 69.685446 69.221319 39.475787 38.950679 38.460353 38.006158 34.949045 34.354816 33.797882 33.280114 
100.195722 58.850565 87.500349 32.871224 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 61.342509 61.421954 61.527517 61.659063 56.270072 56.356669 56.471701 56.614996 31.048010 31.677620 32.344861 33.047455 26.704118 27.433603 28.201437 29.004574 
100.939192 60.107627 87.047395 31.645777 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 61.289282 61.342509 61.421954 61.527517 56.212043 56.270072 56.356669 56.471701 30.458366 31.048010 31.677620 32.344861 26.016208 26.704118 27.433603 28.201437 
101.693088 61.365222 86.610696 30.423985 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 61.262342 61.289282 61.342509 61.421954 56.182668 56.212043 56.270072 56.356669 29.911052 30.458366 31.048010 31.677620 25.373254 26.016208 26.704118 27.433603 
102.457180 62.623318 86.190499 29.206306 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 61.261724 61.262342 61.289282 61.342509 56.181995 56.182668 56.212043 56.270072 29.408430 29.911052 30.458366 31.048010 24.778756 25.373254 26.016208 26.704118 
104.371242 58.336630 92.252287 31.941991 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 66.416101 66.489485 66.587015 66.708585 61.342509 61.421954 61.527517 61.659063 35.587368 36.137977 36.724268 37.344559 31.048010 31.677620 32.344861 33.047455 
105.085175 59.604532 91.822777 30.679450 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 66.366944 66.416101 66.489485 66.587015 61.289282 61.342509 61.421954 61.527517 35.074120 35.587368 36.137977 36.724268 30.458366 31.048010 31.677620 32.344861 
