60
# Circuit board instance
Size: large
Nodes: 60
0.000000 115.000000 115.000000 162.634560 96.183153 96.429395 96.741721 97.119495 97.561955 98.068227 98.637328 103.778276 104.006537 104.296176 104.646681 105.057445 105.527763 106.056844 127.633967 129.394262 131.180119 132.990509 134.824443 136.680974 138.559193 133.268022 134.954848 136.668064 138.406689 140.169778 141.956419 143.765734 104.530916 106.586101 108.661791 110.756832 112.870147 115.000728 117.147633 109.224719 111.193182 113.184414 115.197234 117.230529 119.283252 121.354418 35.875647 36.931874 38.128307 39.452192 40.891153 42.433483 44.068331 43.004301 43.889306 44.900732 46.030244 47.269380 48.609756 50.043238 
115.000000 0.000000 162.634560 115.000000 20.784816 21.896069 23.232957 24.758957 26.441347 28.252202 30.168397 14.076228 15.670656 17.490052 19.471456 21.570268 23.755389 26.005073 90.596104 93.059655 95.527211 97.998469 100.473155 102.951023 105.431848 89.022414 91.528332 94.036079 96.545513 99.056504 101.568938 104.082710 99.428067 101.586540 103.762290 105.954254 108.161445 110.382950 112.617921 95.585916 97.829198 100.086661 102.357368 104.640456 106.935132 109.240666 83.078806 83.540345 84.076119 84.684718 85.364585 86.114031 86.931258 75.576424 76.083488 76.671387 77.338278 78.082137 78.900788 79.791927 
115.000000 162.634560 0.000000 115.000000 143.599828 141.718524 139.858044 138.019231 136.202963 134.410152 132.641752 148.793959 146.979154 145.186102 143.415619 141.668552 139.945778 138.248204 96.554630 95.869922 95.248048 94.690245 94.197651 93.771294 93.412082 103.888078 103.252013 102.674859 102.157616 101.701198 101.306425 100.974022 69.277918 68.184416 67.169207 66.235892 65.387977 64.628825 63.961595 76.175828 75.182720 74.263243 73.420162 72.656138 71.973689 71.375153 106.406817 103.995731 101.590927 99.192864 96.802041 94.419009 92.044372 109.017057 106.664989 104.321735 101.987902 99.664151 97.351205 95.049852 
162.634560 115.000000 115.000000 0.000000 108.635724 106.136467 103.639192 101.144045 98.651187 96.160796 93.673070 107.553949 105.028955 102.504701 99.981245 97.458649 94.936981 92.416317 35.213933 33.290636 31.454969 29.723171 28.114443 26.651081 25.358263 30.941189 28.733301 26.584793 24.511284 22.533487 20.678884 18.983615 61.307895 60.069482 58.914603 57.848263 56.875440 56.001010 55.229646 54.857861 53.470268 52.169506 50.962225 49.855216 48.855296 47.969163 130.143907 128.180100 126.236851 124.315124 122.415934 120.540346 118.689479 125.487627 123.449771 121.430846 119.431813 117.453688 115.497545 113.564520 
96.183153 20.784816 143.599828 108.635724 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 79.791851 82.329869 84.868005 87.406249 89.944592 92.483027 95.021545 79.849912 82.386141 84.922595 87.459255 89.996103 92.533125 95.070305 83.252480 85.579685 87.918670 90.268521 92.628411 94.997591 97.375383 80.458903 82.864601 85.278087 87.698720 90.125924 92.559180 94.998025 63.025053 63.309406 63.693860 64.176614 64.755471 65.427880 66.190989 55.441844 55.764878 56.200965 56.747498 57.401321 58.158818 59.015996 
96.429395 21.896069 141.718524 106.136467 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 77.253964 79.791851 82.329869 84.868005 87.406249 89.944592 92.483027 77.313931 79.849912 82.386141 84.922595 87.459255 89.996103 92.533125 80.938073 83.252480 85.579685 87.918670 90.268521 92.628411 94.997591 78.061715 80.458903 82.864601 85.278087 87.698720 90.125924 92.559180 62.842159 63.025053 63.309406 63.693860 64.176614 64.755471 65.427880 55.233845 55.441844 55.764878 56.200965 56.747498 57.401321 58.158818 
96.741721 23.232957 139.858044 103.639192 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 74.716221 77.253964 79.791851 82.329869 84.868005 87.406249 89.944592 74.778223 77.313931 79.849912 82.386141 84.922595 87.459255 89.996103 78.637594 80.938073 83.252480 85.579685 87.918670 90.268521 92.628411 75.673845 78.061715 80.458903 82.864601 85.278087 87.698720 90.125924 62.761610 62.842159 63.025053 63.309406 63.693860 64.176614 64.755471 55.142183 55.233845 55.441844 55.764878 56.200965 56.747498 57.401321 
97.119495 24.758957 138.019231 101.144045 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 72.178636 74.716221 77.253964 79.791851 82.329869 84.868005 87.406249 72.242816 74.778223 77.313931 79.849912 82.386141 84.922595 87.459255 76.352301 78.637594 80.938073 83.252480 85.579685 87.918670 90.268521 73.296203 75.673845 78.061715 80.458903 82.864601 85.278087 87.698720 62.783801 62.761610 62.842159 63.025053 63.309406 63.693860 64.176614 55.167439 55.142183 55.233845 55.441844 55.764878 56.200965 56.747498 
97.561955 26.441347 136.202963 98.651187 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 69.641228 72.178636 74.716221 77.253964 79.791851 82.329869 84.868005 69.707744 72.242816 74.778223 77.313931 79.849912 82.386141 84.922595 74.083599 76.352301 78.637594 80.938073 83.252480 85.579685 87.918670 70.929819 73.296203 75.673845 78.061715 80.458903 82.864601 85.278087 62.908623 62.783801 62.761610 62.842159 63.025053 63.309406 63.693860 55.309452 55.167439 55.142183 55.233845 55.441844 55.764878 56.200965 
98.068227 28.252202 134.410152 96.160796 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 67.104015 69.641228 72.178636 74.716221 77.253964 79.791851 82.329869 67.173044 69.707744 72.242816 74.778223 77.313931 79.849912 82.386141 71.833061 74.083599 76.352301 78.637594 80.938073 83.252480 85.579685 68.575858 70.929819 73.296203 75.673845 78.061715 80.458903 82.864601 63.135467 62.908623 62.783801 62.761610 62.842159 63.025053 63.309406 55.567328 55.309452 55.167439 55.142183 55.233845 55.441844 55.764878 
98.637328 30.168397 132.641752 93.673070 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 64.567022 67.104015 69.641228 72.178636 74.716221 77.253964 79.791851 64.638760 67.173044 69.707744 72.242816 74.778223 77.313931 79.849912 69.602449 71.833061 74.083599 76.352301 78.637594 80.938073 83.252480 66.235644 68.575858 70.929819 73.296203 75.673845 78.061715 80.458903 63.463240 63.135467 62.908623 62.783801 62.761610 62.842159 63.025053 55.939463 55.567328 55.309452 55.167439 55.142183 55.233845 55.441844 
103.778276 14.076228 148.793959 107.553949 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 80.458681 82.976305 85.495252 88.015409 90.536675 93.058960 95.582184 79.791851 82.329869 84.868005 87.406249 89.944592 92.483027 95.021545 86.628198 88.867044 91.121686 93.390980 95.673882 97.969441 100.276789 83.252480 85.579685 87.918670 90.268521 92.628411 94.997591 97.375383 70.616184 70.870086 71.213734 71.645837 72.164805 72.768781 73.455668 63.025053 63.309406 63.693860 64.176614 64.755471 65.427880 66.190989 
104.006537 15.670656 146.979154 105.028955 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 77.942510 80.458681 82.976305 85.495252 88.015409 90.536675 93.058960 77.253964 79.791851 82.329869 84.868005 87.406249 89.944592 92.483027 84.406403 86.628198 88.867044 91.121686 93.390980 95.673882 97.969441 80.938073 83.252480 85.579685 87.918670 90.268521 92.628411 94.997591 70.452999 70.616184 70.870086 71.213734 71.645837 72.164805 72.768781 62.842159 63.025053 63.309406 63.693860 64.176614 64.755471 65.427880 
104.296176 17.490052 145.186102 102.504701 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 75.427936 77.942510 80.458681 82.976305 85.495252 88.015409 90.536675 74.716221 77.253964 79.791851 82.329869 84.868005 87.406249 89.944592 82.203043 84.406403 86.628198 88.867044 91.121686 93.390980 95.673882 78.637594 80.938073 83.252480 85.579685 87.918670 90.268521 92.628411 70.381161 70.452999 70.616184 70.870086 71.213734 71.645837 72.164805 62.761610 62.842159 63.025053 63.309406 63.693860 64.176614 64.755471 
104.646681 19.471456 143.415619 99.981245 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 72.915125 75.427936 77.942510 80.458681 82.976305 85.495252 88.015409 72.178636 74.716221 77.253964 79.791851 82.329869 84.868005 87.406249 80.019641 82.203043 84.406403 86.628198 88.867044 91.121686 93.390980 76.352301 78.637594 80.938073 83.252480 85.579685 87.918670 90.268521 70.400950 70.381161 70.452999 70.616184 70.870086 71.213734 71.645837 62.783801 62.761610 62.842159 63.025053 63.309406 63.693860 64.176614 
105.057445 21.570268 141.668552 97.458649 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 70.404265 72.915125 75.427936 77.942510 80.458681 82.976305 85.495252 69.641228 72.178636 74.716221 77.253964 79.791851 82.329869 84.868005 77.857876 80.019641 82.203043 84.406403 86.628198 88.867044 91.121686 74.083599 76.352301 78.637594 80.938073 83.252480 85.579685 87.918670 70.512289 70.400950 70.381161 70.452999 70.616184 70.870086 71.213734 62.908623 62.783801 62.761610 62.842159 63.025053 63.309406 63.693860 
105.527763 23.755389 139.945778 94.936981 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 67.895572 70.404265 72.915125 75.427936 77.942510 80.458681 82.976305 67.104015 69.641228 72.178636 74.716221 77.253964 79.791851 82.329869 75.719600 77.857876 80.019641 82.203043 84.406403 86.628198 88.867044 71.833061 74.083599 76.352301 78.637594 80.938073 83.252480 85.579685 70.714746 70.512289 70.400950 70.381161 70.452999 70.616184 70.870086 63.135467 62.908623 62.783801 62.761610 62.842159 63.025053 63.309406 
106.056844 26.005073 138.248204 92.416317 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 65.389297 67.895572 70.404265 72.915125 75.427936 77.942510 80.458681 64.567022 67.104015 69.641228 72.178636 74.716221 77.253964 79.791851 73.606862 75.719600 77.857876 80.019641 82.203043 84.406403 86.628198 69.602449 71.833061 74.083599 76.352301 78.637594 80.938073 83.252480 71.007541 70.714746 70.512289 70.400950 70.381161 70.452999 70.616184 63.463240 63.135467 62.908623 62.783801 62.761610 62.842159 63.025053 
127.633967 90.596104 96.554630 35.213933 79.791851 77.253964 74.716221 72.178636 69.641228 67.104015 64.567022 80.458681 77.942510 75.427936 72.915125 70.404265 67.895572 65.389297 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 30.834642 30.637656 30.650611 30.873244 31.301080 31.925871 32.736341 23.285838 23.024358 23.041595 23.336930 23.900057 24.712675 25.751177 94.931191 92.966868 91.031034 89.125547 87.252393 85.413702 83.611745 90.345820 88.279526 86.238538 84.224695 82.239992 80.286590 78.366830 
129.394262 93.059655 95.869922 33.290636 82.329869 79.791851 77.253964 74.716221 72.178636 69.641228 67.104015 82.976305 80.458681 77.942510 75.427936 72.915125 70.404265 67.895572 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 31.237598 30.834642 30.637656 30.650611 30.873244 31.301080 31.925871 23.816856 23.285838 23.024358 23.041595 23.336930 23.900057 24.712675 96.922272 94.931191 92.966868 91.031034 89.125547 87.252393 85.413702 92.435723 90.345820 88.279526 86.238538 84.224695 82.239992 80.286590 
131.180119 95.527211 95.248048 31.454969 84.868005 82.329869 79.791851 77.253964 74.716221 72.178636 69.641228 85.495252 82.976305 80.458681 77.942510 75.427936 72.915125 70.404265 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 31.838705 31.237598 30.834642 30.637656 30.650611 30.873244 31.301080 24.599964 23.816856 23.285838 23.024358 23.041595 23.336930 23.900057 98.938494 96.922272 94.931191 92.966868 91.031034 89.125547 87.252393 94.547670 92.435723 90.345820 88.279526 86.238538 84.224695 82.239992 
