41
# Circuit board instance
Size: large
Nodes: 41
0.000000 140.000000 140.000000 197.989899 146.310447 148.085851 149.883271 151.701924 153.541056 74.290334 75.363830 76.506622 77.715653 78.987882 80.320306 81.709979 81.304865 82.286902 83.334810 84.446138 85.618415 86.849173 88.135963 145.545747 146.372156 147.204883 148.043820 149.450295 150.255231 151.066554 151.884163 43.314016 44.683382 46.152014 47.710747 49.351044 78.712029 79.929685 81.208551 82.545782 83.938589 
140.000000 0.000000 197.989899 140.000000 112.042988 111.198488 110.405975 109.666577 108.981375 78.315911 79.334955 80.421337 81.572367 82.785348 84.057598 85.386468 71.352711 72.469735 73.657443 74.912472 76.231498 77.611257 79.048570 98.749796 99.963823 101.179223 102.395949 97.370162 98.601177 99.833168 101.066100 123.247472 120.827315 118.412178 116.002374 113.598244 124.514913 122.417052 120.336232 118.273354 116.229371 
140.000000 197.989899 0.000000 140.000000 107.391221 109.797754 112.210170 114.628099 117.051199 128.917629 126.764380 124.625697 122.502343 120.395128 118.304914 116.232620 133.083366 130.998609 128.930182 126.878885 124.845561 122.831104 120.836457 119.864874 119.386899 118.920566 118.466013 124.576941 124.117113 123.668619 123.231580 105.377773 105.947985 106.575698 107.259901 107.999521 79.414778 80.621821 81.889878 83.216162 84.597932 
197.989899 140.000000 140.000000 0.000000 51.766385 49.912234 48.120751 46.399197 44.755642 131.278647 129.164765 127.066490 124.984608 122.919954 120.873409 118.845910 127.247439 125.065438 122.897193 120.743446 118.604985 116.482653 114.377347 54.180677 53.114869 52.058224 51.011311 51.623367 50.503619 49.391142 48.286438 156.263593 154.361948 152.478899 150.615144 148.771408 124.960342 122.870086 120.797071 118.742198 116.706428 
146.310447 112.042988 107.391221 51.766385 0.000000 2.540000 5.080000 7.620000 10.160000 82.186731 79.878480 77.584713 75.306753 73.046078 70.804345 68.583410 79.356308 76.963216 74.579841 72.207146 69.846220 67.498298 65.164784 14.286425 13.340740 12.452894 11.636132 17.985731 17.244128 16.566809 15.961960 104.507435 102.596704 100.713786 98.860269 97.037839 74.019102 71.803744 69.610567 67.441735 65.299674 
148.085851 111.198488 109.797754 49.912234 2.540000 0.000000 2.540000 5.080000 7.620000 83.263899 80.986355 78.724874 76.480881 74.255960 72.051879 69.870611 80.230494 77.864273 75.509345 73.166799 70.837864 68.523928 66.226562 12.797048 11.731916 10.711539 9.749978 16.041902 15.205790 14.433131 13.734638 106.444480 104.507435 102.596704 100.713786 98.860269 76.254708 74.019102 71.803744 69.610567 67.441735 
149.883271 110.405975 112.210170 48.120751 5.080000 2.540000 0.000000 2.540000 5.080000 84.403780 82.157842 79.929513 77.720309 75.531907 73.366168 71.225161 81.174773 78.836900 76.511913 74.201025 71.905595 69.627152 67.367420 11.676050 10.497788 9.343595 8.223611 14.286425 13.340740 12.452894 11.636132 108.406430 106.444480 104.507435 102.596704 100.713786 78.508832 76.254708 74.019102 71.803744 69.610567 
151.701924 109.666577 114.628099 46.399197 7.620000 5.080000 2.540000 0.000000 2.540000 85.603870 83.390260 81.195761 79.021965 76.870628 74.743689 72.643293 82.186731 79.878480 77.584713 75.306753 73.046078 70.804345 68.583410 11.036260 9.781230 8.530631 7.286747 12.797048 11.731916 10.711539 9.749978 110.391955 108.406430 106.444480 104.507435 102.596704 80.779924 78.508832 76.254708 74.019102 71.803744 
153.541056 108.981375 117.051199 44.755642 10.160000 7.620000 5.080000 2.540000 0.000000 86.861673 84.680949 82.520781 80.382825 78.268902 76.181013 74.121358 83.263899 80.986355 78.724874 76.480881 74.255960 72.051879 69.870611 10.962260 9.697657 8.434677 7.174175 11.676050 10.497788 9.343595 8.223611 112.399808 110.391955 108.406430 106.444480 104.507435 83.066592 80.779924 78.508832 76.254708 74.019102 
74.290334 78.315911 128.917629 131.278647 82.186731 83.263899 84.403780 85.603870 86.861673 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 77.106670 78.163811 79.227204 80.296602 80.052209 81.070950 82.096696 83.129188 45.845668 43.334415 40.826719 38.323278 35.824984 50.045560 48.510563 47.062667 45.710149 44.461713 
75.363830 79.334955 126.764380 129.164765 79.878480 80.986355 82.157842 83.390260 84.680949 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 75.012202 76.056043 77.106670 78.163811 78.036838 79.040744 80.052209 81.070950 45.544566 43.015738 40.488309 37.962558 35.438844 48.079386 46.479501 44.966253 43.548673 42.236397 
76.506622 80.421337 124.625697 127.066490 77.584713 78.724874 79.929513 81.195761 82.520781 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 72.946045 73.975436 75.012202 76.056043 76.052897 77.040786 78.036838 79.040744 45.383839 42.845526 40.307425 37.769580 35.232046 46.169252 44.500747 42.917786 41.430175 40.048541 
77.715653 81.572367 122.502343 124.984608 75.306753 76.480881 77.720309 79.021965 80.382825 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 70.910675 71.924348 72.946045 73.975436 74.102911 75.073493 76.052897 77.040786 45.364980 42.825549 40.286190 37.746918 35.207750 44.322404 42.581594 40.924467 39.361594 37.904635 
78.987882 82.785348 120.395128 122.919954 73.046078 74.255960 75.531907 76.870628 78.268902 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 68.908819 69.905376 70.910675 71.924348 72.189631 73.141501 74.102911 75.073493 45.488165 42.956018 40.424855 37.894875 35.366332 42.547084 40.730468 38.994754 37.351224 35.812570 
80.320306 84.057598 118.304914 120.873409 70.804345 72.051879 73.366168 74.743689 76.181013 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 66.943483 67.921386 68.908819 69.905376 70.316055 71.247683 72.189631 73.141501 45.752248 43.235569 40.721786 38.211471 35.705355 40.852618 38.957067 37.138564 35.408982 33.781981 
81.709979 85.386468 116.232620 118.845910 68.583410 69.870611 71.225161 72.643293 74.121358 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 65.017981 65.975533 66.943483 67.921386 68.485439 69.395162 70.316055 71.247683 46.154808 43.661340 41.173560 38.692567 36.219754 39.249480 37.272488 35.367474 33.546703 31.824637 
81.304865 71.352711 133.083366 127.247439 79.356308 80.230494 81.174773 82.186731 83.263899 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 73.128902 74.242703 75.361446 76.484913 75.718786 76.795035 77.877121 78.964804 53.395746 50.876737 48.359924 45.845668 43.334415 55.098342 53.346362 51.659894 50.045560 48.510563 
82.286902 72.469735 130.998609 125.065438 76.963216 77.864273 78.836900 79.878480 80.986355 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 70.917051 72.020270 73.128902 74.242703 73.584825 74.648628 75.718786 76.795035 53.137443 50.605578 48.074571 45.544566 43.015738 53.318820 51.506346 49.757551 48.079386 46.479501 
83.334810 73.657443 128.930182 122.897193 74.579841 75.509345 76.511913 77.584713 78.724874 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 68.727892 69.819501 70.917051 72.020270 71.477420 72.527658 73.584825 74.648628 52.999748 50.460974 47.922331 45.383839 42.845526 51.602995 49.728021 47.914365 46.169252 44.500747 
84.446138 74.912472 126.878885 120.743446 72.207146 73.166799 74.201025 75.306753 76.480881 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 66.563665 67.642512 68.727892 69.819501 69.398990 70.434422 71.477420 72.527658 52.983600 50.444014 47.904471 45.364980 42.825549 49.957429 48.018244 46.137425 44.322404 42.581594 
85.618415 76.231498 124.845561 118.604985 69.846220 70.837864 71.905595 73.046078 74.255960 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 64.426881 65.491674 66.563665 67.642512 67.352218 68.371468 69.398990 70.434422 53.089110 50.554824 48.021143 45.488165 42.956018 48.389292 46.384595 44.434681 42.547084 40.730468 
86.849173 77.611257 122.831104 116.482653 67.498298 68.523928 69.627152 70.804345 72.051879 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 62.320363 63.369649 64.426881 65.491674 65.340080 66.341622 67.352218 68.371468 53.315557 50.792571 48.271369 45.752248 43.235569 46.906350 44.835396 42.814985 40.852618 38.957067 
88.135963 79.048570 120.836457 114.377347 65.164784 66.226562 67.367420 68.583410 69.870611 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 60.247286 61.279431 62.320363 63.369649 63.365873 64.348015 65.340080 66.341622 53.661409 51.155483 48.653091 46.154808 43.661340 45.516930 43.379695 41.288112 39.249480 37.272488 
145.545747 98.749796 119.864874 54.180677 14.286425 12.797048 11.676050 11.036260 10.962260 77.106670 75.012202 72.946045 70.910675 68.908819 66.943483 65.017981 73.128902 70.917051 68.727892 66.563665 64.426881 62.320363 60.247286 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 105.328661 103.206674 101.103964 99.021758 96.961378 78.095134 75.690231 73.294442 70.908693 68.534031 
146.372156 99.963823 119.386899 53.114869 13.340740 11.731916 10.497788 9.781230 9.697657 78.163811 76.056043 73.975436 71.924348 69.905376 67.921386 65.975533 74.242703 72.020270 69.819501 67.642512 65.491674 63.369649 61.279431 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 106.024926 103.917157 101.829119 99.762050 97.717280 78.506697 76.114799 73.732807 71.361715 69.002645 
147.204883 101.179223 118.920566 52.058224 12.452894 10.711539 9.343595 8.530631 8.434677 79.227204 77.106670 75.012202 72.946045 70.910675 68.908819 66.943483 75.361446 73.128902 70.917051 68.727892 66.563665 64.426881 62.320363 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 106.731761 104.638231 102.564874 100.512937 98.483759 78.936550 76.558082 74.190325 71.834335 69.491312 
148.043820 102.395949 118.466013 51.011311 11.636132 9.749978 8.223611 7.286747 7.174175 80.296602 78.163811 76.056043 73.975436 71.924348 69.905376 67.921386 76.484913 74.242703 72.020270 69.819501 67.642512 65.491674 63.369649 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 107.448957 105.369678 103.311001 101.274183 99.260568 79.384395 77.019758 74.666642 72.326171 69.999612 
149.450295 97.370162 124.576941 51.623367 17.985731 16.041902 14.286425 12.797048 11.676050 80.052209 78.036838 76.052897 74.102911 72.189631 70.316055 68.485439 75.718786 73.584825 71.477420 69.398990 67.352218 65.340080 63.365873 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 109.625978 107.468783 105.328661 103.206674 101.103964 82.929111 80.508335 78.095134 75.690231 73.294442 
150.255231 98.601177 124.117113 50.503619 17.244128 15.205790 13.340740 11.731916 10.497788 81.070950 79.040744 77.040786 75.073493 73.141501 71.247683 69.395162 76.795035 74.648628 72.527658 70.434422 68.371468 66.341622 64.348015 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 110.295119 108.151271 106.024926 103.917157 101.829119 83.316799 80.907624 78.506697 76.114799 73.732807 
151.066554 99.833168 123.668619 49.391142 16.566809 14.433131 12.452894 10.711539 9.343595 82.096696 80.052209 78.036838 76.052897 74.102911 72.189631 70.316055 77.877121 75.718786 73.584825 71.477420 69.398990 67.352218 65.340080 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 110.974759 108.844298 106.731761 104.638231 102.564874 83.721959 81.324787 78.936550 76.558082 74.190325 
151.884163 101.066100 123.231580 48.286438 15.961960 13.734638 11.636132 9.749978 8.223611 83.129188 81.070950 79.040744 77.040786 75.073493 73.141501 71.247683 78.964804 76.795035 74.648628 72.527658 70.434422 68.371468 66.341622 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 111.664707 109.547665 107.448957 105.369678 103.311001 84.144338 81.759551 79.384395 77.019758 74.666642 
43.314016 123.247472 105.377773 156.263593 104.507435 106.444480 108.406430 110.391955 112.399808 45.845668 45.544566 45.383839 45.364980 45.488165 45.752248 46.154808 53.395746 53.137443 52.999748 52.983600 53.089110 53.315557 53.661409 105.328661 106.024926 106.731761 107.448957 109.625978 110.295119 110.974759 111.664707 0.000000 2.540000 5.080000 7.620000 10.160000 35.565381 36.660856 37.895165 39.255216 40.728412 
44.683382 120.827315 105.947985 154.361948 102.596704 104.507435 106.444480 108.406430 110.391955 43.334415 43.015738 42.845526 42.825549 42.956018 43.235569 43.661340 50.876737 50.605578 50.460974 50.444014 50.554824 50.792571 51.155483 103.206674 103.917157 104.638231 105.369678 107.468783 108.151271 108.844298 109.547665 2.540000 0.000000 2.540000 5.080000 7.620000 34.621923 35.565381 36.660856 37.895165 39.255216 
46.152014 118.412178 106.575698 152.478899 100.713786 102.596704 104.507435 106.444480 108.406430 40.826719 40.488309 40.307425 40.286190 40.424855 40.721786 41.173560 48.359924 48.074571 47.922331 47.904471 48.021143 48.271369 48.653091 101.103964 101.829119 102.564874 103.311001 105.328661 106.024926 106.731761 107.448957 5.080000 2.540000 0.000000 2.540000 5.080000 33.843196 34.621923 35.565381 36.660856 37.895165 
47.710747 116.002374 107.259901 150.615144 98.860269 100.713786 102.596704 104.507435 106.444480 38.323278 37.962558 37.769580 37.746918 37.894875 38.211471 38.692567 45.845668 45.544566 45.383839 45.364980 45.488165 45.752248 46.154808 99.021758 99.762050 100.512937 101.274183 103.206674 103.917157 104.638231 105.369678 7.620000 5.080000 2.540000 0.000000 2.540000 33.240781 33.843196 34.621923 35.565381 36.660856 
