51
# Circuit board instance
Size: large
Nodes: 51
0.000000 115.000000 115.000000 162.634560 94.217814 96.755923 99.294130 101.832426 104.370805 106.909261 109.447788 94.821859 97.344221 99.867476 102.391560 104.916412 107.441978 109.968209 99.316523 101.462582 103.626456 105.807053 108.003360 110.214438 112.439415 103.634739 105.693155 107.772120 109.870469 111.987112 114.121031 116.271275 112.011894 113.861072 115.736451 117.636780 119.560867 121.507584 123.475861 117.407814 119.173294 120.966345 122.785758 124.630379 126.499104 128.390883 86.696012 89.187354 91.681366 94.177837 96.676575 
115.000000 0.000000 162.634560 115.000000 145.790869 147.443854 149.121781 150.823818 152.549160 154.297023 156.066651 140.059153 141.778978 143.523148 145.290787 147.081048 148.893116 150.726203 103.627952 105.686500 107.765593 109.864067 111.980831 114.114867 116.265225 99.310321 101.456511 103.620512 105.801232 107.997657 110.208849 112.433936 89.248457 91.558541 93.880504 96.213485 98.556703 100.909443 103.271057 86.316960 88.703421 91.098186 93.500616 95.910135 98.326223 100.748407 34.556993 32.375475 30.249962 28.193123 26.221126 
115.000000 162.634560 0.000000 115.000000 21.176858 18.680783 16.198369 13.737027 11.310519 8.947232 6.714261 23.720200 21.521158 19.405560 17.403865 15.560091 13.937057 12.620218 62.228275 60.983948 59.821641 58.746224 57.762550 56.875378 56.089289 68.911143 67.789596 66.745908 65.783784 64.906853 64.118609 63.422360 84.575916 83.585674 82.661645 81.806071 81.021122 80.308868 79.671260 91.602489 90.689004 89.838065 89.051466 88.330927 87.678075 87.094432 129.620615 131.299998 133.006686 134.739639 136.497859 
162.634560 115.000000 115.000000 0.000000 113.253876 112.813797 112.429393 112.101236 111.829822 111.615564 111.458793 105.773480 105.302144 104.890214 104.538394 104.247291 104.017416 103.849175 68.900935 67.779219 66.735369 65.773092 64.896016 64.107639 63.411269 62.218376 60.973847 59.811344 58.735739 57.751886 56.864548 56.078307 50.712014 49.042713 47.450714 45.944053 44.531393 43.221952 42.025378 45.354590 43.480089 41.676141 39.952302 38.319387 36.789503 35.376021 102.369386 101.653711 100.996860 100.399989 99.864172 
94.217814 145.790869 21.176858 113.253876 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 51.123223 50.657743 50.316330 50.101521 50.014948 50.057275 50.228177 58.599037 58.193386 57.896427 57.709840 57.634696 57.671431 57.819832 74.907733 74.502262 74.181594 73.946831 73.798795 73.738006 73.764680 82.419504 82.051163 81.760107 81.547165 81.412949 81.357850 81.382027 111.990918 113.848335 115.731690 117.639739 119.571298 
96.755923 147.443854 18.680783 112.813797 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 51.709421 51.123223 50.657743 50.316330 50.101521 50.014948 50.057275 59.111145 58.599037 58.193386 57.896427 57.709840 57.634696 57.671431 75.396638 74.907733 74.502262 74.181594 73.946831 73.798795 73.738006 82.864101 82.419504 82.051163 81.760107 81.547165 81.412949 81.357850 113.752636 115.581745 117.437305 119.318081 121.222901 
99.294130 149.121781 16.198369 112.429393 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 52.412285 51.709421 51.123223 50.657743 50.316330 50.101521 50.014948 59.726969 59.111145 58.599037 58.193386 57.896427 57.709840 57.634696 75.967367 75.396638 74.907733 74.502262 74.181594 73.946831 73.798795 83.383734 82.864101 82.419504 82.051163 81.760107 81.547165 81.412949 115.543334 117.344533 119.172649 121.026461 122.904806 
101.832426 150.823818 13.737027 112.101236 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 53.227195 52.412285 51.709421 51.123223 50.657743 50.316330 50.101521 60.443341 59.726969 59.111145 58.599037 58.193386 57.896427 57.709840 76.618091 75.967367 75.396638 74.907733 74.502262 74.181594 73.946831 83.977009 83.383734 82.864101 82.419504 82.051163 81.760107 81.547165 117.361684 119.135395 120.936443 122.763623 124.615786 
104.370805 152.549160 11.310519 111.829822 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 54.149092 53.227195 52.412285 51.709421 51.123223 50.657743 50.316330 61.256733 60.443341 59.726969 59.111145 58.599037 58.193386 57.896427 77.346791 76.618091 75.967367 75.396638 74.907733 74.502262 74.181594 84.642379 83.977009 83.383734 82.864101 82.419504 82.051163 81.760107 119.206421 120.953084 122.727459 124.528363 126.354661 
106.909261 154.297023 8.947232 111.615564 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 55.172613 54.149092 53.227195 52.412285 51.709421 51.123223 50.657743 62.163336 61.256733 60.443341 59.726969 59.111145 58.599037 58.193386 78.151285 77.346791 76.618091 75.967367 75.396638 74.907733 74.502262 85.378157 84.642379 83.977009 83.383734 82.864101 82.419504 82.051163 121.076340 122.796408 124.544524 126.319525 128.120293 
