42
# Circuit board instance
Size: large
Nodes: 42
0.000000 115.000000 115.000000 162.634560 96.937070 98.823447 100.738548 102.680765 104.648589 106.640602 108.655475 102.243357 104.033563 105.854445 107.704447 109.582096 111.485993 113.414817 92.733021 95.258568 97.784863 100.311851 102.839479 105.367703 107.896479 93.861947 96.357909 98.856115 101.356397 103.858608 106.362610 108.868279 118.063039 119.124153 120.229571 121.378082 122.568476 85.135238 87.477103 89.829736 92.192313 94.564089 
115.000000 0.000000 162.634560 115.000000 86.875637 88.975583 91.097946 93.241194 95.403920 97.584829 99.782728 82.774905 84.976249 87.196010 89.432817 91.685421 93.952686 96.233577 139.719658 141.408501 143.122496 144.860750 146.622399 148.406611 150.212582 134.088160 135.847032 137.630305 139.437043 141.266344 143.117344 144.989213 126.731602 125.412845 124.132057 122.890426 121.689149 49.630048 47.782596 46.001244 44.293967 42.669660 
115.000000 162.634560 0.000000 115.000000 78.705856 77.328454 76.010993 74.756643 73.568630 72.450219 71.404680 85.155859 83.884435 82.671517 81.519716 80.431659 79.409966 78.457229 24.909840 22.607114 20.360902 18.192147 16.132121 14.228129 12.551380 28.829708 26.865099 25.004365 23.272434 21.700168 20.324655 19.188254 48.816285 51.329449 53.845132 56.362996 58.882762 113.082603 114.856040 116.657824 118.486662 120.341320 
162.634560 115.000000 115.000000 0.000000 65.918074 64.267181 62.675768 61.148478 59.690234 58.306217 57.001833 60.411100 58.605282 56.855610 55.167426 53.546546 51.999264 50.532342 107.436817 106.926382 106.474109 106.080742 105.746938 105.473263 105.260186 100.003608 99.455031 98.968620 98.545298 98.185879 97.891068 97.661449 67.119651 64.595125 62.071862 59.550022 57.029794 89.458416 88.446837 87.497319 86.611905 85.792578 
96.937070 86.875637 78.705856 65.918074 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 59.285383 60.222185 61.250060 62.364503 63.560962 64.834895 66.181830 52.216515 53.277757 54.436914 55.687872 57.024588 58.441180 59.931982 40.215882 39.192497 38.310438 37.579658 37.009119 40.093652 40.973011 41.987826 43.128537 44.385437 
98.823447 88.975583 77.328454 64.267181 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 58.444031 59.285383 60.222185 61.250060 62.364503 63.560962 64.834895 51.259268 52.216515 53.277757 54.436914 55.687872 57.024588 58.441180 37.937602 36.851001 35.911476 35.130829 34.519841 42.509216 43.339591 44.300226 45.382851 46.578959 
100.738548 91.097946 76.010993 62.675768 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 57.702306 58.444031 59.285383 60.222185 61.250060 62.364503 63.560962 50.411943 51.259268 52.216515 53.277757 54.436914 55.687872 57.024588 35.694668 34.537574 33.533294 32.695915 32.038526 44.938503 45.724783 46.636313 47.665908 48.806097 
102.680765 93.241194 74.756643 61.148478 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 57.064093 57.702306 58.444031 59.285383 60.222185 61.250060 62.364503 49.680163 50.411943 51.259268 52.216515 53.277757 54.436914 55.687872 33.494182 32.258253 31.180647 30.278272 29.567178 47.379404 48.125821 48.992699 49.973770 51.062452 
104.648589 95.403920 73.568630 59.690234 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 56.532898 57.064093 57.702306 58.444031 59.285383 60.222185 61.250060 49.069098 49.680163 50.411943 51.259268 52.216515 53.277757 54.436914 31.345085 30.020810 28.859779 27.882394 27.108525 49.830212 50.540446 51.366591 52.303152 53.344316 
106.640602 97.584829 72.450219 58.306217 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 56.111759 56.532898 57.064093 57.702306 58.444031 59.285383 60.222185 48.583303 49.069098 49.680163 50.411943 51.259268 52.216515 53.277757 29.258702 27.835343 26.579017 25.514411 24.666362 52.289533 52.966801 53.755669 54.651304 55.648552 
108.655475 99.782728 71.404680 57.001833 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 55.803169 56.111759 56.532898 57.064093 57.702306 58.444031 59.285383 48.226565 48.583303 49.069098 49.680163 50.411943 51.259268 52.216515 27.249444 25.715109 24.349634 23.182875 22.246122 54.756221 55.403343 56.157995 57.015905 57.972492 
102.243357 82.774905 85.155859 60.411100 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 66.476143 67.312945 68.234088 69.236206 70.315836 71.469466 72.693574 59.285383 60.222185 61.250060 62.364503 63.560962 64.834895 66.181830 44.028768 42.644548 41.370106 40.215882 39.192497 38.354400 38.776760 39.358829 40.093652 40.973011 
104.033563 84.976249 83.884435 58.605282 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 65.726903 66.476143 67.312945 68.234088 69.236206 70.315836 71.469466 58.444031 59.285383 60.222185 61.250060 62.364503 63.560962 64.834895 41.958038 40.503111 39.159037 37.937602 36.851001 40.872882 41.269475 41.816862 42.509216 43.339591 
105.854445 87.196010 82.671517 56.855610 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 65.068250 65.726903 66.476143 67.312945 68.234088 69.236206 70.315836 57.702306 58.444031 59.285383 60.222185 61.250060 62.364503 63.560962 39.941515 38.410281 36.990241 35.694668 34.537574 43.393872 43.767628 44.284146 44.938503 45.724783 
107.704447 89.432817 81.519716 55.167426 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 64.502959 65.068250 65.726903 66.476143 67.312945 68.234088 69.236206 57.064093 57.702306 58.444031 59.285383 60.222185 61.250060 62.364503 37.987834 36.374450 34.871605 33.494182 32.258253 45.916958 46.270338 46.759218 47.379404 48.125821 
109.582096 91.685421 80.431659 53.546546 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 64.033503 64.502959 65.068250 65.726903 66.476143 67.312945 68.234088 56.532898 57.064093 57.702306 58.444031 59.285383 60.222185 61.250060 36.107197 34.405736 32.812847 31.345085 30.020810 48.441812 48.776902 49.240903 49.830212 50.540446 
111.485993 93.952686 79.409966 51.999264 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 63.662002 64.033503 64.502959 65.068250 65.726903 66.476143 67.312945 56.111759 56.532898 57.064093 57.702306 58.444031 59.285383 60.222185 34.311615 32.516334 30.825967 29.258702 27.835343 50.968170 51.286757 51.728249 52.289533 52.966801 
113.414817 96.233577 78.457229 50.532342 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 63.390178 63.662002 64.033503 64.502959 65.068250 65.726903 66.476143 55.803169 56.111759 56.532898 57.064093 57.702306 58.444031 59.285383 32.615141 30.720880 28.925780 27.249444 25.715109 53.495821 53.799442 54.220478 54.756221 55.403343 
92.733021 139.719658 24.909840 107.436817 59.285383 58.444031 57.702306 57.064093 56.532898 56.111759 55.803169 66.476143 65.726903 65.068250 64.502959 64.033503 63.662002 63.390178 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 41.301409 43.664935 46.047258 48.445604 50.857706 90.102126 92.042193 94.010854 96.006351 98.027043 
95.258568 141.408501 22.607114 106.926382 60.222185 59.285383 58.444031 57.702306 57.064093 56.532898 56.111759 67.312945 66.476143 65.726903 65.068250 64.502959 64.033503 63.662002 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 40.413541 42.826096 45.252601 47.690926 50.139348 91.779240 93.684583 95.619436 97.582044 99.570764 
97.784863 143.122496 20.360902 106.474109 61.250060 60.222185 59.285383 58.444031 57.702306 57.064093 56.532898 68.234088 67.312945 66.476143 65.726903 65.068250 64.502959 64.033503 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 39.668696 42.123932 44.588664 47.061402 49.540946 93.495283 95.366347 97.267752 99.197754 101.154714 
100.311851 144.860750 18.192147 106.080742 62.364503 61.250060 60.222185 59.285383 58.444031 57.702306 57.064093 69.236206 68.234088 67.312945 66.476143 65.726903 65.068250 64.502959 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 39.075053 41.565369 44.061358 46.562108 49.066889 95.248151 97.085439 98.953817 100.851557 102.777033 
102.839479 146.622399 16.132121 105.746938 63.560962 62.364503 61.250060 60.222185 59.285383 58.444031 57.702306 70.315836 69.236206 68.234088 67.312945 66.476143 65.726903 65.068250 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 38.639582 41.156256 43.675632 46.197266 48.720808 97.035848 98.839911 100.675734 102.541611 104.435932 
105.367703 148.406611 14.228129 105.473263 64.834895 63.560962 62.364503 61.250060 60.222185 59.285383 58.444031 71.469466 70.315836 69.236206 68.234088 67.312945 66.476143 65.726903 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 38.367669 40.901078 43.435257 45.970078 48.505442 98.856484 100.627912 102.431695 104.266153 106.129697 
107.896479 150.212582 12.551380 105.260186 66.181830 64.834895 63.560962 62.364503 61.250060 60.222185 59.285383 72.693574 71.469466 70.315836 69.236206 68.234088 67.312945 66.476143 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 38.262801 40.802721 43.342652 45.882589 48.422534 100.708273 102.447687 104.219979 106.023500 107.856685 
93.861947 134.088160 28.829708 100.003608 52.216515 51.259268 50.411943 49.680163 49.069098 48.583303 48.226565 59.285383 58.444031 57.702306 57.064093 56.532898 56.111759 55.803169 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 34.362263 36.645268 38.960101 41.301409 43.664935 84.473046 86.315457 88.192539 90.102126 92.042193 
96.357909 135.847032 26.865099 99.455031 53.277757 52.216515 51.259268 50.411943 49.680163 49.069098 48.583303 60.222185 59.285383 58.444031 57.702306 57.064093 56.532898 56.111759 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 33.289834 35.641599 38.017593 40.413541 42.826096 86.259674 88.064715 89.905283 91.779240 93.684583 
98.856115 137.630305 25.004365 98.968620 54.436914 53.277757 52.216515 51.259268 50.411943 49.680163 49.069098 61.250060 60.222185 59.285383 58.444031 57.702306 57.064093 56.532898 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 32.381540 34.794751 37.224837 39.668696 42.123932 88.083316 89.851729 91.656418 93.495283 95.366347 
101.356397 139.437043 23.272434 98.545298 55.687872 54.436914 53.277757 52.216515 51.259268 50.411943 49.680163 62.364503 61.250060 60.222185 59.285383 58.444031 57.702306 57.064093 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 31.651516 34.116404 36.591567 39.075053 41.565369 89.941719 91.674290 93.443787 95.248151 97.085439 
103.858608 141.266344 21.700168 98.185879 57.024588 55.687872 54.436914 53.277757 52.216515 51.259268 50.411943 63.560962 62.364503 61.250060 60.222185 59.285383 58.444031 57.702306 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 31.112312 33.616760 36.126172 38.639582 41.156256 91.832773 93.530321 95.265349 97.035848 98.839911 
106.362610 143.117344 20.324655 97.891068 58.441180 57.024588 55.687872 54.436914 53.277757 52.216515 51.259268 64.834895 63.560962 62.364503 61.250060 60.222185 59.285383 58.444031 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 30.773961 33.303862 35.835193 38.367669 40.901078 93.754504 95.417868 97.119181 98.856484 100.627912 
108.868279 144.989213 19.188254 97.661449 59.931982 58.441180 57.024588 55.687872 54.436914 53.277757 52.216515 66.181830 64.834895 63.560962 62.364503 61.250060 60.222185 59.285383 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 30.643117 33.182995 35.722891 38.262801 40.802721 95.705062 97.335099 99.003471 100.708273 102.447687 
118.063039 126.731602 48.816285 67.119651 40.215882 37.937602 35.694668 33.494182 31.345085 29.258702 27.249444 44.028768 41.958038 39.941515 37.987834 36.107197 34.311615 32.615141 41.301409 40.413541 39.668696 39.075053 38.639582 38.367669 38.262801 34.362263 33.289834 32.381540 31.651516 31.112312 30.773961 30.643117 0.000000 2.540000 5.080000 7.620000 10.160000 80.165447 81.151110 82.203464 83.319983 84.498123 
119.124153 125.412845 51.329449 64.595125 39.192497 36.851001 34.537574 32.258253 30.020810 27.835343 25.715109 42.644548 40.503111 38.410281 36.374450 34.405736 32.516334 30.720880 43.664935 42.826096 42.123932 41.565369 41.156256 40.901078 40.802721 36.645268 35.641599 34.794751 34.116404 33.616760 33.303862 33.182995 2.540000 0.000000 2.540000 5.080000 7.620000 79.248965 80.165447 81.151110 82.203464 83.319983 
120.229571 124.132057 53.845132 62.071862 38.310438 35.911476 33.533294 31.180647 28.859779 26.579017 24.349634 41.370106 39.159037 36.990241 34.871605 32.812847 30.825967 28.925780 46.047258 45.252601 44.588664 44.061358 43.675632 43.435257 43.342652 38.960101 38.017593 37.224837 36.591567 36.126172 35.835193 35.722891 5.080000 2.540000 0.000000 2.540000 5.080000 78.404089 79.248965 80.165447 81.151110 82.203464 
121.378082 122.890426 56.362996 59.550022 37.579658 35.130829 32.695915 30.278272 27.882394 25.514411 23.182875 40.215882 37.937602 35.694668 33.494182 31.345085 29.258702 27.249444 48.445604 47.690926 47.061402 46.562108 46.197266 45.970078 45.882589 41.301409 40.413541 39.668696 39.075053 38.639582 38.367669 38.262801 7.620000 5.080000 2.540000 0.000000 2.540000 77.633158 78.404089 79.248965 80.165447 81.151110 
122.568476 121.689149 58.882762 57.029794 37.009119 34.519841 32.038526 29.567178 27.108525 24.666362 22.246122 39.192497 36.851001 34.537574 32.258253 30.020810 27.835343 25.715109 50.857706 50.139348 49.540946 49.066889 48.720808 48.505442 48.422534 43.664935 42.826096 42.123932 41.565369 41.156256 40.901078 40.802721 10.160000 7.620000 5.080000 2.540000 0.000000 76.938393 77.633158 78.404089 79.248965 80.165447 
85.135238 49.630048 113.082603 89.458416 40.093652 42.509216 44.938503 47.379404 49.830212 52.289533 54.756221 38.354400 40.872882 43.393872 45.916958 48.441812 50.968170 53.495821 90.102126 91.779240 93.495283 95.248151 97.035848 98.856484 100.708273 84.473046 86.259674 88.083316 89.941719 91.832773 93.754504 95.705062 80.165447 79.248965 78.404089 77.633158 76.938393 0.000000 2.540000 5.080000 7.620000 10.160000 
