40
# Circuit board instance
Size: large
Nodes: 40
0.000000 65.000000 65.000000 91.923882 45.042316 46.531060 48.107921 49.764524 51.493172 53.286855 55.139226 51.497796 52.804851 54.199491 55.675134 57.225514 58.844724 60.527241 49.283383 49.816587 50.376172 50.961268 53.958591 54.446029 54.958497 55.495302 22.246624 23.036991 24.070663 25.317857 26.748723 28.335448 30.053358 29.671383 30.268492 31.062445 32.038611 33.180911 34.472834 35.898231 
65.000000 0.000000 91.923882 65.000000 37.854874 39.614654 41.455438 43.366912 45.340137 47.367395 49.442041 32.643593 34.668913 36.758210 38.901179 41.089423 43.316080 45.575521 28.426361 29.341072 30.281428 31.245111 25.106486 26.137639 27.189015 28.258356 43.897703 44.303488 44.849670 45.531198 46.342100 47.275720 48.324946 36.357764 36.846678 37.501621 38.314079 39.274278 40.371678 41.595421 
65.000000 91.923882 0.000000 65.000000 54.131024 52.309627 50.550268 48.859649 47.245150 45.714837 44.277440 59.610237 57.961278 56.378562 54.867823 53.435165 52.087033 50.830152 63.497756 62.607552 61.730640 60.867594 67.191091 66.350458 65.523657 64.711218 63.000867 60.619303 58.251127 55.898040 53.562031 51.245435 48.951009 65.989302 63.719531 61.470907 59.245840 57.047084 54.877803 52.741634 
91.923882 65.000000 65.000000 0.000000 48.315101 46.265303 44.266362 42.325483 40.451025 38.652653 36.941479 44.350441 42.108087 39.901422 37.736709 35.621597 33.565462 31.579829 49.103678 47.946968 46.796133 45.651618 47.259379 46.056372 44.857059 43.661744 73.492893 71.461850 69.464306 67.503237 65.581912 63.703930 61.873236 69.253765 67.094520 64.962824 62.861480 60.793634 58.762823 56.773022 
45.042316 37.854874 54.131024 48.315101 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 9.555305 8.899748 8.386477 8.042777 14.043361 13.605795 13.275735 13.061333 25.199725 23.258097 21.441904 19.785717 18.332952 17.135428 16.249672 21.339084 19.007090 16.735759 14.553521 12.507099 10.674889 9.185979 
46.531060 39.614654 52.309627 46.265303 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 11.188293 10.326082 9.555305 8.899748 15.201646 14.578756 14.043361 13.605795 27.239978 25.199725 23.258097 21.441904 19.785717 18.332952 17.135428 23.713852 21.339084 19.007090 16.735759 14.553521 12.507099 10.674889 
48.107921 41.455438 50.550268 44.266362 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 13.113167 12.122443 11.188293 10.326082 16.669352 15.901754 15.201646 14.578756 29.358301 27.239978 25.199725 23.258097 21.441904 19.785717 18.332952 26.119729 23.713852 21.339084 19.007090 16.735759 14.553521 12.507099 
49.764524 43.366912 48.859649 42.325483 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 15.219580 14.148586 13.113167 12.122443 18.372473 17.495560 16.669352 15.901754 31.538968 29.358301 27.239978 25.199725 23.258097 21.441904 19.785717 28.548851 26.119729 23.713852 21.339084 19.007090 16.735759 14.553521 
51.493172 45.340137 47.245150 40.451025 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 17.441883 16.319147 15.219580 14.148586 20.251702 19.293177 18.372473 17.495560 33.769903 31.538968 29.358301 27.239978 25.199725 23.258097 21.441904 30.995753 28.548851 26.119729 23.713852 21.339084 19.007090 16.735759 
53.286855 47.367395 45.714837 38.652653 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 19.740976 18.583589 17.441883 16.319147 22.262486 21.242927 20.251702 19.293177 36.041773 33.769903 31.538968 29.358301 27.239978 25.199725 23.258097 33.456536 30.995753 28.548851 26.119729 23.713852 21.339084 19.007090 
55.139226 49.442041 44.277440 36.941479 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 22.092899 20.911438 19.740976 18.583589 24.372286 23.306660 22.262486 21.242927 38.347303 36.041773 33.769903 31.538968 29.358301 27.239978 25.199725 35.928346 33.456536 30.995753 28.548851 26.119729 23.713852 21.339084 
51.497796 32.643593 59.610237 44.350441 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 5.404594 4.136581 2.870327 1.609984 7.596221 6.753092 6.060670 5.575392 30.509417 28.926415 27.487336 26.215892 25.137533 24.278000 23.661155 25.199725 23.258097 21.441904 19.785717 18.332952 17.135428 16.249672 
52.804851 34.668913 57.961278 42.108087 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 7.942524 6.673362 5.404594 4.136581 9.569568 8.545566 7.596221 6.753092 32.215133 30.509417 28.926415 27.487336 26.215892 25.137533 24.278000 27.239978 25.199725 23.258097 21.441904 19.785717 18.332952 17.135428 
54.199491 36.758210 56.378562 39.901422 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 10.481457 9.211917 7.942524 6.673362 11.762393 10.646707 9.569568 8.545566 34.025112 32.215133 30.509417 28.926415 27.487336 26.215892 25.137533 29.358301 27.239978 25.199725 23.258097 21.441904 19.785717 18.332952 
55.675134 38.901179 54.867823 37.736709 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 13.020806 11.751097 10.481457 9.211917 14.072468 12.906635 11.762393 10.646707 35.923598 34.025112 32.215133 30.509417 28.926415 27.487336 26.215892 31.538968 29.358301 27.239978 25.199725 23.258097 21.441904 19.785717 
57.225514 41.089423 53.435165 35.621597 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 15.560368 14.290568 13.020806 11.751097 16.450471 15.254942 14.072468 12.906635 37.897292 35.923598 34.025112 32.215133 30.509417 28.926415 27.487336 33.769903 31.538968 29.358301 27.239978 25.199725 23.258097 21.441904 
58.844724 43.316080 52.087033 33.565462 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 18.100053 16.830198 15.560368 14.290568 18.870741 17.656402 16.450471 15.254942 39.935045 37.897292 35.923598 34.025112 32.215133 30.509417 28.926415 36.041773 33.769903 31.538968 29.358301 27.239978 25.199725 23.258097 
60.527241 45.575521 50.830152 31.579829 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 20.639815 19.369926 18.100053 16.830198 21.318886 20.091963 18.870741 17.656402 42.027539 39.935045 37.897292 35.923598 34.025112 32.215133 30.509417 38.347303 36.041773 33.769903 31.538968 29.358301 27.239978 25.199725 
49.283383 28.426361 63.497756 49.103678 9.555305 11.188293 13.113167 15.219580 17.441883 19.740976 22.092899 5.404594 7.942524 10.481457 13.020806 15.560368 18.100053 20.639815 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 27.543501 26.305510 25.262986 24.440955 23.862214 23.544712 23.499040 21.419996 19.802819 18.395386 17.249117 16.418801 15.953847 15.886367 
49.816587 29.341072 62.607552 47.946968 8.899748 10.326082 12.122443 14.148586 16.319147 18.583589 20.911438 4.136581 6.673362 9.211917 11.751097 14.290568 16.830198 19.369926 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 28.227920 26.901659 25.758227 24.822902 24.119906 23.669949 23.487577 22.293210 20.588128 19.069820 17.786181 16.791118 16.138099 15.869406 
50.376172 30.281428 61.730640 46.796133 8.386477 9.555305 11.188293 13.113167 15.219580 17.441883 19.740976 2.870327 5.404594 7.942524 10.481457 13.020806 15.560368 18.100053 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 28.951896 27.543501 26.305510 25.262986 24.440955 23.862214 23.544712 23.203104 21.419996 19.802819 18.395386 17.249117 16.418801 15.953847 
50.961268 31.245111 60.867594 45.651618 8.042777 8.899748 10.326082 12.122443 14.148586 16.319147 18.583589 1.609984 4.136581 6.673362 9.211917 11.751097 14.290568 16.830198 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 29.712537 28.227920 26.901659 25.758227 24.822902 24.119906 23.669949 24.145530 22.293210 20.588128 19.069820 17.786181 16.791118 16.138099 
53.958591 25.106486 67.191091 47.259379 14.043361 15.201646 16.669352 18.372473 20.251702 22.262486 24.372286 7.596221 9.569568 11.762393 14.072468 16.450471 18.870741 21.318886 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 31.985090 30.925416 30.043634 29.355779 28.875712 28.613895 28.576325 25.412566 24.065201 22.921006 22.011686 21.367249 21.012081 20.960891 
54.446029 26.137639 66.350458 46.056372 13.605795 14.578756 15.901754 17.495560 19.293177 21.242927 23.306660 6.753092 8.545566 10.646707 12.906635 15.254942 17.656402 20.091963 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 32.576325 31.434070 30.461250 29.674534 29.089025 28.717033 28.566900 26.152811 24.715447 23.465727 22.435029 21.654651 21.152317 20.948039 
