38
# Circuit board instance
Size: large
Nodes: 38
0.000000 140.000000 140.000000 197.989899 154.847003 155.858095 156.872953 157.891502 157.982594 158.973745 159.968838 160.967799 129.470273 129.751970 130.045461 130.350664 134.433586 134.704904 134.987626 135.281681 105.441447 106.330690 107.272716 108.266149 109.309586 99.242306 99.406451 99.586523 99.782435 104.285629 104.441849 104.613254 104.799770 108.415195 109.921971 111.466264 113.046537 114.661302 
140.000000 0.000000 197.989899 140.000000 131.361938 132.552293 133.744113 134.937359 129.670600 130.876339 132.083282 133.291397 31.238912 32.386600 33.543106 34.707547 29.382087 30.599499 31.821021 33.046199 143.853493 142.024449 140.217561 138.433694 136.673751 43.267112 43.642299 44.050917 44.492046 38.420050 38.842084 39.300643 39.794465 116.517873 114.866009 113.247023 111.662347 110.113462 
140.000000 197.989899 0.000000 140.000000 95.522311 95.305107 95.104368 94.920198 100.525706 100.319336 100.128650 99.953738 168.791745 167.952599 167.118890 166.290701 172.628186 171.807779 170.992868 170.183533 54.296486 56.003797 57.772359 59.596717 61.471906 161.345382 160.341322 159.341058 158.344661 164.495561 163.510846 162.530089 161.553362 82.144139 84.122795 86.130906 88.166460 90.227597 
197.989899 140.000000 140.000000 0.000000 49.019141 48.594524 48.199639 47.835221 44.287492 43.817046 43.378692 42.973411 112.711895 111.451306 110.190932 108.930783 112.211446 110.945171 109.678982 108.412882 111.910844 109.549778 107.196894 104.852741 102.517920 134.370161 133.162860 131.956737 130.751823 132.888665 131.667781 130.447835 129.228854 92.575482 90.487596 88.423376 86.384518 84.372861 
154.847003 131.361938 95.522311 49.019141 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 100.301485 99.100310 97.900873 96.703237 102.054525 100.874227 99.696133 98.520324 62.909576 60.567169 58.241329 55.934122 53.647953 110.934848 109.665898 108.396972 107.128072 111.256004 109.990759 108.725625 107.460605 46.560866 44.937176 43.401480 41.963440 40.633427 
155.858095 132.552293 95.305107 48.594524 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 101.504336 100.301485 99.100310 97.900873 103.236952 102.054525 100.874227 99.696133 63.402324 61.078817 58.773228 56.487750 54.224927 112.203823 110.934848 109.665898 108.396972 112.521357 111.256004 109.990759 108.725625 47.527387 45.937871 44.436772 43.033342 41.737437 
156.872953 133.744113 95.104368 48.199639 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 102.708803 101.504336 100.301485 99.100310 104.421436 103.236952 102.054525 100.874227 63.916511 61.612398 59.327548 57.064276 54.825254 113.472820 112.203823 110.934848 109.665898 113.786813 112.521357 111.256004 109.990759 48.507902 46.951592 45.483961 44.113859 42.850643 
157.891502 134.937359 94.920198 47.835221 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 103.914830 102.708803 101.504336 100.301485 105.607907 104.421436 103.236952 102.054525 64.451624 62.167347 59.903669 57.663014 55.448174 114.741839 113.472820 112.203823 110.934848 115.052369 113.786813 112.521357 111.256004 49.501580 47.977514 46.542245 45.204230 43.972349 
157.982594 129.670600 100.525706 44.287492 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 98.778857 97.558937 96.340312 95.123030 100.301485 99.100310 97.900873 96.703237 67.637193 65.266766 62.909576 60.567169 58.241329 110.845819 109.575837 108.305856 107.035876 110.934848 109.665898 108.396972 107.128072 50.037515 48.263672 46.560866 44.937176 43.401480 
158.973745 130.876339 100.319336 43.817046 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 100.000024 98.778857 97.558937 96.340312 101.504336 100.301485 99.100310 97.900873 68.095740 65.741848 63.402324 61.078817 58.773228 112.115800 110.845819 109.575837 108.305856 112.203823 110.934848 109.665898 108.396972 50.938111 49.196750 47.527387 45.937871 44.436772 
