38
# Circuit board instance
Size: large
Nodes: 38
0.000000 140.000000 140.000000 197.989899 128.464921 129.655924 130.848412 132.042346 130.323761 131.497929 132.673862 133.851514 92.176721 94.715153 97.253667 99.792256 102.330915 69.497818 69.574684 69.674618 69.797521 74.571555 74.643196 74.736353 74.850946 154.310703 154.987992 155.672695 156.364715 158.640287 159.299169 159.965420 160.638949 139.687390 141.656722 143.643970 145.648401 147.669314 
140.000000 0.000000 197.989899 140.000000 153.483682 154.481919 155.484120 156.490210 150.385796 151.404459 152.426895 153.453031 47.994179 45.460461 42.927485 40.395391 37.864356 70.684517 70.760094 70.858356 70.979210 65.611517 65.692930 65.798760 65.928888 82.352392 83.614598 84.877037 86.139698 81.941834 83.210268 84.478749 85.747276 94.495616 93.660459 92.887270 92.177608 91.532951 
140.000000 197.989899 0.000000 140.000000 48.907429 48.412386 47.945881 47.508753 53.600218 53.148904 52.724324 52.327129 164.855409 166.288058 167.746933 169.231357 170.740663 153.066418 151.935573 150.806943 149.680579 155.435834 154.322353 153.211306 152.102747 143.167050 142.655840 142.154138 141.662046 147.823380 147.328328 146.842592 146.366263 119.321498 121.621051 123.929994 126.247811 128.574024 
197.989899 140.000000 140.000000 0.000000 97.190233 96.942065 96.709939 96.493971 92.220324 91.958745 91.714007 91.486246 144.859239 144.039617 143.260346 142.522088 141.825482 153.608863 152.482040 151.357485 150.235249 151.341511 150.197679 149.055891 147.916193 58.880621 57.626488 56.373066 55.120402 58.305019 57.038231 55.771589 54.505104 60.452252 59.138269 57.905942 56.760590 55.707578 
128.464921 153.483682 48.907429 97.190233 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 126.309719 127.282902 128.298996 129.356990 130.455864 119.385565 118.143106 116.901238 115.659982 120.534820 119.304330 118.074676 116.845886 94.260931 93.748590 93.250731 92.767588 98.918302 98.430206 97.956144 97.496321 70.453178 72.733007 75.029550 77.341319 79.666989 
129.655924 154.481919 48.412386 96.942065 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 127.488152 128.452407 129.459322 130.507910 131.597174 120.628598 119.385565 118.143106 116.901238 121.766121 120.534820 119.304330 118.074676 94.787521 94.260931 93.748590 93.250731 99.420226 98.918302 98.430206 97.956144 71.031131 73.292984 75.572512 77.868163 80.178553 
130.848412 155.484120 47.945881 96.709939 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 128.668327 129.623803 130.621689 131.661020 132.740822 121.872187 120.628598 119.385565 118.143106 122.998210 121.766121 120.534820 119.304330 95.328121 94.787521 94.260931 93.748590 99.935769 99.420226 98.918302 98.430206 71.626941 73.870553 76.132789 78.412039 80.706861 
132.042346 156.490210 47.508753 96.493971 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 129.850197 130.797040 131.786042 132.816262 133.886747 123.116315 121.872187 120.628598 119.385565 124.231062 122.998210 121.766121 120.534820 95.882497 95.328121 94.787521 94.260931 100.464722 99.935769 99.420226 98.918302 72.240165 74.465303 76.710002 78.972595 81.251586 
130.323761 150.385796 53.600218 92.220324 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 124.496067 125.380446 126.309719 127.282902 128.298996 118.443219 117.190770 115.938702 114.687028 119.385565 118.143106 116.901238 115.659982 89.649477 89.110626 88.586706 88.077982 94.260931 93.748590 93.250731 92.767588 65.950589 68.191742 70.453178 72.733007 75.029550 
131.497929 151.404459 53.148904 91.958745 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 125.691505 126.567531 127.488152 128.452407 129.459322 119.696039 118.443219 117.190770 115.938702 120.628598 119.385565 118.143106 116.901238 90.202991 89.649477 89.110626 88.586706 94.787521 94.260931 93.748590 93.250731 66.567645 68.788698 71.031131 73.292984 75.572512 
