45
# Circuit board instance
Size: large
Nodes: 45
0.000000 115.000000 115.000000 162.634560 117.381491 119.001724 120.653675 122.336060 124.047640 125.787224 127.553665 123.383904 124.926313 126.500920 128.106537 129.742015 131.406237 133.098125 52.485352 52.562759 52.762471 53.083107 53.522494 89.925089 91.170370 92.416324 93.662923 91.065629 92.295523 93.526488 94.758484 113.664740 114.610595 115.604529 116.645313 117.731704 118.862452 120.036303 120.797316 121.687744 122.624327 123.606017 124.631748 125.700441 126.811011 
115.000000 0.000000 162.634560 115.000000 77.906068 80.326529 82.754156 85.188336 87.628523 90.074229 92.525016 75.907369 78.389569 80.875359 83.364416 85.856458 88.351231 90.848511 126.109687 123.804623 121.508928 119.223141 116.947845 131.235158 132.091565 132.954586 133.824094 127.517426 128.398632 129.286307 130.180319 42.220506 44.704436 47.194336 49.689307 52.188622 54.691687 57.198008 41.258812 43.797318 46.335988 48.874796 51.413721 53.952748 56.491862 
115.000000 162.634560 0.000000 115.000000 99.775501 98.762070 97.804119 96.903291 96.061196 95.279389 94.559367 106.772300 105.825894 104.932450 104.093329 103.309858 102.583309 101.914902 62.516565 62.581566 62.749399 63.019243 63.389795 32.201706 31.150675 30.116524 29.101054 35.261551 34.304397 33.368131 32.454560 129.077774 127.643203 126.243439 124.879653 123.553037 122.264799 121.016167 135.400850 134.033972 132.701636 131.404894 130.144809 128.922456 127.738918 
162.634560 115.000000 115.000000 0.000000 47.392950 45.220433 43.088126 41.002303 38.970429 37.001392 35.105767 44.030274 41.682861 39.359370 37.064299 34.803271 32.583375 30.413619 130.603453 128.379101 126.166668 123.966795 121.780160 100.861762 100.531138 100.215518 99.915046 95.974591 95.627071 95.295211 94.979174 74.323414 71.803101 69.284226 66.766952 64.251467 61.737989 59.226774 73.781354 71.241868 68.702419 66.163013 63.623655 61.084349 58.545104 
117.381491 77.906068 99.775501 47.392950 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 93.232785 90.764057 88.299372 85.839078 83.383564 74.571234 74.820528 75.090478 75.380860 69.588481 69.855560 70.144620 70.455389 36.109368 33.812094 31.552054 29.337856 27.180703 25.095311 23.101123 39.863467 37.795069 35.787451 33.851429 32.000002 30.248705 28.615929 
119.001724 80.326529 98.762070 45.220433 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 93.854823 91.402897 88.955914 86.514293 84.078501 74.135425 74.342802 74.571234 74.820528 69.121263 69.343637 69.588481 69.855560 38.437201 36.109368 33.812094 31.552054 29.337856 27.180703 25.095311 41.983663 39.863467 37.795069 35.787451 33.851429 32.000002 30.248705 
120.653675 82.754156 97.804119 43.088126 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 94.541031 92.107374 89.679615 87.258247 84.843816 73.784529 73.949280 74.135425 74.342802 68.744778 68.921577 69.121263 69.343637 40.790362 38.437201 36.109368 33.812094 31.552054 29.337856 27.180703 44.148195 41.983663 39.863467 37.795069 35.787451 33.851429 32.000002 
122.336060 85.188336 96.903291 41.002303 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 95.290023 92.875994 90.468864 88.069198 85.677623 73.519761 73.641314 73.784529 73.949280 68.460522 68.591041 68.744778 68.921577 43.164708 40.790362 38.437201 36.109368 33.812094 31.552054 29.337856 46.350852 44.148195 41.983663 39.863467 37.795069 35.787451 33.851429 
124.047640 87.628523 96.061196 38.970429 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 96.100331 93.707179 91.321961 88.945313 86.577943 73.342056 73.419979 73.519761 73.641314 68.269649 68.353355 68.460522 68.591041 45.556926 43.164708 40.790362 38.437201 36.109368 33.812094 31.552054 48.586449 46.350852 44.148195 41.983663 39.863467 37.795069 35.787451 
125.787224 90.074229 95.279389 37.001392 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 96.970418 94.599280 92.237134 89.884688 87.542724 73.252046 73.286062 73.342056 73.419979 68.172942 68.209491 68.269649 68.353355 47.964344 45.556926 43.164708 40.790362 38.437201 36.109368 33.812094 50.850642 48.586449 46.350852 44.148195 41.983663 39.863467 37.795069 
