36
# Circuit board instance
Size: large
Nodes: 36
0.000000 115.000000 115.000000 162.634560 97.681736 98.944317 100.207085 101.470033 98.363303 99.617246 100.871590 102.126321 109.510413 109.988999 110.480113 110.983587 114.241730 114.700577 115.171601 115.654653 42.446483 43.599366 44.758588 45.923671 44.842329 45.935119 47.036813 48.146798 99.540189 100.398498 101.265460 102.140854 103.356943 104.183813 105.019531 105.863887 
115.000000 0.000000 162.634560 115.000000 142.569664 143.437670 144.311632 145.191443 138.893221 139.784059 140.680720 141.583095 42.853275 44.061919 45.273923 46.489022 41.552924 42.798306 44.045094 45.293173 104.291180 104.765695 105.253396 105.754101 99.586047 100.082873 100.593280 101.117063 78.654607 79.738049 80.826922 81.921012 76.108842 77.228006 78.351770 79.479939 
115.000000 162.634560 0.000000 115.000000 20.805767 19.723999 18.665962 17.635927 23.801213 22.861626 21.955317 21.086577 125.901633 125.156585 124.420039 123.692147 130.037931 129.316716 128.603998 127.899920 78.676605 77.441003 76.206532 74.973248 79.994617 78.779690 77.566527 76.355212 87.976614 87.289139 86.614830 85.953996 92.272927 91.617696 90.975476 90.346544 
162.634560 115.000000 115.000000 0.000000 105.911602 105.704416 105.512111 105.334768 100.908301 100.690821 100.488922 100.302698 75.465846 74.216194 72.967245 71.719035 74.735107 73.473027 72.211225 70.949716 123.551424 122.768299 121.993368 121.226788 119.606375 118.797246 117.996238 117.203518 63.389136 62.431497 61.485175 60.550702 60.201255 59.192063 58.193087 57.204861 
97.681736 142.569664 20.805767 105.911602 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 107.089176 106.426021 105.773957 105.133191 111.440220 110.803108 110.176953 109.561940 59.152032 57.892317 56.633061 55.374296 60.002350 58.760867 57.520629 56.281718 69.917160 69.378492 68.859036 68.359230 74.531915 74.026835 73.540220 73.072440 
98.944317 143.437670 19.723999 105.704416 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 107.763219 107.089176 106.426021 105.773957 112.088100 111.440220 110.803108 110.176953 60.412178 59.152032 57.892317 56.633061 61.245003 60.002350 58.760867 57.520629 70.474599 69.917160 69.378492 68.859036 75.055088 74.531915 74.026835 73.540220 
100.207085 144.311632 18.665962 105.512111 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 108.447944 107.763219 107.089176 106.426021 112.746563 112.088100 111.440220 110.803108 61.672728 60.412178 59.152032 57.892317 62.488755 61.245003 60.002350 58.760867 71.050369 70.474599 69.917160 69.378492 75.595979 75.055088 74.531915 74.026835 
101.470033 145.191443 17.635927 105.334768 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 109.143153 108.447944 107.763219 107.089176 113.415425 112.746563 112.088100 111.440220 62.933658 61.672728 60.412178 59.152032 63.733542 62.488755 61.245003 60.002350 71.644025 71.050369 70.474599 69.917160 76.154209 75.595979 75.055088 74.531915 
98.363303 138.893221 23.801213 100.908301 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 102.805027 102.114053 101.434274 100.765916 107.089176 106.426021 105.773957 105.133191 58.730372 57.461414 56.192502 54.923641 59.152032 57.892317 56.633061 55.374296 65.371438 64.794991 64.238482 63.702433 69.917160 69.378492 68.859036 68.359230 
99.617246 139.784059 22.861626 100.690821 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 103.506972 102.805027 102.114053 101.434274 107.763219 107.089176 106.426021 105.773957 59.999374 58.730372 57.461414 56.192502 60.412178 59.152032 57.892317 56.633061 65.967301 65.371438 64.794991 64.238482 70.474599 69.917160 69.378492 68.859036 
100.871590 140.680720 21.955317 100.488922 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 104.219665 103.506972 102.805027 102.114053 108.447944 107.763219 107.089176 106.426021 61.268418 59.999374 58.730372 57.461414 61.672728 60.412178 59.152032 57.892317 66.582059 65.967301 65.371438 64.794991 71.050369 70.474599 69.917160 69.378492 
102.126321 141.583095 21.086577 100.302698 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 104.942888 104.219665 103.506972 102.805027 109.143153 108.447944 107.763219 107.089176 62.537501 61.268418 59.999374 58.730372 62.933658 61.672728 60.412178 59.152032 67.215192 66.582059 65.967301 65.371438 71.644025 71.050369 70.474599 69.917160 
109.510413 42.853275 125.901633 75.465846 107.089176 107.763219 108.447944 109.143153 102.805027 103.506972 104.219665 104.942888 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 83.645064 83.619740 83.613700 83.626949 78.567114 78.540152 78.533722 78.547827 38.331759 39.210921 40.111029 41.030706 34.797937 35.764073 36.748705 37.750384 
109.988999 44.061919 125.156585 74.216194 106.426021 107.089176 107.763219 108.447944 102.114053 102.805027 103.506972 104.219665 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 83.689655 83.645064 83.619740 83.613700 78.614586 78.567114 78.540152 78.533722 37.475018 38.331759 39.210921 40.111029 33.851878 34.797937 35.764073 36.748705 
110.480113 45.273923 124.420039 72.967245 105.773957 106.426021 107.089176 107.763219 101.434274 102.114053 102.805027 103.506972 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 83.753483 83.689655 83.645064 83.619740 78.682530 78.614586 78.567114 78.540152 36.642271 37.475018 38.331759 39.210921 32.927628 33.851878 34.797937 35.764073 
110.983587 46.489022 123.692147 71.719035 105.133191 105.773957 106.426021 107.089176 100.765916 101.434274 102.114053 102.805027 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 83.836503 83.753483 83.689655 83.645064 78.770894 78.682530 78.614586 78.567114 35.835190 36.642271 37.475018 38.331759 32.027075 32.927628 33.851878 34.797937 
114.241730 41.552924 130.037931 74.735107 111.440220 112.088100 112.746563 113.415425 107.089176 107.763219 108.447944 109.143153 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 88.723249 88.699375 88.693681 88.706171 83.645064 83.619740 83.613700 83.626949 42.182507 42.982978 43.805648 44.649288 38.331759 39.210921 40.111029 41.030706 
114.700577 42.798306 129.316716 73.473027 110.803108 111.440220 112.088100 112.746563 106.426021 107.089176 107.763219 108.447944 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 88.765289 88.723249 88.699375 88.693681 83.689655 83.645064 83.619740 83.613700 41.405520 42.182507 42.982978 43.805648 37.475018 38.331759 39.210921 40.111029 
115.171601 44.045094 128.603998 72.211225 110.176953 110.803108 111.440220 112.088100 105.773957 106.426021 107.089176 107.763219 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 88.825470 88.765289 88.723249 88.699375 83.753483 83.689655 83.645064 83.619740 40.653366 41.405520 42.182507 42.982978 36.642271 37.475018 38.331759 39.210921 
115.654653 45.293173 127.899920 70.949716 109.561940 110.176953 110.803108 111.440220 105.133191 105.773957 106.426021 107.089176 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 88.903753 88.825470 88.765289 88.723249 83.836503 83.753483 83.689655 83.645064 39.927447 40.653366 41.405520 42.182507 35.835190 36.642271 37.475018 38.331759 
42.446483 104.291180 78.676605 123.551424 59.152032 60.412178 61.672728 62.933658 58.730372 59.999374 61.268418 62.537501 83.645064 83.689655 83.753483 83.836503 88.723249 88.765289 88.825470 88.903753 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 62.515648 63.104894 63.714007 64.342425 67.076752 67.626267 68.195008 68.782498 
43.599366 104.765695 77.441003 122.768299 57.892317 59.152032 60.412178 61.672728 57.461414 58.730372 59.999374 61.268418 83.619740 83.645064 83.689655 83.753483 88.699375 88.723249 88.765289 88.825470 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 61.946838 62.515648 63.104894 63.714007 66.546939 67.076752 67.626267 68.195008 
44.758588 105.253396 76.206532 121.993368 56.633061 57.892317 59.152032 60.412178 56.192502 57.461414 58.730372 59.999374 83.613700 83.619740 83.645064 83.689655 88.693681 88.699375 88.723249 88.765289 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 61.399031 61.946838 62.515648 63.104894 66.037303 66.546939 67.076752 67.626267 
45.923671 105.754101 74.973248 121.226788 55.374296 56.633061 57.892317 59.152032 54.923641 56.192502 57.461414 58.730372 83.626949 83.613700 83.619740 83.645064 88.706171 88.693681 88.699375 88.723249 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 60.872794 61.399031 61.946838 62.515648 65.548314 66.037303 66.546939 67.076752 
44.842329 99.586047 79.994617 119.606375 60.002350 61.245003 62.488755 63.733542 59.152032 60.412178 61.672728 62.933658 78.567114 78.614586 78.682530 78.770894 83.645064 83.689655 83.753483 83.836503 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 58.040801 58.675003 59.329614 60.003967 62.515648 63.104894 63.714007 64.342425 
45.935119 100.082873 78.779690 118.797246 58.760867 60.002350 61.245003 62.488755 57.892317 59.152032 60.412178 61.672728 78.540152 78.567114 78.614586 78.682530 83.619740 83.645064 83.689655 83.753483 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 57.427686 58.040801 58.675003 59.329614 61.946838 62.515648 63.104894 63.714007 
47.036813 100.593280 77.566527 117.996238 57.520629 58.760867 60.002350 61.245003 56.633061 57.892317 59.152032 60.412178 78.533722 78.540152 78.567114 78.614586 83.613700 83.619740 83.645064 83.689655 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 56.836339 57.427686 58.040801 58.675003 61.399031 61.946838 62.515648 63.104894 
48.146798 101.117063 76.355212 117.203518 56.281718 57.520629 58.760867 60.002350 55.374296 56.633061 57.892317 59.152032 78.547827 78.533722 78.540152 78.567114 83.626949 83.613700 83.619740 83.645064 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 56.267446 56.836339 57.427686 58.040801 60.872794 61.399031 61.946838 62.515648 
99.540189 78.654607 87.976614 63.389136 69.917160 70.474599 71.050369 71.644025 65.371438 65.967301 66.582059 67.215192 38.331759 37.475018 36.642271 35.835190 42.182507 41.405520 40.653366 39.927447 62.515648 61.946838 61.399031 60.872794 58.040801 57.427686 56.836339 56.267446 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 
100.398498 79.738049 87.289139 62.431497 69.378492 69.917160 70.474599 71.050369 64.794991 65.371438 65.967301 66.582059 39.210921 38.331759 37.475018 36.642271 42.982978 42.182507 41.405520 40.653366 63.104894 62.515648 61.946838 61.399031 58.675003 58.040801 57.427686 56.836339 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 
101.265460 80.826922 86.614830 61.485175 68.859036 69.378492 69.917160 70.474599 64.238482 64.794991 65.371438 65.967301 40.111029 39.210921 38.331759 37.475018 43.805648 42.982978 42.182507 41.405520 63.714007 63.104894 62.515648 61.946838 59.329614 58.675003 58.040801 57.427686 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 
